iteration,F_co,S_ED,S_MD,balance,learning_rate,projection_beta,elapsed_time_s
0,-3.4260735511779785,0.5138265490531921,0.0020574715454131365,0.004004214163710213,0.02,1.0,1.8276004791259766
1,-1.253591537475586,0.5926058888435364,0.13752393424510956,0.2320664320654219,0.019997806834748454,1.0471285480508996,3.7014620304107666
2,-0.6179752349853516,0.7403071522712708,0.392483651638031,0.5301632578225897,0.019991228300988585,1.096478196143185,5.526654481887817
3,-0.18605415523052216,0.9389370083808899,0.7341063022613525,0.7818482983501409,0.019980267284282715,1.1481536214968828,7.341071367263794
4,0.17256580293178558,1.1995046138763428,1.17729914188385,0.9814877977653503,0.019964928592495042,1.202264434617413,9.117801427841187
5,0.5075255632400513,1.556199550628662,1.77323317527771,0.8776057048357809,0.019945218953682734,1.2589254117941673,10.914995908737183
6,0.8511494398117065,2.0831758975982666,2.6337409019470215,0.7909570360765045,0.01992114701314478,1.318256738556407,12.783568620681763
7,1.2399272918701172,2.9617245197296143,4.031275749206543,0.7346866609935631,0.019892723329629883,1.3803842646028848,14.555044889450073
8,1.7407307624816895,4.764186382293701,6.823241710662842,0.698229167940496,0.01985996037070505,1.4454397707459274,16.32327437400818
9,2.683483362197876,11.95007038116455,17.92559242248535,0.666648560310568,0.019822872507286888,1.5135612484362082,18.09166979789734
10,3.066267728805542,17.04161834716797,27.028095245361328,0.6305149583225659,0.019781476007338056,1.5848931924611134,19.851978302001953
11,3.261551856994629,21.42572021484375,31.7696533203125,0.674408373261793,0.019735789028731604,1.6595869074375607,21.649025917053223
12,3.106222629547119,18.62761116027832,26.783885955810547,0.6954782883637733,0.01968583161128631,1.7378008287493754,23.460765838623047
13,2.9932103157043457,16.672868728637695,23.870365142822266,0.6984756466387977,0.019631625667976584,1.8197008586099834,25.269495248794556
14,3.2743945121765137,21.7401065826416,32.1248664855957,0.6767376478401507,0.01957319497532067,1.9054607179632472,27.068252325057983
15,3.2520911693573,20.88503074645996,31.981245040893555,0.6530399526270533,0.019510565162951538,1.9952623149688797,28.943992614746094
16,3.0955638885498047,17.79058265686035,27.452543258666992,0.6480486157231743,0.019443763702374814,2.089296130854039,30.806553840637207
17,3.2987756729125977,21.84827423095703,33.56318283081055,0.6509595451984357,0.019372819894918916,2.1877616239495525,32.611308097839355
18,3.247739315032959,20.99159049987793,31.543167114257812,0.6654877242935084,0.019297764858882512,2.290867652767773,34.33074927330017
19,3.123077392578125,18.5941162109375,27.752050399780273,0.6700087360422223,0.019218631515885005,2.3988329190194904,36.06515908241272
20,3.288437843322754,21.699796676635742,33.10129928588867,0.655557248349036,0.019135454576426007,2.51188643150958,37.83320760726929
21,3.2716541290283203,21.053274154663086,32.9915657043457,0.638141103800032,0.019048270524660196,2.6302679918953817,39.707011699676514
