lam_nm,txx_re,txx_im,rxx_re,rxx_im,tyx_re,tyx_im,ryx_re,ryx_im,T,R,px_re,px_im,py_re,py_im,pz_re,pz_im,mx_re,mx_im,my_re,my_im,mz_re,mz_im,Qxx_re,Qxx_im,Qyy_re,Qyy_im,Qzz_re,Qzz_im,Qxy_re,Qxy_im,Qxz_re,Qxz_im,Qyz_re,Qyz_im,Tx_re,Tx_im,Ty_re,Ty_im,Tz_re,Tz_im,C_px,C_Qxz,E_up_re,E_up_im,E_dn_re,E_dn_im
1292.5,-0.07777035236358643,0.29744482040405273,-0.7462444305419922,-0.2609046399593353,-0.30309247970581055,-0.003235585754737258,-0.4326931834220886,-0.01654733344912529,0.18639716916134902,0.8124491864914704,-1.7347966574214024e-31,1.8680498996965032e-30,-1.9558099164730188e-31,8.140107526943174e-31,-2.4128237099246344e-31,9.244328724959206e-31,1.3634491161435944e-22,5.76289376770048e-23,2.8465288567676255e-22,1.379064298581538e-22,7.481807687694609e-23,-3.1110199231624424e-23,-3.0578939908753586e-37,2.97159258442789e-37,2.0969614200531165e-37,-2.319664043386548e-37,9.609324579073527e-38,-6.519276913664402e-38,-2.9892259211243218e-37,3.891971124041838e-37,6.742545876260815e-37,-2.0798259785491197e-36,-1.25102615154395e-37,3.2811333504289326e-37,-9.166138541377443e-38,1.547123461177586e-38,-2.562819420740684e-38,1.42689408945786e-37,2.670191980416421e-37,6.725324470874874e-38,1.3301634953254368e-12,7.115424194611329e-13,-1.0015276808013853,-0.5053097391181826,-1.133713275994629,0.38753862363624975
1293.5,-0.06666909158229828,0.28587085008621216,-0.7578890323638916,-0.2444058358669281,-0.30225464701652527,0.004035161808133125,-0.43250253796577454,-0.008157607167959213,0.17754106487532456,0.8212549898848308,-1.6545131908811446e-31,1.870473605862187e-30,-1.8061304480805323e-31,8.17426778567171e-31,-2.2834453913215807e-31,9.387000053718738e-31,1.3930966980857021e-22,5.563018837418504e-23,2.8079358556808333e-22,1.303615981383655e-22,7.505988004190457e-23,-3.329714040213636e-23,-2.982820150749435e-37,3.082999630914522e-37,2.0629000086343086e-37,-2.38055466538551e-37,9.199199689837206e-38,-7.02445724802233e-38,-2.930872872938077e-37,3.9888536018141374e-37,6.444526988562093e-37,-2.1136623510452903e-36,-1.19558174835601e-37,3.3767216098450632e-37,-9.210228582481644e-38,1.5311437132729528e-38,-2.258837248299701e-38,1.43477105792668e-37,2.717360039703626e-37,6.365401517145368e-38,1.3284435008976145e-12,7.234483402966014e-13,-1.0031662302337836,-0.522905577754662,-1.1342498051735654,0.41230992142811146
1294.5,-0.0558549240231514,0.27375951409339905,-0.7693072557449341,-0.22678670287132263,-0.30106452107429504,0.011184066534042358,-0.4321386218070984,0.00012012698425678536,0.1688289732882185,0.8300096652288778,-1.567005240003983e-31,1.8727501152797843e-30,-1.6571893113372043e-31,8.203576363010258e-31,-2.147084594670614e-31,9.53259401358821e-31,1.422940211900222e-22,5.347523320426968e-23,2.7629966499148544e-22,1.225997747420844e-22,7.511969984679504e-23,-3.5405177324844716e-23,-2.906716354414775e-37,3.1944785612470264e-37,2.027229315730258e-37,-2.44177208492724e-37,8.794866712634109e-38,-7.527081795168242e-38,-2.8712486493048183e-37,4.083086295167886e-37,6.119070967533079e-37,-2.14648458219536e-36,-1.133332148786896e-37,3.47204865821396e-37,-9.260203891147235e-38,1.520954323768725e-38,-1.956535739471733e-38,1.4416555777771373e-37,2.766015217291081e-37,5.986916469129988e-38,1.3264851271840322e-12,7.346925463820201e-13,-1.0057154760995604,-0.5406153121155376,-1.13394179484736,0.4380807448239772
1295.5,-0.04527817294001579,0.2608743906021118,-0.7801250219345093,-0.20872823894023895,-0.29956620931625366,0.018220020458102226,-0.4315631091594696,0.008271632716059685,0.16017744352641233,0.8384776646745897,-1.4823938128712994e-31,1.8743936528280266e-30,-1.507579749190161e-31,8.22626968352347e-31,-2.0022776748996893e-31,9.678150327399627e-31,1.4527986827131678e-22,5.123082061635752e-23,2.7124005165173155e-22,1.1508052051778609e-22,7.52365785489432e-23,-3.755741666802451e-23,-2.8221003611699106e-37,3.3075294940999306e-37,1.9871427897305372e-37,-2.503342233534754e-37,8.34957558007098e-38,-8.041870662120946e-38,-2.807512152991402e-37,4.1746280899103835e-37,5.7839647314477635e-37,-2.177808776523968e-36,-1.0665957004924267e-37,3.567598574521173e-37,-9.308703462508493e-38,1.5066480076687758e-38,-1.6557583961002254e-38,1.447147257927963e-37,2.815219399052333e-37,5.579825019961901e-38,1.3237340707908496e-12,7.453250181180174e-13,-1.0087370181113997,-0.5587693696163585,-1.132494970723926,0.46387180340348155
1296.5,-0.03535952419042587,0.2476518154144287,-0.7904342412948608,-0.19004665315151215,-0.2978297173976898,0.025427650660276413,-0.43071886897087097,0.01660226471722126,0.1519308236123244,0.8466983994667605,-1.3933180574630003e-31,1.8760891144709228e-30,-1.3537849034105514e-31,8.246454834432354e-31,-1.8547788424994346e-31,9.824734707901268e-31,1.4826436847212078e-22,4.886412744225926e-23,2.6566204838397227e-22,1.075413907831852e-22,7.523779931177522e-23,-3.9845825929951364e-23,-2.736939183876687e-37,3.4196710682512084e-37,1.9466390086217795e-37,-2.563738121606096e-37,7.90300595270585e-38,-8.559324291525032e-38,-2.7401697359625894e-37,4.264521230022418e-37,5.428319744084841e-37,-2.2074978564650462e-36,-9.95931306174752e-38,3.6635829322017616e-37,-9.360141435291882e-38,1.4951347331100612e-38,-1.3422479924314293e-38,1.4519425789791802e-37,2.8650407877359883e-37,5.164910218086984e-38,1.3210721901323838e-12,7.550794738420447e-13,-1.0127548472266052,-0.5766967063772392,-1.1302145261028784,0.4899575471624666
1297.5,-0.025783782824873924,0.2338121384382248,-0.8002214431762695,-0.17055469751358032,-0.2958579659461975,0.03243468329310417,-0.42983177304267883,0.02473917417228222,0.1439168642319612,0.8548106428187999,-1.3022697975421678e-31,1.8773954236391574e-30,-1.2021530963500237e-31,8.262529596668979e-31,-1.6985480095966555e-31,9.974192317035958e-31,1.51271015991454e-22,4.6374786437993103e-23,2.592951061939814e-22,1.0008218907935609e-22,7.533386825558473e-23,-4.204558977946276e-23,-2.6479779965673395e-37,3.531663530226971e-37,1.90459426905045e-37,-2.6236572779155916e-37,7.433835387185593e-38,-9.080066366657473e-38,-2.6745911534898157e-37,4.3541805361558154e-37,5.054529712071206e-37,-2.235055565461924e-36,-9.194817730452724e-38,3.7595731972401933e-37,-9.414109888221167e-38,1.4878882240395948e-38,-1.0360095382276774e-38,1.4561440769912652e-37,2.9165883533680433e-37,4.722413795504836e-38,1.3179155382185755e-12,7.637013595231019e-13,-1.0175569254821708,-0.5947766246498525,-1.126867601174941,0.5165242299558378
1298.5,-0.01660972461104393,0.21917542815208435,-0.8095262050628662,-0.15014639496803284,-0.29360660910606384,0.039596810936927795,-0.4287205934524536,0.033125702291727066,0.13608649960443997,0.8627752760079265,-1.2065304553197824e-31,1.8781269710099893e-30,-1.0466757827253014e-31,8.276103146592446e-31,-1.5347683637399723e-31,1.0129200122235068e-30,1.5426315095641885e-22,4.3687662107002546e-23,2.5189664735663958e-22,9.25381989294716e-23,7.548403740592406e-23,-4.4327984875745997e-23,-2.554947321660772e-37,3.649778563203036e-37,1.8594442492210514e-37,-2.6854574746300926e-37,6.955031231742631e-38,-9.643212101683412e-38,-2.604164519744756e-37,4.44473314528445e-37,4.654103853056433e-37,-2.2600241351856976e-36,-8.3624732008706e-38,3.8544102434091625e-37,-9.470197871280859e-38,1.478143135432329e-38,-7.182533576308716e-39,1.4594122378052627e-37,2.9707546435556395e-37,4.2577554302021626e-38,1.3139885662345342e-12,7.707995796594995e-13,-1.023176072618449,-0.6131517432898538,-1.1222482583163016,0.5437318749003798
1299.5,-0.008009328506886959,0.20417945086956024,-0.818013072013855,-0.12925904989242554,-0.2909715175628662,0.0465758740901947,-0.42729416489601135,0.04132194444537163,0.1285871335806294,0.8701410944115631,-1.1099977124898146e-31,1.8786046510922005e-30,-8.913202677373003e-32,8.281222876974988e-31,-1.3656737205023928e-31,1.0283322472314597e-30,1.5719799619877193e-22,4.090038506896441e-23,2.439281322976989e-22,8.522556802648832e-23,7.546359823680662e-23,-4.667341584344975e-23,-2.457562781045208e-37,3.764892247873849e-37,1.8113763914014037e-37,-2.7460482384294195e-37,6.461867423761241e-38,-1.0188426121140903e-37,-2.527602503318799e-37,4.528761032858296e-37,4.240548795736965e-37,-2.282651053794083e-36,-7.482572446595456e-38,3.947708167541488e-37,-9.530014875061826e-38,1.471285251709465e-38,-4.047156296713719e-39,1.4612160522331192e-37,3.025220333121789e-37,3.774703698777715e-38,1.3097852789335121e-12,7.767586363546017e-13,-1.0296929862826518,-0.6313036098239411,-1.1166094710067345,0.5708963956494802
1300.5,0.00017468071018811315,0.18823198974132538,-0.8258860111236572,-0.10707052797079086,-0.28811323642730713,0.053688324987888336,-0.4257848560810089,0.04975254833698273,0.12132298571995143,0.8773198610636389,-1.0093041193393947e-31,1.8784728768493798e-30,-7.314098430630811e-32,8.28472577241529e-31,-1.182698662302679e-31,1.0443141467130685e-30,1.6014681558382207e-22,3.7865710672464945e-23,2.3470487666519555e-22,7.798424383994534e-23,7.548974505505833e-23,-4.915904056631668e-23,-2.3530099231544792e-37,3.885817652600128e-37,1.7598499200521973e-37,-2.8090846348141182e-37,5.931599894614354e-38,-1.0767328886193118e-37,-2.4475205459390456e-37,4.615695829360918e-37,3.7994362078747785e-37,-2.302236440051296e-36,-6.516810072463616e-38,4.040117525007559e-37,-9.592220009672465e-38,1.4658498931602662e-38,-7.818788070953907e-40,1.462519226219028e-37,3.0825913148011136e-37,3.248035707324214e-38,1.3047920054223174e-12,7.809750991986495e-13,-1.0372951841873574,-0.6498772967853844,-1.1094106657010054,0.5989217772460667
1301.5,0.007606814615428448,0.17198090255260468,-0.8329486846923828,-0.08477286249399185,-0.28512394428253174,0.06064103543758392,-0.42416447401046753,0.05808224156498909,0.11460829325357258,0.8842789973439861,-9.094902699414818e-32,1.8779750734364554e-30,-5.738595161034226e-32,8.285972290068174e-31,-9.970735618167296e-32,1.0604738604007252e-30,1.6305146301043675e-22,3.4757101471950816e-23,2.2466488938962915e-22,7.101003632432665e-23,7.584810094488155e-23,-5.1612871379203275e-23,-2.2464702722723084e-37,4.00494322450479e-37,1.7080286527206765e-37,-2.869089754453327e-37,5.38441640075908e-38,-1.1358532583899186e-37,-2.367881844680649e-37,4.702777730538732e-37,3.349070371479667e-37,-2.3181571198574298e-36,-5.524438638871422e-38,4.1309855882950084e-37,-9.657092402544116e-38,1.4622539625950255e-38,2.4283426952382776e-39,1.463188705226618e-37,3.1413495212384838e-37,2.7111875442723296e-38,1.299395169756143e-12,7.832877686262532e-13,-1.0456238513510043,-0.6681133295802693,-1.101233982779302,0.6265720529844323
