lam_op_nm,A_high_trust,A_low,E_cell_10_J,E_cell_50_J,E_cell_90_J,E_cell_max_model_J,E_cell_max_trust_J,Fz_high_trust,Fz_low,I_10_Wcm2,I_50_Wcm2,I_90_Wcm2,I_at_max_slope_Wcm2,I_max_model_Wcm2,I_max_trust_Wcm2,R_high_trust,R_low,T_high_model,T_high_trust,T_high_trust_G05,T_high_trust_G2,T_low,Te_peak_at_I_max_trust,contrast_dB_trust,contrast_trust,dIout_dIin_cold,dIout_dIin_max,dIout_dIin_min,dT_model,dT_trust,dT_trust_G05,dT_trust_G2,dynamic_range_decades_10_90,"fit_T_sigmoid_params(c,a,x0,s)",fit_T_sigmoid_rmse_norm,"fit_leakyrelu_params(a,b,x0)",fit_leakyrelu_rmse,fit_linear_rmse,"fit_sigmoid_params(c,a,x0,s)",fit_sigmoid_rmse,"fit_softplus_params(c,a,x0,s)",fit_softplus_rmse,max_abs_dT_dlog10I,monotonic_Iout_trust,monotonic_T_trust,n_valid_model,n_valid_trust,observable,saturating_within_trusted_range,slope_at_I_max_trust_over_max
1302.0,0.7585569702401871,0.9934886073703675,1.5751498876849364e-12,3.246925416872782e-12,4.94766328054626e-12,1.0867542976505674e-11,5.446673800720364e-12,0.6977949730357732,0.9559309768219544,1449407553.3818653,2987727238.707264,4552697229.946562,5011872336.272715,10000000000.0,5011872336.272715,0.0006321510270927886,0.00256748117202659,0.4192536732648679,0.2408108787327219,0.29367375687591524,0.15518265146970164,0.003943911457604508,5853.002441912224,17.85748946171671,61.058895799599924,0.003943911457604508,0.46002505206022626,0.0012358530586703146,0.41530976180726337,0.23686696727511738,0.28973020554233714,0.15123850969486982,0.4970782489367469,"[-0.09202985459422762, 1.2365077545280097, 0.619294753770442, 0.2081547707706845]",0.01318559433683504,"[0.17382790031631554, 1.5792291024608716, 0.44786816053902484]",0.022948805290719472,0.14052765006441442,"[-0.03936331309660881, 1.469412239719234, 0.8401150226780301, 0.19705254453640847]",0.008858238450562302,"[-0.01645480549336013, 1.9240991448907911, 0.48121465082854925, 0.1343539901627324]",0.0047298422356144305,0.5676012009994185,True,non-monotonic,51,48,R (keys named T_* refer to R in this file),False,1.0
1294.0,0.7275832261543633,0.994741135907143,1.2680797089796567e-12,3.015278419937664e-12,4.881721043361955e-12,1.0867542976505674e-11,5.446673800720364e-12,0.6600028317798099,0.9515012151988073,1166850420.3030005,2774572344.8771577,4492019082.800639,5011872336.272715,10000000000.0,5011872336.272715,0.010615848873597414,0.005236386948604024,0.4299369632796472,0.26180092497203816,0.31289473916047583,0.17728070806819338,2.247714425111676e-05,5662.69937764706,40.662300438759054,11647.428251879941,2.247714425111676e-05,0.4743855783425337,2.13664196809804e-05,0.42991448613539607,0.26177844782778703,0.3128722690808415,0.17725822639125435,0.5854264055654301,"[-0.14080353557130854, 1.3020474768171277, 0.5701460917067581, 0.23734340549554378]",0.010238722747227964,"[0.19767563430938787, 1.5091774242146954, 0.4242505300755527]",0.021900742332933015,0.131854704008486,"[-0.04876482802122016, 1.4932463074215694, 0.8323683415129568, 0.21127995495209323]",0.008410797345946694,"[-0.020536362857491955, 1.8191119613001756, 0.44831683361918595, 0.14044270339026874]",0.004419647174050735,0.5504356891507574,True,increasing,51,48,R (keys named T_* refer to R in this file),False,1.0
1262.0,0.49383382723726926,0.8404695622741011,6.75797472719154e-13,2.988049029024177e-12,6.9931918702687255e-12,1.3681426016888263e-11,8.632396228318025e-12,0.27143061112317585,0.5790789859095709,621849367.5894792,2749516643.7197266,6434933715.364336,5011872336.272715,12589254117.941713,7943282347.242822,0.021502193732015146,0.015230107334430781,0.5525736068105026,0.4846639790307151,0.5150377649094839,0.4268599699114867,0.14430033039146692,5937.202724768929,5.261734180314633,3.3587170432381446,0.14430033039146692,0.6283970355884118,0.14430393355009494,0.40827327641903566,0.3403636486392482,0.37073532631636663,0.2825609877780897,1.0148588807109622,"[-1.9999999999999998, 3.169954288619482, -0.21820300143857585, 0.4328182771476002]",0.0045908977813273605,"[0.5464030289409517, 1.1864850340966655, 0.32189584172951186]",0.01052631518006098,0.06146512833150134,"[-0.21195940478737443, 1.8957239123918557, 0.7948012624805427, 0.3715632463161568]",0.0036728784010002418,"[-0.08997256478636624, 1.3032771747868335, 0.16955200634354622, 0.1904125985587147]",0.0015225672805851676,0.37998436379759704,True,increasing,52,50,R (keys named T_* refer to R in this file),False,0.9794124285982325
1292.0,0.7188071089071894,0.9926560342024577,1.1981877532947976e-12,2.962684332899405e-12,4.865547613601355e-12,1.0867542976505674e-11,5.446673800720364e-12,0.6491830662122463,0.9475900278232594,1102537855.9672005,2726176780.9930663,4477136758.6216,5011872336.272715,10000000000.0,5011872336.272715,0.015692212259266716,0.007120066377868443,0.42987533812410894,0.26550067883354284,0.31575554028692443,0.18199067358477256,0.000223899419675299,5609.286980603219,30.740126678923218,1185.8033362416677,0.000223899419675299,0.4745899151030783,0.00022406264476544004,0.4296514387044336,0.2652767794138675,0.3155315453565099,0.1817668352305708,0.6086068505186439,"[-0.15473883575561279, 1.3199412665526908, 0.5566644531072409, 0.24507678367936306]",0.009630009886646973,"[0.20733990406132266, 1.492743485427571, 0.4193100472492587]",0.021563138070982053,0.1292886245017989,"[-0.051346937614053005, 1.5023082851276977, 0.8311116971412884, 0.2155256586498755]",0.0082136398864413,"[-0.02162883115994505, 1.794978229423721, 0.44012024617681345, 0.14257990443564228]",0.004288878866965892,0.5413851660281722,True,increasing,51,48,R (keys named T_* refer to R in this file),False,1.0
