lam_op_nm,A_high_trust,A_low,E_cell_10_J,E_cell_50_J,E_cell_90_J,E_cell_max_model_J,E_cell_max_trust_J,Fz_high_trust,Fz_low,I_10_Wcm2,I_50_Wcm2,I_90_Wcm2,I_at_max_slope_Wcm2,I_max_model_Wcm2,I_max_trust_Wcm2,R_high_trust,R_low,T_high_model,T_high_trust,T_low,Te_peak_at_I_max_trust,contrast_dB_trust,contrast_trust,dIout_dIin_cold,dIout_dIin_max,dIout_dIin_min,dT_model,dT_trust,dynamic_range_decades_10_90,"fit_T_sigmoid_params(c,a,x0,s)",fit_T_sigmoid_rmse_norm,"fit_leakyrelu_params(a,b,x0)",fit_leakyrelu_rmse,fit_linear_rmse,"fit_sigmoid_params(c,a,x0,s)",fit_sigmoid_rmse,"fit_softplus_params(c,a,x0,s)",fit_softplus_rmse,max_abs_dT_dlog10I,monotonic_Iout_trust,monotonic_T_trust,n_valid_model,n_valid_trust,observable,saturating_within_trusted_range,slope_at_I_max_trust_over_max
1302.0,0.24175886410625275,0.25807528941836094,1.2137751430119652e-12,4.5645288244986295e-12,7.84276189193727e-12,1.1014838182408678e-11,8.749396969206271e-12,0.20794299780873274,0.22949484925154212,2198670340.4916945,8268330590.32716,14206624726.678074,15848931924.611109,19952623149.688828,15848931924.611109,0.37674704994379943,0.5158996211701139,0.42015782834637855,0.3814940859499463,0.22602508941152408,5952.826278230663,2.2733116004880465,1.6878395533133037,0.22602508941152408,0.5078781727511373,0.2260255256916365,0.19413273893485447,0.15546899653842225,0.8103307906317117,"[-0.5239750567971682, 2.1565670877598238, 0.5752055335466687, 0.49031785519135224]",0.0029614044654071216,"[0.7142402411942882, 1.1943748307107467, 0.4466783977762618]",0.009353443024906928,0.048297395968459236,"[-0.4068181469714094, 3.6219214738104357, 1.2823688698148437, 0.6202046041064376]",0.0002903257010724262,"[-0.351385071309124, 1.833176430068797, 0.4006649055629207, 0.5105370418847534]",0.0001396221316473341,0.32724051719228076,True,increasing,54,53,R (keys named T_* refer to R in this file),False,1.0
1242.0,0.06248617683972314,0.11614999531475396,6.068945092164294e-12,1.7981482957712697e-11,3.101046598693015e-11,5.5204962774934485e-11,3.483197671460064e-11,0.03591328538675152,0.08531615819600588,10993477374.32017,32572221868.931488,56173330128.59177,63095734448.019424,100000000000.0,63095734448.019424,0.9142781144645639,0.8668753073966892,0.026152749322500002,0.023235708695710598,0.016974697288553324,5947.96300664241,1.3635388491649256,1.3688437738079318,0.016974697288553324,0.028026839036061936,0.016974697477133194,0.009178052033946678,0.0062610114071572735,0.7083950840301707,"[-0.32416712267789793, 1.6099267861733904, 0.506800511558254, 0.33469945619547825]",0.007974322139772885,"[0.8013822745138985, 1.122803730230369, 0.42159647433240166]",0.006003139889080154,0.03243232819861687,"[-0.6270776978237163, 3.746033372519337, 1.198308318258369, 0.747532892762277]",0.0002809576189869873,"[-0.49516408203568996, 1.4502139837520067, 0.05097318286729895, 0.5295897616840098]",0.00022837165189613183,0.012405453963350018,True,increasing,61,59,R (keys named T_* refer to R in this file),False,1.0
1298.0,0.37217851707909866,0.3709708056916893,7.111818132305792e-13,2.6105500351546223e-12,4.793740416516078e-12,8.749396969206271e-12,5.520496277493448e-12,0.33221700438283097,0.3430810752312463,1288257028.8653245,4728832162.785061,8683531652.86917,10000000000.0,15848931924.611109,10000000000.0,0.142300498780248,0.33285131629906795,0.5334591215676778,0.48552098414065176,0.2961778780092414,5840.21077484944,2.146553875291433,1.6392884823271725,0.2961778780092414,0.6048067941791858,0.2961788226870402,0.23728124355843644,0.18934310613141037,0.8286938710028179,"[-0.3905049615409519, 1.6350350522773738, 0.415834358758617, 0.34403938602257567]",0.0031748052059021523,"[0.7216709781038946, 1.1570880415710805, 0.3943746376516554]",0.007413719967381145,0.043721920666454125,"[-0.3567131467374977, 2.5778595680013225, 0.9474055770097293, 0.518044369142599]",0.0005248438379069631,"[-0.24509635736654395, 1.3773002574609154, 0.12032140934406191, 0.33750337087674115]",0.0004807496501690818,0.30886127485428183,True,increasing,53,51,R (keys named T_* refer to R in this file),False,1.0
1284.0,0.19032096697583215,0.37569472709766144,1.0426273695801578e-12,4.110411058497309e-12,9.100192938086652e-12,2.1977491530840386e-11,1.1014838182408678e-11,0.1548685262671012,0.34406578525920833,1888647898.9775848,7445727434.424823,16484374738.530836,15848931924.611109,39810717055.34985,19952623149.688828,0.7005600452585466,0.43705391606842237,0.08274840006762241,0.10911898776561806,0.18725135683391542,5753.85352321667,-2.345246446754662,0.5827407053845933,0.18725135683391542,0.1872511449609772,0.07273103410168684,-0.10450295676629301,-0.07813236906829736,0.940921478904091,"[1.999999999999999, -2.1476141794580634, 0.06948770824865737, 0.370422323577664]",0.0062815135514252204,"[1.476111531096894, 0.7922977694077751, 0.33557245830029936]",0.011532658843040168,0.06656350081462376,"[-1.999999999999987, 3.2648002675694543, -0.25905680372886575, 0.5317299284629291]",0.007837419482000719,"[-0.8296836794843501, 0.9624838621023524, -0.973359138446687, 0.04367120315703019]",0.03922335386436198,0.0942936774065225,True,decreasing,57,54,R (keys named T_* refer to R in this file),False,0.999193810859767
1292.0,0.3479410899774344,0.4655516562013709,6.747309713243596e-14,2.6195048120701446e-13,4.275340031208652e-13,1.1014838182408678e-11,5.520496277493448e-12,0.30736372038141785,0.43657603135890244,122222883.12649989,474505312.6382175,774448494.5382205,10000000000.0,19952623149.688828,10000000000.0,0.33250967921621777,0.2239818872544975,0.2701947529352185,0.3195492308063482,0.3104664565441299,5474.971114424864,0.12523091538213485,1.029255251479727,0.3104664565441299,0.35451149907887036,0.2757336742918709,-0.04027170360891141,0.009082774262218263,0.8018400157563761,"[0.014674172464418087, 0.7506192604598402, 0.11383771650922433, 0.03668977849814989]",0.1916899867226534,"[1.065467896394255, 0.8961933324797092, 0.638647093531104]",0.0030861277744392507,0.013358376236286098,"[-1.0718330643725107, 2.685484281942172, 0.25571518093436224, 0.6152119740522707]",0.0014281494111062023,"[-0.42193323283771234, 1.0305473986974303, -0.416689030395852, 0.0271505863427784]",0.010488256693343752,0.11344961013501616,True,non-monotonic,54,51,R (keys named T_* refer to R in this file),False,1.0
1294.0,0.3752082581511316,0.45359541750301596,2.960989523159217e-13,1.137820850188191e-12,2.2413515547617327e-12,8.749396969206271e-12,5.520496277493448e-12,0.3330145584379354,0.42525595179691594,536362923.60723025,2061084353.6422281,4060054462.674878,3162277660.1683793,15848931924.611109,10000000000.0,0.23029673751810092,0.22376479592901088,0.36869511736102006,0.3944950043307668,0.322639786567972,5819.865576720242,0.8732358620614749,1.2227103437153333,0.322639786567972,0.42605955507542576,0.3226408468361612,0.04605533079304808,0.0718552177627948,0.8790731099970248,"[-0.18569968896411043, 1.1756724119672746, 0.18450192482036967, 0.1135535628835726]",0.019470887341623357,"[0.8534948398745831, 1.036153843618614, 0.12008288803760298]",0.004991895803153815,0.010489033034306629,"[-0.6159458633062663, 2.2076773156206837, 0.49040562089473233, 0.5122338935205734]",0.0014679088875111056,"[-0.03495528106467271, 1.0360351963863665, -0.012631312150195742, 0.0436609990956956]",0.0050559806487099745,0.10058653705504472,True,non-monotonic,53,51,R (keys named T_* refer to R in this file),False,0.5381823749654868
1300.0,0.31400522058260777,0.3138510160847082,8.200155608459193e-13,2.9515381176214232e-12,4.965209285911542e-12,8.749396969206271e-12,5.520496277493448e-12,0.2792517567747141,0.28572146202957366,1485401890.7485669,5346508663.8217125,8994135737.676773,10000000000.0,15848931924.611109,10000000000.0,0.26613047836852555,0.4228187137799568,0.5017866187443714,0.41986430104886513,0.2633302701353329,5149.320719779097,2.0260816567541626,1.594439943547261,0.2633302701353329,0.5511729923561458,0.2633309508274071,0.23845634860903847,0.15653403091353224,0.7821154651781566,"[-0.4056498637278957, 1.986960962626993, 0.6175865700883116, 0.4404237711704878]",0.0028878050798789297,"[0.7329231450498287, 1.1831517490602486, 0.44907273415099075]",0.008654659519281665,0.045233280379913615,"[-0.45984696218985344, 3.9794378454713133, 1.3673789672301881, 0.6723544104074735]",0.00017007229027124214,"[-0.40682600679476, 1.893162639459872, 0.4334351969310974, 0.5648295792792907]",0.00020469818085146,0.3399915696889084,True,increasing,53,51,R (keys named T_* refer to R in this file),False,1.0
