it,L,batch_Rc_mean,batch_Rc_min,batch_co_mean,batch_A_mean
0,0.2929073033919983,0.11158339083194732,0.05434270203113556,0.3764881670475006,0.20938075482845306
1,0.3027684887033356,0.10115341544151306,0.056613579392433167,0.3785240888595581,0.20768343210220336
2,0.2836938506890623,0.12282430976629258,0.05869012326002121,0.3584034025669098,0.21427686512470245
3,0.2894333391785006,0.11728431582450867,0.060698121786117554,0.351306414604187,0.2275139570236206
4,0.2941090600233799,0.10814209282398224,0.06261806190013885,0.3684844672679901,0.2081950157880783
5,0.2636653675107731,0.14350449591875075,0.0644768476486206,0.3460960626602173,0.20977155566215516
6,0.2627499953919354,0.14029279500246047,0.06634979695081711,0.3609729290008545,0.18867082595825196
7,0.3038850329704738,0.09288567453622817,0.06833364069461823,0.35844625234603883,0.2261884927749634
8,0.2630106029253481,0.13854715526103972,0.07010893523693085,0.33786013126373293,0.21055209040641784
9,0.2613601725170313,0.13982049524784088,0.07178489863872528,0.3370925486087799,0.21289902329444885
10,0.274725308833189,0.1224322110414505,0.07350818812847137,0.3513630270957947,0.20551157295703887
11,0.2889107045257683,0.09942026436328888,0.07514923810958862,0.37488614320755004,0.1891102522611618
12,0.2730582291414533,0.1181490108370781,0.07682628184556961,0.36829315423965453,0.18237782120704651
13,0.272184078408601,0.11808873116970062,0.07847627252340317,0.36677432656288145,0.18122555315494537
14,0.2418174044499306,0.15518640726804733,0.08023908734321594,0.3442950427532196,0.18404203057289123
15,0.27963058867080703,0.10942488014698029,0.08201295137405396,0.3341584801673889,0.2207901030778885
16,0.2758939344338527,0.10811851620674133,0.08359325677156448,0.36555864810943606,0.18971538841724395
17,0.2525453022123048,0.13875841051340104,0.08511322736740112,0.33288624286651614,0.20125830471515654
18,0.2593339918500533,0.1270775616168976,0.0867697224020958,0.35830349922180177,0.18238540589809418
19,0.2526722340614372,0.13297548294067382,0.08830105513334274,0.3430626213550568,0.19719381928443908
20,0.23471095541884257,0.1560156226158142,0.08980679512023926,0.3268247336149216,0.18112804889678955
21,0.23240307407818514,0.15827703922986985,0.09131085127592087,0.28358950912952424,0.20980592668056489
22,0.2167189125741644,0.18625850230455399,0.09276704490184784,0.3183580130338669,0.18310649394989015
23,0.22208780825851554,0.164595265686512,0.09414978325366974,0.32478114366531374,0.18759998977184295
24,0.25213755016977646,0.1265609547495842,0.09562787413597107,0.33443603813648226,0.1974089801311493
25,0.2407403873986536,0.14325566738843917,0.09698940813541412,0.3069593787193298,0.20141728818416596
26,0.230799303576676,0.15526392161846161,0.09825094044208527,0.32116319835186,0.19401828050613404
27,0.21669593424699407,0.16809711754322051,0.09958364069461823,0.2866654098033905,0.19933170676231385
28,0.22785636808152115,0.15156199038028717,0.10077528655529022,0.33807322978973386,0.18075803816318511
29,0.23146318208897543,0.14949272722005844,0.10198429226875305,0.3026084899902344,0.2025722622871399
30,0.228069853113669,0.1505248725414276,0.10311928391456604,0.33609495162963865,0.18832153975963592
31,0.17443862385173714,0.21728713512420655,0.10421483218669891,0.2744279742240906,0.1832428067922592
32,0.19015646922948629,0.1656780421733856,0.1327546238899231,0.3167472332715988,0.18734717071056367
33,0.13570119367639774,0.24459697306156158,0.13380518555641174,0.28551748394966125,0.16520022302865983
34,0.17509461563665588,0.18639302551746367,0.13472633063793182,0.30724486112594607,0.1866897851228714
35,0.17051915161043793,0.19279744625091552,0.13578209280967712,0.28893281817436217,0.19215244948863983
36,0.16501478528244196,0.192548406124115,0.13675057888031006,0.2902228057384491,0.19370240569114686
37,0.18906936141898142,0.16674602031707764,0.13780122995376587,0.26318175792694093,0.21869746148586272
38,0.15004939929641326,0.2146643102169037,0.13852688670158386,0.253507661819458,0.1958659917116165
