theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,0.18500031530857086,0.2878727912902832,0.36054831743240356,0.166578471660614
0.0,45.0,0.18500031530857086,0.2878727912902832,0.36054831743240356,0.166578471660614
0.0,90.0,0.18500031530857086,0.2878727912902832,0.36054831743240356,0.166578471660614
15.0,0.0,0.19049188494682312,0.2830267548561096,0.3526541292667389,0.1738271564245224
15.0,45.0,0.19295603036880493,0.28298085927963257,0.35424643754959106,0.16981664299964905
15.0,90.0,0.19562476873397827,0.28290480375289917,0.35542604327201843,0.1660444736480713
30.0,0.0,0.20327860116958618,0.2651746869087219,0.334683895111084,0.19686277210712433
30.0,45.0,0.2150646150112152,0.26611506938934326,0.34048372507095337,0.17833654582500458
30.0,90.0,0.2314654290676117,0.26443254947662354,0.34027689695358276,0.1638251096010208
45.0,0.0,0.2048446387052536,0.21755030751228333,0.34243646264076233,0.23516857624053955
45.0,45.0,0.24651703238487244,0.23333381116390228,0.3312211334705353,0.1889280080795288
45.0,90.0,0.30368101596832275,0.22386953234672546,0.31526321172714233,0.15718615055084229
60.0,0.0,0.1723478138446808,0.12919527292251587,0.43579480051994324,0.2626620829105377
60.0,45.0,0.2950667440891266,0.17998331785202026,0.33254459500312805,0.1924053132534027
60.0,90.0,0.43554407358169556,0.1530352085828781,0.2725520133972168,0.13886870443820953
75.0,0.0,0.2503443956375122,0.047514550387859344,0.47596001625061035,0.2261810451745987
75.0,45.0,0.42961668968200684,0.09540119767189026,0.30930107831954956,0.16568106412887573
75.0,90.0,0.6587137579917908,0.05947699770331383,0.18684032559394836,0.09496888518333435
80.0,0.0,0.37688183784484863,0.02709903195500374,0.4100216031074524,0.18599754571914673
80.0,45.0,0.5346053242683411,0.057915568351745605,0.26907485723495483,0.1384042203426361
80.0,90.0,0.7589433193206787,0.030670663341879845,0.14020830392837524,0.07017763704061508
