lam_nm,txx_re,txx_im,rxx_re,rxx_im,tyx_re,tyx_im,ryx_re,ryx_im,T,R,px_re,px_im,py_re,py_im,pz_re,pz_im,mx_re,mx_im,my_re,my_im,mz_re,mz_im,Qxx_re,Qxx_im,Qyy_re,Qyy_im,Qzz_re,Qzz_im,Qxy_re,Qxy_im,Qxz_re,Qxz_im,Qyz_re,Qyz_im,Tx_re,Tx_im,Ty_re,Ty_im,Tz_re,Tz_im,C_px,C_Qxz,E_up_re,E_up_im,E_dn_re,E_dn_im
1292.5,-0.5741046071052551,0.5667546987533569,-0.3086562156677246,-0.5038686394691467,0.0009838590631261468,0.0013976945774629712,-0.0002752374275587499,0.0014290667604655027,0.6508099099872757,0.34915438329825726,2.977498750456659e-32,1.8000921185196582e-30,7.583829071552858e-33,1.2874000418895708e-32,1.0571223309740108e-32,-7.705076335530499e-33,1.4849976573151528e-24,4.2937167044497215e-25,-4.656418715168618e-23,-4.985958641212592e-23,1.1152628216236257e-22,-3.31180955220106e-23,1.040007719925803e-38,3.2544253003111867e-38,-7.52472942263563e-39,-3.1057289465852983e-38,-2.8753493316909875e-39,-1.486965937091686e-39,-6.608361376737058e-38,-2.2416594701924127e-37,-9.937594208521336e-37,8.675036265549283e-37,-3.587873132529732e-40,5.1697307562794843e-39,-1.5510639428859619e-37,-1.9463730476270361e-38,2.306163955645437e-39,-6.06717407441499e-40,-2.7994302521438473e-40,-1.3344131846670639e-40,1.2249178121461524e-12,2.590152570349201e-13,-1.5781826608514493,0.32234119589976695,-0.7754568281028642,-0.3672990596196499
1293.5,-0.570083737373352,0.57072514295578,-0.3114303946495056,-0.5022322535514832,0.0009632955188862979,0.0013773046666756272,-0.0003432217927183956,0.0013729478232562542,0.6507254813258662,0.3492281300058725,3.2342615290563257e-32,1.798671531200744e-30,7.442967634929928e-33,1.2974365605948059e-32,1.0471665863692773e-32,-7.622065295053445e-33,1.547776847216334e-24,3.9023530921148313e-25,-4.654457178427707e-23,-4.7743822674195487e-23,1.0824464986258783e-22,-3.1690539851411333e-23,1.0322701848810993e-38,3.2823282742450237e-38,-7.525751471123097e-39,-3.1225899444521357e-38,-2.796950802068232e-39,-1.5973907013106734e-39,-6.326254416169013e-38,-2.179911693718326e-37,-9.799146305070705e-37,8.692073057880457e-37,-1.7977240693027148e-40,5.4119587439396125e-39,-1.5544709272365792e-37,-1.8558211020494136e-38,2.281390272178838e-39,-6.069727134777528e-40,-2.267139193445378e-40,-1.252329436024991e-40,1.2192682857173078e-12,2.542060042387276e-13,-1.5732637669531413,0.3254730362182699,-0.7780963710010818,-0.36441228074311294
1294.5,-0.5661992430686951,0.5744857788085938,-0.31418082118034363,-0.5006211996078491,0.0009288121364079416,0.0013051677960902452,-0.00035968757583759725,0.0013368232175707817,0.6506180590598403,0.3493330903658243,3.4826433165445416e-32,1.7974120770175764e-30,7.331928832389848e-33,1.3014645685382093e-32,1.0360632372302346e-32,-7.539955311523338e-33,1.6152858140666037e-24,3.4859875820190573e-25,-4.6484637698009227e-23,-4.5763210440311953e-23,1.0508415117585349e-22,-3.033991671500672e-23,1.0183276147736912e-38,3.317307484568612e-38,-7.466607097646505e-39,-3.144140650197273e-38,-2.7166778459536763e-39,-1.731651445421302e-39,-6.067647354529231e-38,-2.120341268088307e-37,-9.667633100318614e-37,8.705927463042213e-37,-3.5399882219692e-41,5.6289707453674964e-39,-1.5576877788320317e-37,-1.7689600229360592e-38,2.273629425138374e-39,-5.998123298258732e-40,-1.754785603739451e-40,-1.1358902320278928e-40,1.2138666960826407e-12,2.496099525737391e-13,-1.568503444026583,0.32840583372982424,-0.7806688549006399,-0.36155882151536467
1295.5,-0.5623583197593689,0.5780940055847168,-0.31702324748039246,-0.4990157186985016,0.000908507383428514,0.0012713094474747777,-0.00040725807775743306,0.0012900740839540958,0.6504420007089403,0.34952225710148027,3.735055760987446e-32,1.7966041780293217e-30,7.217245521099705e-33,1.3097930638688036e-32,1.027654970363995e-32,-7.464533722828063e-33,1.6644208220124914e-24,3.1387497064795e-25,-4.634398448811381e-23,-4.383467861892778e-23,1.0227909306891011e-22,-2.9070703267272466e-23,1.0269360525240877e-38,3.3590016998982146e-38,-7.544518041287204e-39,-3.169194661688476e-38,-2.7248439656689497e-39,-1.898076716035455e-39,-5.821761363224047e-38,-2.0676489037797184e-37,-9.538291466285729e-37,8.715124363306906e-37,1.1402424127747061e-40,5.808776497260637e-39,-1.5607434906647287e-37,-1.6859226515546181e-38,2.2672957595559964e-39,-5.9531836391287595e-40,-1.2853912385245747e-40,-1.0834994630350008e-40,1.209104103255605e-12,2.4504480593151313e-13,-1.5639620104579588,0.3311986265532838,-0.7833989212441308,-0.3586867113736837
1296.5,-0.5585776567459106,0.5815861821174622,-0.3198631703853607,-0.4974033832550049,0.0008789037237875164,0.0012243909295648336,-0.0004467869584914297,0.0012482304591685534,0.6502537574506223,0.3497243311403651,3.986550876979291e-32,1.795962043780184e-30,7.112600991769754e-33,1.3199682617626724e-32,1.0176603259137544e-32,-7.374916163328461e-33,1.72249177589259e-24,2.7955363955063188e-25,-4.61591739444807e-23,-4.1964640637137836e-23,9.962276990475517e-23,-2.790756640946082e-23,1.0203288057653521e-38,3.4012467262415863e-38,-7.518110773305358e-39,-3.1969700743404886e-38,-2.685168076102703e-39,-2.0427698892075998e-39,-5.592793332173015e-38,-2.017279178589513e-37,-9.412023698765457e-37,8.721549660834817e-37,2.5032586285273516e-40,6.010652209102408e-39,-1.563652642502415e-37,-1.6051472292600046e-38,2.2582636676429014e-39,-5.938677472365614e-40,-7.763537837881725e-41,-9.812289370027456e-41,1.2045894261068152e-12,2.4058040642875614e-13,-1.5595381375426607,0.333885344670436,-0.7861212265831738,-0.3558126539486935
1297.5,-0.5549099445343018,0.5848693251609802,-0.3226800262928009,-0.49582788348197937,0.0008413426694460213,0.0011497793020680547,-0.00048702728236094117,0.001186863868497312,0.6499992039072532,0.3499693352479581,4.229165613718466e-32,1.7954790767776805e-30,6.987934367034543e-33,1.3375758919710568e-32,1.0093699515800142e-32,-7.300947077022227e-33,1.797188609138146e-24,2.4021370401888556e-25,-4.592897797927856e-23,-4.0196986353761373e-23,9.699877758908686e-23,-2.6770293145357116e-23,1.0269920921846243e-38,3.445990614568903e-38,-7.59576468589088e-39,-3.2274808861415327e-38,-2.674147136533393e-39,-2.1850991228299412e-39,-5.367319960996585e-38,-1.967231480692996e-37,-9.291207018964457e-37,8.724652746027404e-37,3.984317724769675e-40,6.265875834811694e-39,-1.5663404307841823e-37,-1.5282583942542781e-38,2.2573759209281835e-39,-5.9331012435748565e-40,-3.2386538713797796e-41,-9.227547127765508e-41,1.2003088486246322e-12,2.3626231172772857e-13,-1.5552504757087606,0.3363713067175833,-0.788784429871836,-0.3529829329752611
1298.5,-0.5513177514076233,0.58800208568573,-0.32549265027046204,-0.49428266286849976,0.0007908273255452514,0.0010634259087964892,-0.0005197879509069026,0.001132420962676406,0.6496994720704488,0.3502623687492149,4.462859085943977e-32,1.795165731337541e-30,6.90629497326123e-33,1.3578446322858834e-32,9.996574582474692e-33,-7.24298912510271e-33,1.8718856535599427e-24,1.9171558079312137e-25,-4.566245054288351e-23,-3.8518117661589405e-23,9.45115016606895e-23,-2.5743410456322924e-23,1.0144508068482485e-38,3.493774706165834e-38,-7.551084475464251e-39,-3.2600539363751245e-38,-2.593437709247002e-39,-2.3372169240087954e-39,-5.172811910947592e-38,-1.9199587335980635e-37,-9.174700109132636e-37,8.725185218001266e-37,5.658419436486256e-40,6.510116515049974e-39,-1.5688591410094025e-37,-1.454292383875856e-38,2.2597458199474752e-39,-5.993614693522427e-40,5.877867531899883e-42,-8.228871058671962e-41,1.1962735532525563e-12,2.3207157814218307e-13,-1.551081794278627,0.33869595294836663,-0.7914365896529746,-0.35019927918117666
1299.5,-0.5477503538131714,0.5910741090774536,-0.3283328711986542,-0.4926995635032654,0.000745451427064836,0.0010069716954603791,-0.0005816115299239755,0.0010720917489379644,0.6494006222139855,0.35055682183855014,4.7074843650450045e-32,1.795070879574578e-30,6.833233714517745e-33,1.3816441786397246e-32,9.913103359181136e-33,-7.158390384106057e-33,1.938479568102862e-24,1.4683673051807997e-25,-4.5377477537603766e-23,-3.6883219504404264e-23,9.218258638748744e-23,-2.4793422198542277e-23,1.0223708999887453e-38,3.540198244091585e-38,-7.642499799910703e-39,-3.2927785536139735e-38,-2.5811902154036616e-39,-2.4741900692501767e-39,-4.982159353320523e-38,-1.8756746669826192e-37,-9.060185933005758e-37,8.724175092594738e-37,7.418902760885413e-40,6.747591398042606e-39,-1.5713403238121069e-37,-1.3816948008243998e-38,2.2587400381840212e-39,-6.0761093919291355e-40,5.234042656671061e-41,-7.591409749174034e-41,1.1925525640381289e-12,2.279676444295155e-13,-1.5470465441868708,0.3410026329755172,-0.7941510312461879,-0.347355548880851
1300.5,-0.5442600250244141,0.5939900875091553,-0.33118751645088196,-0.49115249514579773,0.0006840075366199017,0.0008862391114234924,-0.0006444336613640189,0.0009643476805649698,0.6490444521847826,0.3509172898020389,4.94280667076257e-32,1.7951734618235158e-30,6.687304695343986e-33,1.4201359395487903e-32,9.817345854044875e-33,-7.080706902282136e-33,2.0484881370525566e-24,9.420908224062616e-26,-4.504018205663935e-23,-3.5303478851530627e-23,8.99524698431993e-23,-2.3847111789244587e-23,1.0158309424476012e-38,3.601789426054667e-38,-7.617059683618095e-39,-3.337400225142209e-38,-2.5412442983446613e-39,-2.6438883802613207e-39,-4.795206249098741e-38,-1.8324631637152372e-37,-8.948662081361966e-37,8.71996973681135e-37,9.358101176208526e-40,7.126896805709762e-39,-1.5737136746979721e-37,-1.3122620999029098e-38,2.2760812563982758e-39,-6.1980112140696074e-40,9.510690339512652e-41,-6.574397452528318e-41,1.1891083336184917e-12,2.239318332835445e-13,-1.5431512737109934,0.3431429954110997,-0.7968821631659155,-0.34456306677626236
1301.5,-0.5408632159233093,0.5967780947685242,-0.334016889333725,-0.48961809277534485,0.0006075096316635609,0.0007784697809256613,-0.0007101473165675998,0.0008787211845628917,0.6486780878176062,0.35129443559327556,5.176050233039894e-32,1.7953771664989883e-30,6.627669835093944e-33,1.4592129481321281e-32,9.739326159237199e-33,-7.032973305371789e-33,2.1460767882553436e-24,3.045806973230461e-26,-4.4671252944445493e-23,-3.3789885347869495e-23,8.785573213373866e-23,-2.2961286376597282e-23,1.0160777855327764e-38,3.66162947437772e-38,-7.656030781817113e-39,-3.380611688756969e-38,-2.5047441217015427e-39,-2.8101846784818812e-39,-4.621868759183125e-38,-1.7921556990823672e-37,-8.840924263009905e-37,8.713615374730274e-37,1.1604215653221933e-39,7.458787104817798e-39,-1.5759240816779122e-37,-1.2455255554964954e-38,2.2819536200638615e-39,-6.384617050776732e-40,1.285199399739059e-40,-5.95517933802654e-41,1.1858135661887013e-12,2.2000678588841642e-13,-1.5393543401785217,0.34517283686521055,-0.7995527456403446,-0.3417915441124238
