theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,0.0596337765455246,0.7605751752853394,0.007057120092213154,0.17273394763469696
0.0,45.0,0.0596337765455246,0.7605751752853394,0.007057120092213154,0.17273394763469696
0.0,90.0,0.0596337765455246,0.7605751752853394,0.007057120092213154,0.17273394763469696
15.0,0.0,0.08939635753631592,0.6808719038963318,0.024478329345583916,0.20525334775447845
15.0,45.0,0.06680990755558014,0.7255165576934814,0.015209222212433815,0.19246423244476318
15.0,90.0,0.04631408676505089,0.7631496787071228,0.011867661029100418,0.1786685734987259
30.0,0.0,0.17529040575027466,0.4133126139640808,0.15247181057929993,0.25892511010169983
30.0,45.0,0.08600291609764099,0.6148871183395386,0.06437912583351135,0.23473072052001953
30.0,90.0,0.014382713474333286,0.7354443073272705,0.06245207414031029,0.18772095441818237
45.0,0.0,0.24799403548240662,0.18385253846645355,0.3140116333961487,0.25414174795150757
45.0,45.0,0.11940311640501022,0.4351825714111328,0.17058894038200378,0.2748252749443054
45.0,90.0,0.040372561663389206,0.5471633672714233,0.23545731604099274,0.17700672149658203
60.0,0.0,0.3380681276321411,0.11030794680118561,0.34372419118881226,0.20789968967437744
60.0,45.0,0.20461857318878174,0.24786251783370972,0.2674448490142822,0.2800740897655487
60.0,90.0,0.23417344689369202,0.24439682066440582,0.3877567946910858,0.13367292284965515
75.0,0.0,0.5443744659423828,0.048603713512420654,0.2690902054309845,0.13793155550956726
75.0,45.0,0.4221009314060211,0.09528468549251556,0.2596853971481323,0.22292906045913696
75.0,90.0,0.5375746488571167,0.06297425925731659,0.3213233947753906,0.07812764495611191
80.0,0.0,0.6582480669021606,0.026516877114772797,0.21178431808948517,0.1034507304430008
80.0,45.0,0.5541990995407104,0.05188199505209923,0.21428734064102173,0.17963150143623352
80.0,90.0,0.6636145114898682,0.030255546793341637,0.2495061159133911,0.05662382021546364
