iteration,F_co,S_ED,S_MD,balance,learning_rate,projection_beta,elapsed_time_s
0,-4.845649719238281,0.51201993227005,0.00012073558900738135,0.0002358025174368936,0.02,1.0,1.8545284271240234
1,-2.7279021739959717,0.5193164348602295,0.008225119672715664,0.015838358119579947,0.019997806834748454,1.0471285480508996,3.5821070671081543
2,-2.0423667430877686,0.5457583069801331,0.030833465978503227,0.05649655824582647,0.019991228300988585,1.096478196143185,5.2497239112854
3,-1.6070201396942139,0.5906682014465332,0.06804817914962769,0.11520542155962352,0.019980267284282715,1.1481536214968828,6.95878529548645
4,-1.2587462663650513,0.6567997336387634,0.12281005829572678,0.18698250319797588,0.019964928592495042,1.202264434617413,8.660106420516968
5,-0.9438287615776062,0.750786304473877,0.20169001817703247,0.2686383821533621,0.019945218953682734,1.2589254117941673,10.34521484375
6,-0.6353363990783691,0.8852272629737854,0.31702902913093567,0.358132925171743,0.01992114701314478,1.318256738556407,12.052488327026367
7,-0.3159484565258026,1.0824817419052124,0.4910775423049927,0.4536589609726094,0.019892723329629883,1.3803842646028848,13.723032236099243
8,0.029355451464653015,1.3841761350631714,0.7661370635032654,0.5534968015235624,0.01985996037070505,1.4454397707459274,15.368572473526001
9,0.41419661045074463,1.8693240880966187,1.224847435951233,0.655235463850327,0.019822872507286888,1.5135612484362082,17.055108308792114
10,0.8511718511581421,2.694192886352539,2.036525011062622,0.7558942870712427,0.019781476007338056,1.5848931924611134,18.764128923416138
11,1.3397046327590942,4.137886047363281,3.5226874351501465,0.8513253856746492,0.019735789028731604,1.6595869074375607,20.454859733581543
12,1.82524836063385,6.411816120147705,6.00356912612915,0.9363289610354443,0.01968583161128631,1.7378008287493754,22.10829520225525
13,2.1288986206054688,8.38376522064209,8.427496910095215,0.9948108329293204,0.019631625667976584,1.8197008586099834,23.75496768951416
14,2.0865983963012695,7.851568222045898,8.26875114440918,0.9495470458502909,0.01957319497532067,1.9054607179632472,25.439720630645752
15,1.8514336347579956,6.126587390899658,6.62088680267334,0.9253424161284525,0.019510565162951538,1.9952623149688797,27.1176176071167
16,1.6147072315216064,4.8050971031188965,5.25792932510376,0.9138763201278213,0.019443763702374814,2.089296130854039,28.794317722320557
17,1.4320008754730225,3.9919979572296143,4.391671180725098,0.9089929079275003,0.019372819894918916,2.1877616239495525,30.492283582687378
18,1.3026270866394043,3.503835678100586,3.8628129959106445,0.9070684192605244,0.019297764858882512,2.290867652767773,32.188233852386475
19,1.215885043144226,3.2113373279571533,3.5433852672576904,0.906290760316215,0.019218631515885005,2.3988329190194904,33.891751527786255
20,1.1620090007781982,3.042123794555664,3.3583920001983643,0.9058274895768792,0.019135454576426007,2.51188643150958,35.62350654602051
21,1.1327435970306396,2.9535839557647705,3.2624154090881348,0.9053365636810212,0.019048270524660196,2.6302679918953817,37.33918523788452
22,1.1229016780853271,2.9236583709716797,3.2315680980682373,0.9047181684701231,0.01895711760239413,2.7542287033381663,39.01787447929382
23,1.127372145652771,2.9355385303497314,3.2473955154418945,0.9039670457108977,0.018862035792312146,2.884031503126606,40.69913601875305
24,1.1432560682296753,2.9810571670532227,3.3010287284851074,0.9030691376080123,0.018763066800438634,3.0199517204020156,42.40757751464844
25,1.167870283126831,3.053508758544922,3.3853232860565186,0.9019843898279442,0.018660254037844385,3.162277660168379,44.127294063568115
26,1.198690414428711,3.146665573120117,3.4939656257629395,0.9006000373664561,0.018553642601605067,3.3113112148259107,45.83138394355774
27,1.2345576286315918,3.2583255767822266,3.6251730918884277,0.8988055174722701,0.01844327925502015,3.467368504525316,47.53219771385193
28,1.274078369140625,3.385284662246704,3.7762019634246826,0.896478709304958,0.018329212407100996,3.630780547701013,49.26789402961731
29,1.3164966106414795,3.52620792388916,3.9462673664093018,0.8935552501848738,0.01821149209133704,3.801893963205612,50.94651436805725
30,1.3606979846954346,3.678246259689331,4.132820129394531,0.8900087941226984,0.018090169943749474,3.9810717055349727,52.67202806472778
31,1.4061086177825928,3.840230703353882,4.334840774536133,0.8858989068090823,0.017965299180241964,4.168693834703354,54.37475228309631
32,1.4516522884368896,4.008814334869385,4.5485520362854,0.8813385672822429,0.017836934573258398,4.365158322401659,56.08810591697693
33,1.4962096214294434,4.179982662200928,4.768883228302002,0.8765118502782813,0.017705132427757894,4.57088189614875,57.7788200378418
34,1.5385218858718872,4.348354339599609,4.989053726196289,0.8715789763430694,0.017569950556517566,4.786300923226383,59.48545551300049
35,1.5774240493774414,4.508298397064209,5.20140266418457,0.8667466620314259,0.017431448254773944,5.011872336272723,61.19561839103699
36,1.6121928691864014,4.655508518218994,5.39965295791626,0.8621866172700671,0.017289686274214115,5.248074602497726,62.91483497619629
37,1.6417896747589111,4.783707141876221,5.575397968292236,0.858002813266553,0.017144726796328034,5.495408738576246,64.59691786766052
38,1.6657934188842773,4.8892292976379395,5.7233381271362305,0.8542618292034223,0.016996633405133656,5.754399373371569,66.2583179473877
39,1.684117317199707,4.970229625701904,5.840221405029297,0.8510344524645843,0.01684547105928689,6.025595860743578,67.94241070747375
40,1.696588158607483,5.024898529052734,5.922573089599609,0.8484316618862681,0.016691306063588582,6.309573444801932,69.65033650398254
41,1.7037594318389893,5.0547871589660645,5.9726057052612305,0.8463286224490741,0.016534206039901057,6.606934480075958,71.36071825027466
42,1.706365942955017,5.062941074371338,5.994152545928955,0.8446466845107383,0.016374239897486896,6.918309709189365,73.06156301498413
43,1.7055385112762451,5.054881572723389,5.993781089782715,0.8433543863220726,0.016211477802783106,7.2443596007499025,74.75001311302185
