it,Rc_mean,Rc_min,Rc_tail25,Rc_omega,co_mean,co_max,T_mean,A_mean,theta_worst,phi_worst,binarity
9,0.2712200567835853,0.15456236898899078,0.15831579267978668,0.2843665599241314,0.17126149635407187,0.2971007227897644,0.35194967474256245,0.20556876489094325,0.0,0.0,0.8349727988243103
19,0.3274979974542345,0.2142915278673172,0.2282102882862091,0.3331847957124656,0.10687328387229215,0.21387848258018494,0.3468890402998243,0.21873964369297028,60.0,0.0,0.910139799118042
29,0.3326291832185927,0.2465602457523346,0.24789946377277375,0.33733501140856104,0.1126399089601667,0.21790000796318054,0.29579057083243415,0.2589402979328519,0.0,0.0,0.9184894561767578
39,0.3600767567044213,0.24788808822631836,0.2799192249774933,0.3577953501714544,0.08627111882101633,0.17069467902183533,0.2618648296310788,0.29178724473430995,60.0,0.0,0.9800536632537842
