theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,0.30393967032432556,0.18127718567848206,0.25545352697372437,0.25932955741882324
0.0,45.0,0.30393967032432556,0.18127718567848206,0.25545352697372437,0.25932955741882324
0.0,90.0,0.30393967032432556,0.18127718567848206,0.25545352697372437,0.25932955741882324
15.0,0.0,0.34360384941101074,0.1382804811000824,0.2300751656293869,0.2880404591560364
15.0,45.0,0.32656344771385193,0.16134688258171082,0.23700276017189026,0.27508679032325745
15.0,90.0,0.3095020651817322,0.18240058422088623,0.24495908617973328,0.26313820481300354
30.0,0.0,0.37678879499435425,0.02658412605524063,0.24405346810817719,0.3525735139846802
30.0,45.0,0.36918917298316956,0.1023063063621521,0.20623943209648132,0.32226502895355225
30.0,90.0,0.32235604524612427,0.18583804368972778,0.21431539952754974,0.277490496635437
45.0,0.0,0.284403920173645,0.004931844770908356,0.36406952142715454,0.3465946912765503
45.0,45.0,0.3739372193813324,0.035104475915431976,0.20984899997711182,0.3811092972755432
45.0,90.0,0.33052295446395874,0.18978069722652435,0.16019052267074585,0.3195057809352875
60.0,0.0,0.2815317213535309,0.022511595860123634,0.3901391327381134,0.30581754446029663
60.0,45.0,0.35696953535079956,0.00456796633079648,0.2319973111152649,0.4064651429653168
60.0,90.0,0.28189176321029663,0.19344350695610046,0.11108390241861343,0.4135807752609253
75.0,0.0,0.47211581468582153,0.015118753537535667,0.2895388901233673,0.22322651743888855
75.0,45.0,0.4643184244632721,4.1805062210187316e-05,0.19823575019836426,0.33740395307540894
75.0,90.0,0.23487898707389832,0.12378549575805664,0.19533711671829224,0.4459983706474304
80.0,0.0,0.6004800200462341,0.008873574435710907,0.22008004784584045,0.17056623101234436
80.0,45.0,0.5683776140213013,7.18786793640902e-07,0.15860167145729065,0.2730199694633484
80.0,90.0,0.3429221510887146,0.07322489470243454,0.21270336210727692,0.37114953994750977
