it,L,batch_Rc_mean,batch_Rc_min,batch_co_mean,batch_A_mean
0,0.12643104791641235,0.20558310002088548,0.12046483904123306,0.22440224289894103,0.23659268021583557
1,0.14499340951442719,0.1784436285495758,0.1245013177394867,0.25551490429788826,0.2077571600675583
2,0.12114845216274261,0.20480484366416932,0.12835389375686646,0.21551120281219482,0.22037246823310852
3,0.11374295502901077,0.20916172564029695,0.1320287436246872,0.18116596452891826,0.208009472489357
4,0.12411763519048691,0.19663214385509492,0.1357153058052063,0.22919755168259143,0.21070500314235688
5,0.09978628158569336,0.2222526639699936,0.13931404054164886,0.20874855425208808,0.218168181180954
6,0.1085522249341011,0.2106945335865021,0.14261981844902039,0.26217265129089357,0.2145913988351822
7,0.11531349271535873,0.19935601353645324,0.14561423659324646,0.1702752336859703,0.20415520668029785
8,0.09531106799840927,0.2219736397266388,0.14858469367027283,0.18538039410486817,0.21474942564964294
9,0.08630993962287903,0.23111967742443085,0.1515110284090042,0.1701951090246439,0.21957303285598756
10,0.10036330670118332,0.21267241835594178,0.15442979335784912,0.20304680243134499,0.20760368108749389
11,0.11952084302902222,0.18839797377586365,0.15727171301841736,0.25238694697618486,0.20918904840946198
12,0.07383240014314651,0.24719929397106172,0.16005994379520416,0.17815016806125641,0.209380578994751
13,0.09390600025653839,0.21803972125053406,0.16277362406253815,0.21789514720439912,0.21416376829147338
14,0.0828547328710556,0.22978514432907104,0.16538888216018677,0.18064609747380017,0.19532780349254608
15,0.1004839539527893,0.20537115931510924,0.1680763214826584,0.2265991747379303,0.21666705310344697
16,0.0767388567328453,0.23356257677078246,0.17067474126815796,0.17710352912545205,0.1970444530248642
17,0.05744538456201553,0.2559306859970093,0.1731477528810501,0.16683320440351962,0.21060031652450562
18,0.02562597393989563,0.25598839819431307,0.2269885241985321,0.13252049144357442,0.2266068309545517
19,-0.005828667897731066,0.2924709677696228,0.2290116548538208,0.08743419200181961,0.22353336215019226
20,0.014955345541238785,0.26835647523403167,0.22080227732658386,0.1246087683364749,0.222761806845665
21,0.0031542363576591015,0.27952261865139005,0.22427378594875336,0.12394169131293893,0.20749510824680328
22,-0.0011977856047451496,0.2951918452978134,0.22843600809574127,0.05870786001905799,0.241029754281044
23,-0.00670846039429307,0.2905005902051926,0.23686496913433075,0.13924949765205383,0.2482801854610443
24,0.02118951827287674,0.25445901453495023,0.2369060516357422,0.12528195758350194,0.23587804436683654
25,-1.5254132449626923e-05,0.28054640591144564,0.2399415671825409,0.0908581368625164,0.22857938706874847
26,0.008442854508757591,0.2709342837333679,0.24149355292320251,0.13390316325239837,0.2468811482191086
27,-0.0024041063152253628,0.28743510246276854,0.2427818775177002,0.11034571758937091,0.25795142650604247
28,-0.020647842437028885,0.30957360863685607,0.2440273016691208,0.1780156284570694,0.24702070653438568
29,0.0057770791463553905,0.26923397183418274,0.24512314796447754,0.2094234585762024,0.23942411839962005
30,-0.08274956792593002,0.35205950736999514,0.28697657585144043,0.1138593565672636,0.23238719403743743
31,-0.07075580209493637,0.33837880492210387,0.2874199151992798,0.07893257895484566,0.28345379829406736
32,-0.039978090673685074,0.30852197408676146,0.2535315155982971,0.10755848228000105,0.2428572356700897
33,-0.08706461638212204,0.3551557660102844,0.28873130679130554,0.1370126897469163,0.22440782189369202
34,-0.08621261268854141,0.3562473773956299,0.28922325372695923,0.11483686920255423,0.23653076887130736
35,-0.049486685544252396,0.3187157392501831,0.25935661792755127,0.1079135986045003,0.2489410400390625
36,-0.08090104907751083,0.35261372327804563,0.2902316451072693,0.09688166053965688,0.29671328961849214
37,-0.02917620539665222,0.3037747383117676,0.252404123544693,0.07893101200461387,0.28922541737556456
38,-0.05215178430080414,0.3239400744438171,0.2544347941875458,0.11119605619460345,0.24884638786315919
39,-0.06452487409114838,0.3391934156417847,0.262285053730011,0.10188833732390776,0.26896633505821227
40,-0.06881628930568695,0.3473942458629608,0.25575894117355347,0.09241837810841388,0.271617180109024
41,-0.06654040515422821,0.342472505569458,0.26807868480682373,0.0701103573315777,0.29816730618476867
42,-0.052501797676086426,0.32438279390335084,0.26452940702438354,0.12263788133859635,0.29155595898628234
43,-0.07234521210193634,0.3475366771221161,0.27440473437309265,0.10681492093135603,0.2759086608886719
44,-0.03598187863826752,0.3002409338951111,0.27771520614624023,0.14339641062542796,0.29569061398506163
