wavelength_nm,S_ED,S_MD,T0,order_x,order_y,geometry
1232.5,1.8604596853256226,0.8558087348937988,0.7326511740684509,9,9,binary
1237.5,1.9096635580062866,0.8905977606773376,0.7374575138092041,9,9,binary
1242.5,1.964826226234436,0.9299340844154358,0.7433688044548035,9,9,binary
1247.5,2.026982307434082,0.974285900592804,0.7508107423782349,9,9,binary
1252.5,2.0985324382781982,1.0251420736312866,0.7603140473365784,9,9,binary
1257.5,2.182561159133911,1.083983063697815,0.7729365229606628,9,9,binary
1262.5,2.285413980484009,1.1531710624694824,0.7909498810768127,9,9,binary
1267.5,2.4289560317993164,1.238708734512329,0.8239428997039795,9,9,binary
1272.5,3.1304547786712646,1.7735849618911743,0.950373649597168,9,9,binary
1277.5,3.6260464191436768,2.249997615814209,0.9623232483863831,9,9,binary
1282.5,4.0956573486328125,2.7209622859954834,0.9667696356773376,9,9,binary
1287.5,4.596128940582275,3.243321180343628,0.9658139944076538,9,9,binary
1292.5,5.154392242431641,3.8482258319854736,0.959035336971283,9,9,binary
1297.5,5.794960021972656,4.567956924438477,0.9448663592338562,9,9,binary
1302.5,6.550209045410156,5.445979595184326,0.9209134578704834,9,9,binary
1307.5,7.483867168426514,6.5627665519714355,0.8839773535728455,9,9,binary
1312.5,8.720375061035156,8.069212913513184,0.8284285068511963,9,9,binary
1317.5,10.6240873336792,10.384958267211914,0.7449470162391663,9,9,binary
1322.5,14.491312980651855,14.959175109863281,0.6117629408836365,9,9,binary
1327.5,27.39971923828125,29.584476470947266,0.36493077874183655,9,9,binary
1332.5,65.97853088378906,72.08087158203125,0.2557607591152191,9,9,binary
1337.5,28.01215934753418,30.75376319885254,0.6282190680503845,9,9,binary
1342.5,16.20405387878418,18.55763816833496,0.5006767511367798,9,9,binary
1347.5,12.969853401184082,15.766402244567871,0.3521799147129059,9,9,binary
1352.5,11.388229370117188,14.768441200256348,0.2237093299627304,9,9,binary
1357.5,10.142306327819824,14.079034805297852,0.12305118888616562,9,9,binary
1362.5,8.985607147216797,13.419870376586914,0.053404126316308975,9,9,binary
1367.5,7.856053829193115,12.719144821166992,0.014817514456808567,9,9,binary
1372.5,6.771881580352783,12.020480155944824,0.0036544930189847946,9,9,binary
1377.5,5.773353099822998,11.408454895019531,0.015307038091123104,9,9,binary
1382.5,4.885232925415039,10.99701976776123,0.045233700424432755,9,9,binary
1387.5,4.15444278717041,11.042099952697754,0.0892844945192337,9,9,binary
1392.5,3.6017906665802,11.820147514343262,0.13883233070373535,9,9,binary
1397.5,3.121333360671997,12.20458698272705,0.2078908383846283,9,9,binary
1402.5,3.0507705211639404,14.29151439666748,0.292680025100708,9,9,binary
1407.5,3.7290422916412354,19.043071746826172,0.3955148160457611,9,9,binary
1412.5,6.162648677825928,28.92557144165039,0.5075340270996094,9,9,binary
1417.5,11.920550346374512,45.1154670715332,0.5348482728004456,9,9,binary
1422.5,17.06838035583496,50.587066650390625,0.2981105148792267,9,9,binary
1427.5,14.671355247497559,35.266117095947266,0.06398508697748184,9,9,binary
1432.5,10.622054100036621,21.73645782470703,0.01690669171512127,9,9,binary
