theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,0.34226498007774353,0.3132428526878357,0.02887292578816414,0.31561923027038574
0.0,45.0,0.34226498007774353,0.3132428526878357,0.02887292578816414,0.31561923027038574
0.0,90.0,0.34226498007774353,0.3132428526878357,0.02887292578816414,0.31561923027038574
15.0,0.0,0.40629804134368896,0.18528245389461517,0.011370910331606865,0.39704859256744385
15.0,45.0,0.3590054512023926,0.26115208864212036,0.01400575041770935,0.36583662033081055
15.0,90.0,0.303242564201355,0.3453297019004822,0.019988693296909332,0.3314390480518341
30.0,0.0,0.41431987285614014,0.014163424260914326,0.07503829896450043,0.49647825956344604
30.0,45.0,0.3667864203453064,0.14106537401676178,0.03878816217184067,0.45336002111434937
30.0,90.0,0.17635603249073029,0.4265705943107605,0.04856071248650551,0.34851256012916565
45.0,0.0,0.3413154184818268,0.04115525633096695,0.15971405804157257,0.4578152894973755
45.0,45.0,0.3267987072467804,0.04769863560795784,0.1468857228755951,0.4786169230937958
45.0,90.0,0.06181681156158447,0.3576167821884155,0.27900436520576477,0.30156201124191284
60.0,0.0,0.40355682373046875,0.07869522273540497,0.1618344783782959,0.3559134900569916
60.0,45.0,0.35291630029678345,0.012380087748169899,0.2192295491695404,0.4154740571975708
60.0,90.0,0.2845851480960846,0.12416410446166992,0.396489679813385,0.19476105272769928
75.0,0.0,0.6346333026885986,0.049919500946998596,0.10488499701023102,0.21056221425533295
75.0,45.0,0.5435420870780945,0.002393052913248539,0.17954924702644348,0.2745155990123749
75.0,90.0,0.606191873550415,0.02417484112083912,0.2621895372867584,0.10744369029998779
80.0,0.0,0.7463448643684387,0.028372235596179962,0.0752975344657898,0.14998528361320496
80.0,45.0,0.6566704511642456,0.0010860493639484048,0.13860365748405457,0.20363980531692505
80.0,90.0,0.7231049537658691,0.010697239078581333,0.1903480738401413,0.07584960758686066
