theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,0.0025628693401813507,0.0008991859504021704,0.7086756229400635,0.28786227107048035
0.0,45.0,0.0025628693401813507,0.0008991859504021704,0.7086756229400635,0.28786227107048035
0.0,90.0,0.0025628693401813507,0.0008991859504021704,0.7086756229400635,0.28786227107048035
15.0,0.0,0.020103059709072113,0.007142233662307262,0.6002519130706787,0.3725028336048126
15.0,45.0,0.02161458134651184,0.011509660631418228,0.5632107257843018,0.40366503596305847
15.0,90.0,0.020457040518522263,0.05053100734949112,0.5425252318382263,0.3864867091178894
30.0,0.0,0.13981641829013824,0.09276801347732544,0.36429500579833984,0.4031205475330353
30.0,45.0,0.0974033996462822,0.08394449949264526,0.3435324430465698,0.47511962056159973
30.0,90.0,0.06285405904054642,0.17912814021110535,0.39186355471611023,0.3661542534828186
45.0,0.0,0.21201008558273315,0.1834808886051178,0.25196555256843567,0.3525434136390686
45.0,45.0,0.12617655098438263,0.14881351590156555,0.22846496105194092,0.4965449571609497
45.0,90.0,0.08429773896932602,0.28472191095352173,0.2934814393520355,0.33749890327453613
60.0,0.0,0.32320907711982727,0.2118109166622162,0.1698686182498932,0.29511135816574097
60.0,45.0,0.15249685943126678,0.13882513344287872,0.18731752038002014,0.5213605165481567
60.0,90.0,0.13511011004447937,0.3469356596469879,0.20576246082782745,0.31219178438186646
75.0,0.0,0.5827427506446838,0.1271360218524933,0.08795476704835892,0.20216643810272217
75.0,45.0,0.3476768136024475,0.07626359164714813,0.1395915001630783,0.43646812438964844
75.0,90.0,0.342428058385849,0.2761427164077759,0.11490634083747864,0.2665228843688965
80.0,0.0,0.7159068584442139,0.07317911088466644,0.06012941896915436,0.15078459680080414
80.0,45.0,0.49891549348831177,0.046221937984228134,0.10940848290920258,0.3454541563987732
80.0,90.0,0.5052487850189209,0.1871107518672943,0.0818815678358078,0.2257588654756546
