lam_nm,f_ED,f_MD,f_EQ,f_MQ,sum_check,C_total_exact,px_given_ED,py_given_ED,pz_given_ED,mx_given_MD,my_given_MD,mz_given_MD,Qxx_given_EQ,Qyy_given_EQ,Qzz_given_EQ,Qxy_given_EQ,Qxz_given_EQ,Qyz_given_EQ,Cpx_total_fraction,Cmy_total_fraction,CQxz_total_fraction,ED_EQ_balance,CT_diag_over_CED,run_id,which,en_res,class,old_EDEQ_frac,old_MD_frac
1332.5,0.046691163036263236,0.6233946850426861,0.32930217997103095,0.0006119719500197396,1.0,1.0506925439566122e-11,0.9876905708399526,0.0004528728393341787,0.01185655632071317,0.007017058651325326,0.9926651178190136,0.00031782352966117626,7.957351829110103e-06,1.4961528084434464e-06,2.762287599388334e-06,8.427464828607262e-06,0.9921672719436031,0.007812084799331353,0.04611642147246813,0.6188221584756448,0.3267228455469392,0.1417881990346092,0.0257446592753848,P0550_H0250_seed029,lam0,0.00024802679043656184,MD_contaminated,0.3763477716175414,0.6236522283824585
1338.5,0.07267421954559347,0.5401135672576096,0.38647315359107876,0.0007390596057182071,1.0,7.138816903930236e-12,0.9912163339142772,0.0006248363020115025,0.008158829783711309,0.020854735251270507,0.9786696262669721,0.00047563848175742157,5.859548915110694e-06,1.4300192544074085e-06,1.6839802071450641e-06,6.388240595525061e-06,0.9832815364075782,0.01670310180344967,0.07203587346806448,0.5285927430097259,0.38001191624331787,0.188044677541791,0.029466039786390386,P0550_H0250_seed029,px_peak,0.0002837395662429465,MD_contaminated,,
1331.5,0.043996540490107136,0.6361723841464535,0.31922646704832697,0.0006046083151124111,1.0,1.0905103299107123e-11,0.9872129588041954,0.0004205756552892094,0.012366465540515355,0.006035752455938998,0.9936669708656597,0.00029727667840125544,8.539513071346916e-06,1.606779994924926e-06,2.9677930267635766e-06,8.776009443474962e-06,0.9928616142468926,0.007116495657570962,0.04343395491438725,0.6321434859031912,0.31694770538393435,0.13782234567488605,0.025978210585880106,P0550_H0250_seed029,Qxz_peak,0.00015304567125407065,MD_contaminated,,
1326.0963962896494,0.038093099131887465,0.6976625834286976,0.2636186106729331,0.0006257067664819345,1.0,1.0749484659953018e-11,0.9868102488273609,0.0002095462143822896,0.012980204958256854,0.002974444308368208,0.9968133387950843,0.00021221689654754523,1.4139556304024112e-05,3.0271797742876817e-06,4.441446054907802e-06,1.0496382489450483e-05,0.9951699549639237,0.004797940471453736,0.037590660632943196,0.6954393691399641,0.2623453209110349,0.14450079618676429,0.03432398858825352,P0550_H0250_seed029,pole,0.00019906116511814176,MD_contaminated,,
1332.5,0.03425911838462424,0.633546164284213,0.32838958378759436,0.0038051335435684663,1.0,3.6159603546073063e-11,0.26202595309201354,0.0007478961849931435,0.7372261507229932,0.23032249851642145,0.7693292549357897,0.0003482465477888409,6.109618825270337e-05,3.0416837054195546e-06,7.981926511079885e-05,1.589028165977985e-05,0.7531662607477403,0.24667389183353094,0.008976778146823289,0.48740559853620097,0.2473319548898092,0.10432461952503151,0.0004219557459902201,P0550_H0350_seed011,lam0,0.0007420959304818009,MD_contaminated,0.3637797732504131,0.636220226749587
1363.5,0.04924013436399967,0.9177284887597513,0.032469918166254365,0.000561458709994592,1.0,1.3668560776664507e-11,0.988823072861775,0.003795075835770747,0.007381851302454359,0.003706081948453451,1.811405028376244e-05,0.9962758040012627,0.19152633958611534,0.17698778310200547,0.000289794081505365,0.039632243983156214,0.5425350663642756,0.04902877288294206,0.04868978096993683,1.662377999223545e-05,0.01761606920717141,0.6594197718110553,0.05139177501289072,P0550_H0350_seed011,px_peak,0.016197706171724446,MD_contaminated,,
1332.5,0.03425911838462424,0.633546164284213,0.32838958378759436,0.0038051335435684663,1.0,3.6159603546073063e-11,0.26202595309201354,0.0007478961849931435,0.7372261507229932,0.23032249851642145,0.7693292549357897,0.0003482465477888409,6.109618825270337e-05,3.0416837054195546e-06,7.981926511079885e-05,1.589028165977985e-05,0.7531662607477403,0.24667389183353094,0.008976778146823289,0.48740559853620097,0.2473319548898092,0.10432461952503151,0.0004219557459902201,P0550_H0350_seed011,Qxz_peak,0.0007420959304818009,MD_contaminated,,
1331.7790232908942,0.032795650196053294,0.6509953953850032,0.31256349552353724,0.0036454588954062273,1.0,3.8737138384536604e-11,0.23906668638153472,0.0009119748971118992,0.7600213387213534,0.2197517178789179,0.7799845485613631,0.0002637335597189667,5.536121813986744e-05,7.682977219659048e-06,8.421099588648121e-05,1.2539094496407555e-05,0.7451105608237719,0.25472964489048566,0.007840347420098391,0.5077663495848979,0.23289436144258135,0.10492476141886395,0.0011056641274709697,P0550_H0350_seed011,pole,0.0005210243594626629,MD_contaminated,,
1332.5,0.06616266973758793,0.5861659782326138,0.33967534413171585,0.007996007898082327,1.0,6.350516306033615e-12,0.8212410337524801,0.024939083973336287,0.1538198822741835,0.0059151263211102405,0.9836769262537979,0.010407947425091652,2.377647219455149e-05,8.008867079558639e-05,1.8140476922730775e-05,0.000841974413662322,0.9937132278176571,0.005322792148767753,0.05433549929112065,0.5765979477424081,0.3375398826272008,0.19478207906645129,0.005262431210101465,P0550_H0350_seed029,lam0,6.230652754624089e-06,MD_contaminated,0.40885099610087383,0.5911490038991263
1357.5,0.15187840462411145,0.3565532999520018,0.4664258807297857,0.02514241469410113,1.0,2.658179382925671e-12,0.9385056700397063,0.011376002807914579,0.05011832715237912,0.01948927328096051,0.9524341019868837,0.02807662473215591,0.00029432973755493235,0.00038171459037350037,6.087574270116185e-06,0.0019130965698024008,0.9907785803527457,0.0066261911752532945,0.14253874389631332,0.3395935220502448,0.4621247719492361,0.32562173519719223,0.017146891915453048,P0550_H0350_seed029,px_peak,0.00015728704771833524,mixed_higher_order,,
1328.5,0.0597642577271922,0.6174420325948965,0.31599969395662786,0.0067940157212834,1.0,6.951709214397774e-12,0.8033131517445155,0.027617496094214426,0.16906935216127011,0.004877299061490014,0.9859185831467927,0.0092041177917173,1.3693528951716967e-05,5.693087637049496e-05,1.9584368907382802e-05,0.0007543370015374287,0.9939769810130759,0.005178473211157053,0.04800941423650227,0.6087475739512361,0.31409642180006486,0.18912758103935084,0.004626155199625593,P0550_H0350_seed029,Qxz_peak,5.4211111222945974e-05,MD_contaminated,,
