theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,0.2519714832305908,0.11705722659826279,0.4148629605770111,0.21610835194587708
0.0,45.0,0.2519714832305908,0.11705722659826279,0.4148629605770111,0.21610835194587708
0.0,90.0,0.2519714832305908,0.11705722659826279,0.4148629605770111,0.21610835194587708
15.0,0.0,0.25975245237350464,0.1144808754324913,0.41133666038513184,0.21442998945713043
15.0,45.0,0.2674487233161926,0.10756684839725494,0.40104132890701294,0.2239430993795395
15.0,90.0,0.27549228072166443,0.09985850751399994,0.3907862603664398,0.23386293649673462
30.0,0.0,0.28528541326522827,0.10409924387931824,0.401645302772522,0.20897004008293152
30.0,45.0,0.29928073287010193,0.0792577713727951,0.3761400580406189,0.24532140791416168
30.0,90.0,0.29806846380233765,0.04517696797847748,0.37870630621910095,0.27804815769195557
45.0,0.0,0.33651870489120483,0.08241686224937439,0.38468191027641296,0.19638250768184662
45.0,45.0,0.3079739809036255,0.04433444142341614,0.37864789366722107,0.2690436542034149
45.0,90.0,0.22081172466278076,0.018024351447820663,0.48454633355140686,0.27661755681037903
60.0,0.0,0.4325466752052307,0.050666939467191696,0.3477274179458618,0.1690589040517807
60.0,45.0,0.2925722002983093,0.02387397736310959,0.40743115544319153,0.27612268924713135
60.0,90.0,0.19873318076133728,0.028427572920918465,0.5346503257751465,0.23818884789943695
75.0,0.0,0.6227267384529114,0.017497681081295013,0.24796950817108154,0.1118060052394867
75.0,45.0,0.35820144414901733,0.01308650802820921,0.3890485465526581,0.23966354131698608
75.0,90.0,0.36836934089660645,0.02189464308321476,0.4363669157028198,0.17336903512477875
80.0,0.0,0.7224534749984741,0.008790490217506886,0.1872643679380417,0.08149166405200958
80.0,45.0,0.4469340443611145,0.00848454236984253,0.3416409492492676,0.2029404193162918
80.0,90.0,0.5033524036407471,0.013912866823375225,0.34847038984298706,0.1342642903327942
