order_x,order_y,geometry,F_co,S_ED,S_MD,balance,eval_time_s
9,9,projected,3.9569687843322754,45.27842330932617,60.40711975097656,0.7495543956756592,4.2340052127838135
9,9,binary,3.964082717895508,45.59769821166992,60.84370803833008,0.7494233846664429,3.9208459854125977
11,11,projected,3.9102344512939453,43.58164596557617,57.15879440307617,0.7624661326408386,11.547824382781982
11,11,binary,3.903998374938965,43.32097244262695,56.790000915527344,0.762827455997467,10.937240600585938
13,13,projected,3.843357563018799,40.93235778808594,53.239173889160156,0.7688390612602234,28.884233713150024
13,13,binary,3.8174567222595215,39.89451217651367,51.8665885925293,0.7691755294799805,29.310462713241577
