iteration,F_co,S_ED,S_MD,balance,learning_rate,projection_beta,elapsed_time_s
0,-4.260340690612793,0.8585128784179688,0.00023214967222884297,0.00027040907371869385,0.02,1.0,1.9683260917663574
1,-2.5913684368133545,0.862208366394043,0.006509592290967703,0.007549906199802712,0.019997806834748454,1.0471285480508996,3.815896987915039
2,-2.012890100479126,0.8677218556404114,0.02057051844894886,0.023706350502999993,0.019991228300988585,1.096478196143185,5.613891839981079
3,-1.6671032905578613,0.8748397827148438,0.04074215143918991,0.04657098618984883,0.019980267284282715,1.1481536214968828,7.393337726593018
4,-1.4204483032226562,0.883317768573761,0.06608414649963379,0.07481355957127524,0.019964928592495042,1.202264434617413,9.116989612579346
5,-1.228387713432312,0.8929380774497986,0.09598749876022339,0.10749625442589815,0.019945218953682734,1.2589254117941673,10.8602454662323
6,-1.0709095001220703,0.9035568833351135,0.1299763321876526,0.14384963977890786,0.01992114701314478,1.318256738556407,12.675936460494995
7,-0.9373475909233093,0.9149569869041443,0.16766004264354706,0.18324363335445928,0.019892723329629883,1.3803842646028848,14.59421706199646
8,-0.8214974403381348,0.9270143508911133,0.20862671732902527,0.22505230596295853,0.01985996037070505,1.4454397707459274,16.39787721633911
9,-0.719497799873352,0.9395313262939453,0.2524299621582031,0.2686764720806747,0.019822872507286888,1.5135612484362082,18.22313356399536
10,-0.6286953091621399,0.9522903561592102,0.2986433506011963,0.31360535016376195,0.019781476007338056,1.5848931924611134,19.979212284088135
11,-0.5474511981010437,0.9651206135749817,0.3466636836528778,0.35919208312048534,0.019735789028731604,1.6595869074375607,21.792343854904175
12,-0.47445836663246155,0.977773904800415,0.39596083760261536,0.40496155160024916,0.01968583161128631,1.7378008287493754,23.5618257522583
13,-0.4089087247848511,0.9900665283203125,0.445822536945343,0.45029553488819435,0.019631625667976584,1.8197008586099834,25.331666946411133
14,-0.3501019775867462,1.001747727394104,0.4956178367137909,0.4947531430917955,0.01957319497532067,1.9054607179632472,27.086260318756104
15,-0.2975247800350189,1.012679100036621,0.5446298122406006,0.5378108546136358,0.019510565162951538,1.9952623149688797,29.003772735595703
16,-0.2507855296134949,1.0226854085922241,0.5921454429626465,0.5790103564469393,0.019443763702374814,2.089296130854039,30.732293367385864
17,-0.20943449437618256,1.031652808189392,0.6376082897186279,0.6180454166911519,0.019372819894918916,2.1877616239495525,32.4234402179718
18,-0.17310068011283875,1.0395045280456543,0.6804876923561096,0.6546269631310047,0.019297764858882512,2.290867652767773,34.16888356208801
19,-0.14138558506965637,1.0461961030960083,0.720412015914917,0.6886013184166075,0.019218631515885005,2.3988329190194904,35.92972803115845
20,-0.11397339403629303,1.0517864227294922,0.7569660544395447,0.7196955941629494,0.019135454576426007,2.51188643150958,37.681907653808594
21,-0.09041290730237961,1.056289553642273,0.7901059985160828,0.7480013371247587,0.019048270524660196,2.6302679918953817,39.38512635231018
22,-0.07032844424247742,1.0598483085632324,0.8197280168533325,0.7734390008734467,0.01895711760239413,2.7542287033381663,41.06013512611389
23,-0.0533212348818779,1.0625481605529785,0.8459352850914001,0.7961382989457688,0.018862035792312146,2.884031503126606,42.75786519050598
24,-0.03904927894473076,1.064538598060608,0.868802011013031,0.8161301174001686,0.018763066800438634,3.0199517204020156,44.47501182556152
25,-0.02712859958410263,1.0659098625183105,0.8886196613311768,0.8336724263258968,0.018660254037844385,3.162277660168379,46.17202949523926
26,-0.017211105674505234,1.0668412446975708,0.9056300520896912,0.8488892387597661,0.018553642601605067,3.3113112148259107,47.84431338310242
27,-0.008983965963125229,1.067442536354065,0.9201362133026123,0.8620006997702647,0.01844327925502015,3.467368504525316,49.551602363586426
28,-0.0022194460034370422,1.0678313970565796,0.9323297142982483,0.8731057326721169,0.018329212407100996,3.630780547701013,51.26136136054993
29,0.003366481512784958,1.0680718421936035,0.9425917267799377,0.8825171580622914,0.01821149209133704,3.801893963205612,52.94175410270691
30,0.008004458621144295,1.0682734251022339,0.9511963129043579,0.8904052937687164,0.018090169943749474,3.9810717055349727,54.795937299728394
31,0.011849544942378998,1.0684748888015747,0.958358645439148,0.8969407287738577,0.017965299180241964,4.168693834703354,56.75193119049072
32,0.01510661281645298,1.0687471628189087,0.9643761515617371,0.9023426541944805,0.017836934573258398,4.365158322401659,58.47950482368469
