it,L,batch_Rc_mean,batch_Rc_min,batch_co_mean,batch_A_mean
0,0.09682692587375641,0.21639276444911956,0.1729499101638794,0.20085001289844512,0.24744807779788972
1,0.14536184072494507,0.17658644020557404,0.12109428644180298,0.26257785484194757,0.24809368550777436
2,0.12033635377883911,0.19497153759002686,0.15814900398254395,0.20277939252555371,0.25662092864513397
3,0.11812392622232437,0.19391253888607024,0.17299865186214447,0.22612400949001313,0.265786799788475
4,0.11350347846746445,0.19355880618095397,0.16455206274986267,0.2406676672399044,0.2156847208738327
5,0.11532975733280182,0.19370965361595155,0.15753605961799622,0.1699230395257473,0.20934320390224456
6,0.12322220951318741,0.18279463648796082,0.1518285572528839,0.15852171257138253,0.1930980145931244
7,0.07452249526977539,0.2336637169122696,0.18279734253883362,0.25262362957000734,0.20994988977909088
8,0.09931936860084534,0.21693346202373504,0.14376592636108398,0.16301188990473747,0.20758848786354064
9,0.09882398694753647,0.21755400002002717,0.14046302437782288,0.16619681678712367,0.20003592371940612
10,0.1134752482175827,0.20196945667266847,0.1375814825296402,0.15100586805492638,0.19437535405158995
11,0.09535793960094452,0.20227835774421693,0.18653284013271332,0.23925129175186158,0.18944646120071412
12,0.05368036776781082,0.2520084261894226,0.18766961991786957,0.1795152857899666,0.1822596400976181
13,0.0747118666768074,0.22660990953445434,0.1889171153306961,0.2088697910308838,0.18663371503353118
14,0.05249354615807533,0.25800844430923464,0.19016841053962708,0.2274700805544853,0.18544767200946807
15,0.11307741701602936,0.19730521142482757,0.13968375325202942,0.16382327899336815,0.198288232088089
16,0.07730436325073242,0.25099506974220276,0.12808635830879211,0.16798694618046284,0.1829570472240448
17,0.07815007120370865,0.2522015035152435,0.1269306093454361,0.11419955808669328,0.19772247076034546
18,0.0022303005680441856,0.276812756061554,0.23487049341201782,0.16756043657660485,0.1573915123939514
19,-0.05620643123984337,0.3539194643497467,0.23557135462760925,0.12719238474965094,0.14371651113033296
20,0.11096934229135513,0.20576371401548385,0.09396422654390335,0.09510006178170442,0.17288492023944854
21,0.015192187391221523,0.32535307854413986,0.11013501137495041,0.11360676288604736,0.14904741942882538
22,0.07893567532300949,0.23662030696868896,0.09348389506340027,0.11844919235445558,0.15599315166473388
23,0.09961690753698349,0.21260865330696105,0.09346708655357361,0.11844458160921931,0.1780449241399765
24,0.06262291222810745,0.2534718230366707,0.11027119308710098,0.15021740235388278,0.16306682527065278
25,0.033305659890174866,0.30554401874542236,0.09390127658843994,0.12279711524024606,0.14894398748874665
26,0.003175821155309677,0.2788482427597046,0.2208963930606842,0.13954709246754646,0.1686394304037094
27,-0.030980611220002174,0.3089763939380646,0.24562157690525055,0.13507116762921215,0.1493503302335739
28,0.055241659283638,0.2602643832564354,0.11187326163053513,0.12112714424729347,0.1654544472694397
29,0.09587119519710541,0.21325437128543853,0.09588317573070526,0.15044832024723293,0.17616889476776124
30,-0.07203870266675949,0.36728048920631406,0.23127928376197815,0.09245993979275227,0.1501756027340889
31,-0.05948241800069809,0.31688509583473207,0.2713683545589447,0.0875341210514307,0.16327183842658996
32,-0.002336558885872364,0.3365033954381943,0.09849707782268524,0.07359907934442163,0.15702126026153565
33,0.07716390490531921,0.26363214701414106,0.0729757770895958,0.03877016566693783,0.16632530987262725
34,0.03603825345635414,0.3113755837082863,0.07399573922157288,0.06758070131763816,0.15469394028186798
35,-0.07407855242490768,0.35794779658317566,0.2373993694782257,0.12165537662804127,0.15260593295097352
36,-0.04995759204030037,0.30874152183532716,0.25401318073272705,0.10374662801623344,0.15841877460479736
37,0.03375667706131935,0.29215640276670457,0.07757552713155746,0.08401017356663942,0.17075272798538207
38,0.010090439580380917,0.332923150062561,0.10481177270412445,0.05257628741674125,0.16790104806423187
39,-0.05117551609873772,0.3177421450614929,0.24554650485515594,0.08827006472274661,0.1769041746854782
40,-0.1155080795288086,0.37949141263961794,0.28443241119384766,0.07727965163066983,0.16684146821498871
41,-0.07606243342161179,0.3394440054893494,0.2543776333332062,0.06119722053408623,0.1794927179813385
42,0.08245472609996796,0.2308100551366806,0.07677768170833588,0.04720291852718219,0.188492614030838
43,0.029963603243231773,0.27908689975738527,0.10888507962226868,0.048873909801477565,0.1975746661424637
44,0.050397951155900955,0.265384840965271,0.07984519004821777,0.07107895854860544,0.19439178109169006
