,1410.0,1410.5,1411.0,1411.5,1412.0,1412.5,1413.0,1413.5,1414.0,1414.5,1415.0,1415.5,1416.0,1416.5,1417.0,1417.5,1418.0,1418.5,1419.0,1419.5,1420.0,1420.5,1421.0,1421.5,1422.0,1422.5,1423.0,1423.5,1424.0,1424.5,1425.0,1425.5,1426.0,1426.5,1427.0,1427.5,1428.0,1428.5,1429.0,1429.5,1430.0,1430.5,1431.0,1431.5,1432.0,1432.5,1433.0,1433.5,1434.0,1434.5,1435.0,1435.5,1436.0,1436.5,1437.0,1437.5,1438.0,1438.5,1439.0,1439.5,1440.0,1440.5,1441.0,1441.5,1442.0,1442.5,1443.0,1443.5,1444.0,1444.5,1445.0,1445.5,1446.0,1446.5,1447.0,1447.5,1448.0,1448.5,1449.0,1449.5,1450.0
delta=0.0000,0.40436445586601605,0.4061797362198431,0.408042079019607,0.4099503748978821,0.41190399458277327,0.4139022974972347,0.41594422730451414,0.41802852110842514,0.42015382607566226,0.422318665441094,0.4245214691355894,0.426760431359159,0.4290332062405837,0.43133734253549894,0.43367098987055436,0.43603208663082355,0.43841735446200714,0.4408232189346354,0.443246698946141,0.4456847531789785,0.44813384683847357,0.4505900898373126,0.45304908359837226,0.45550636660022653,0.4579581501134221,0.46040041193560916,0.46282785607004967,0.46523498484612935,0.46761705571299167,0.4699693278151187,0.47228656151340914,0.47456337295014556,0.47679442035253783,0.47897438941823495,0.4810980561448631,0.48316016429059394,0.48515518619528897,0.48707784702725915,0.48892375822151235,0.49068859618161603,0.4923673598236787,0.493955327369169,0.49544873116770227,0.4968441384914679,0.4981381288641012,0.4993276158334994,0.5004100177442674,0.5013831030490554,0.5022448622924752,0.5029938189967684,0.503629246839089,0.5041507184539356,0.5045579018098392,0.5048509903705654,0.5050308070537308,0.5050985333619964,0.5050556625371632,0.5049040673581762,0.5046459838809831,0.5042839739160057,0.5038208827050459,0.5032598309930748,0.502604293875357,0.5018579933919928,0.5010245706611196,0.5001077479407505,0.49911177142117485,0.49804109948706093,0.4968999035807007,0.49569230088983723,0.4944226292500351,0.49309526415988514,0.49171443130606185,0.4902843348599264,0.48880940679500484,0.4872939566986443,0.48574158765542413,0.48415578334328263,0.4825406959100219,0.4809004309116396,0.4792383103960661
delta=0.0125,0.39739185851608694,0.3992293502139498,0.40111883589082814,0.40305947666929176,0.4050509276918541,0.4070928415278082,0.40918445449180285,0.4113247967541711,0.4135128098539784,0.41574731055288744,0.4180270208403011,0.4203504192046318,0.42271542168556486,0.42511982655106206,0.42756204858722735,0.43004027759245916,0.4325514210309097,0.4350920537706232,0.43765935003879386,0.4402504001237749,0.44286174909771014,0.4454895349895358,0.4481293183069933,0.45077654897866953,0.4534273536914684,0.4560775699146406,0.45872161617013024,0.46135363038635,0.4639685058240574,0.466561080909945,0.4691255894957551,0.47165604009281503,0.4741464176129555,0.47659066700346847,0.4789827629396296,0.4813165740494002,0.48358559278837043,0.48578351937392555,0.48790498469877347,0.48994463722181053,0.4918962947549639,0.49375402430640297,0.49551292752504544,0.49716844706162366,0.49871599698668856,0.5001513377347714,0.5014707850233411,0.5026710376598956,0.5037490278520852,0.5047022968703367,0.5055292788089333,0.5062287690192927,0.5067996597713476,0.5072414694272049,0.5075545035261395,0.5077395260536858,0.5077976899131358,0.5077306292732835,0.507540449958325,0.507229686843831,0.5068012578185648,0.5062584482652958,0.5056049880317909,0.5048449475374894,0.5039823886588928,0.5030215107726207,0.5019671159134076,0.5008242889160796,0.49959785580732874,0.4982926166619431,0.4969136366784464,0.49546604685963225,0.4939548348200978,0.4923849779861499,0.49076171234618726,0.4890901469233183,0.4873746173934286,0.4856193235677909,0.48382919396816715,0.4820090997403238,0.4801630400370709
delta=0.0250,0.3900780451703474,0.3919182405245393,0.39381480019399834,0.39576717596841277,0.39777532681353633,0.3998392220136382,0.4019584224797997,0.4041322901869969,0.40636010583928905,0.40864103125276957,0.4109741387963408,0.413358258032745,0.41579164525707135,0.41827243421650734,0.42079939218984275,0.42337105693470556,0.4259846363964315,0.4286369786758982,0.4313255386940177,0.43404767091005453,0.43680014315062554,0.43957927271432495,0.4423807385558708,0.44520006497713505,0.44803345506513376,0.45087677071303073,0.45372431701369137,0.45657003718000994,0.45940862177678327,0.46223464473086534,0.46504196353516786,0.4678241187565002,0.4705745483028545,0.47328656708639405,0.47595344139328744,0.4785682373841237,0.48112351587839014,0.48361197465957967,0.4860272650470574,0.4883629831904452,0.4906117052020749,0.4927661941239238,0.49482030649860304,0.4967682200322089,0.4986040112448301,0.5003220884670116,0.5019174449216849,0.5033854681449778,0.5047217651215223,0.505922614134346,0.5069853324450028,0.5079076534864848,0.5086873869542727,0.5093230683748949,0.5098141978836421,0.5101608442921344,0.5103635472492488,0.5104234430640173,0.5103422673662501,0.5101223090922158,0.5097663631638297,0.509277706364244,0.5086601696032225,0.5079180460295334,0.5070557286868991,0.5060778268354875,0.5049896433595924,0.5037968594854451,0.5025049564009882,0.5011194376405014,0.4996461311199709,0.4980909753545816,0.49645978776930727,0.49475839907765873,0.4929929389994725,0.4911694157522647,0.4892930052286734,0.4873687342428038,0.4854024215847433,0.48339982126769626,0.4813657267928544
delta=0.0375,0.38250108090673657,0.38432530454752967,0.38620956972691556,0.3881536226215307,0.3901577282802179,0.39222217820453303,0.3943468708664027,0.39653151906950324,0.3987757671454296,0.4010791526628373,0.4034411354954495,0.40586094172771786,0.40833722521853577,0.4108685205870741,0.41345401447995983,0.41609266944842044,0.41878209110632336,0.42151950940936195,0.42430277144852363,0.427129616870766,0.4299971710461242,0.43290207750167975,0.43584029364956023,0.43880758635574446,0.4418004046369184,0.4448148134382154,0.44784519892202523,0.4508855084920588,0.45393042496924507,0.45697445355876193,0.46001127284119553,0.46303414920102004,0.4660361599163353,0.46901016629082903,0.47194888977263477,0.47484474202729304,0.47768948061924954,0.48047490547115157,0.4831937697147053,0.48583867355145316,0.4884009733959217,0.4908721149659528,0.4932446676820326,0.49551147049091276,0.4976651507073452,0.4996986175703126,0.5016053640282916,0.5033792565579116,0.5050143310154096,0.5065053308838166,0.5078481764971114,0.5090392411420674,0.5100749199259325,0.510952421300986,0.5116701064513054,0.5122270177843473,0.5126227473590592,0.512857606668555,0.5129326489546969,0.5128496229013383,0.5126109280661837,0.5122195821016309,0.5116792857678469,0.5109943542628881,0.510169353199117,0.5092091695744937,0.5081194887246328,0.5069065002108448,0.5055762916668836,0.504135047834751,0.5025893568195692,0.5009459848904119,0.4992116220876454,0.4973930130034121,0.495497255819651,0.4935313482323923,0.4915014110124473,0.4894134095803862,0.4872741690861704,0.48509044923381556,0.48286796488756845
delta=0.0500,0.37473771760766056,0.3765288331995319,0.3783828986574684,0.38029994339067336,0.38228052513936506,0.3843252462704863,0.3864343375062297,0.388607861981209,0.39084583143604823,0.393148168075189,0.3955147335202024,0.3979451719472834,0.4004385674163935,0.4029938956222441,0.4056108036952022,0.4082887296458018,0.41102574824421145,0.413819555032549,0.41666847637955695,0.41957073484435825,0.42252392679744866,0.4255251501504503,0.42857078545884575,0.4316569986292845,0.4347806451621017,0.4379381672029948,0.4411242295938589,0.4443329925862969,0.4475593406840786,0.45079792721097584,0.45404247886111293,0.4572862193196421,0.46052209715969167,0.4637427499807546,0.46694057902640873,0.4701075583471429,0.47323484804869015,0.4763135380302243,0.47933564989645056,0.4822929338901284,0.4851756451726586,0.48797399645806977,0.4906793220690895,0.4932831400313519,0.4957766060093278,0.498151066727541,0.5003984125926051,0.5025108459257217,0.5044806424781054,0.5063007836791872,0.5079655437133674,0.509469656023164,0.5108077748176001,0.5119754284713931,0.5129694834696664,0.5137875903488599,0.5144280132882555,0.514889855419995,0.5151731098215531,0.5152786176401525,0.5152080321473926,0.5149637785998838,0.5145491101173092,0.5139680764649692,0.5132251740616642,0.5123253547264172,0.5112744871113546,0.5100791047018762,0.5087457849748904,0.5072813103329248,0.505692970469676,0.503988330367599,0.5021749539404993,0.5002605254849412,0.4982531571769841,0.4961609042275615,0.49399092304145753,0.49175022045585154,0.48944673767315783,0.4870883612096689,0.48468185847673595
delta=0.0625,0.3668599816642372,0.3686028860994502,0.3704108579756335,0.3722841868390723,0.37422369707368364,0.37623027662635283,0.3783044675564964,0.3804466657163106,0.38265723546170205,0.3849364724219558,0.3872846325932109,0.38970177659986643,0.3921874264849602,0.39474101306283116,0.3973626577952464,0.4000522961471216,0.40280851368189174,0.4056295248684388,0.4085141916317996,0.41146128604101834,0.4144689580483797,0.4175348580448763,0.4206559059800684,0.42382879685349095,0.42705092837623837,0.43031927208469245,0.4336289526353277,0.43697454066746555,0.4403513248479346,0.44375432236051915,0.4471775418141434,0.45061441055543405,0.45405800357769227,0.4575009967761543,0.4609357370225106,0.46435402868255593,0.4677467024233851,0.47110439735217363,0.4744186471667711,0.4776805834010388,0.480879575398968,0.48400479054359236,0.48704648441877596,0.48999497875893455,0.49284004468253145,0.4955715116334165,0.49817966987241935,0.5006550140460847,0.5029879641448529,0.5051695953682748,0.5071923562082492,0.5090491183417312,0.5107325144829669,0.5122360697360084,0.5135548131529704,0.5146846357086114,0.5156220761475762,0.5163646135459055,0.5169107571076902,0.5172600148834906,0.517412874085651,0.5173707564235017,0.5171360639181205,0.5167122024227537,0.5161032659382643,0.5153139659774237,0.5143500605398089,0.5132181697630438,0.5119251583256473,0.5104782423513486,0.5088852787974549,0.5071545333102382,0.505294384099194,0.5033134276668985,0.5012207888139637,0.49902560962051457,0.49673614431157714,0.49436052199749037,0.4919078911566792,0.4893873739931375,0.48680691715418745
delta=0.0750,0.35893274023868027,0.36061464172023383,0.3623629613776388,0.3641782174250908,0.36606146593142136,0.3680138450553592,0.37003617552327245,0.3721291549964336,0.3742934708465367,0.37652976447808184,0.3788386607584111,0.38122061510085004,0.3836755731579807,0.3862034109732837,0.38880471286358986,0.3914799063556428,0.3942280996047959,0.3970480478825423,0.39993917226966635,0.4029008267824601,0.4059317620592017,0.4090302427323693,0.41219380776867565,0.41541977490480314,0.41870618357570794,0.42205065153215615,0.4254489117248678,0.428896113328039,0.4323881250399896,0.4359205211059134,0.43948780925043496,0.4430838568971398,0.44670211795781795,0.45033557427217286,0.4539767987997213,0.4576177189796662,0.4612491409817466,0.4648615602882281,0.4684463223361495,0.4719942383594827,0.4754940899219113,0.4789342803568414,0.4823042423011657,0.48559333291361545,0.48879014153497524,0.4918831462782449,0.49486116209969333,0.4977130555024969,0.500427417615506,0.5029933902802138,0.5054015234158464,0.5076427028446336,0.5097073484365301,0.5115867334006663,0.5132737632811157,0.5147622419470486,0.5160466086043983,0.5171223081174541,0.5179859298118998,0.5186351937736987,0.5190689563156199,0.5192871650096912,0.519290894506798,0.5190824447043805,0.5186650841784689,0.5180428838436524,0.5172210953299043,0.5162060643244598,0.5150046396020392,0.5136242098220674,0.5120729704993175,0.5103597009652128,0.5084934527785835,0.5064836332058918,0.5043403110299012,0.5020736862616766,0.4996931263471572,0.4972079247288835,0.4946284941744341,0.4919652750200809,0.48922750314393176
delta=0.0875,0.35101226365354266,0.35262276816953464,0.3543003331103518,0.35604566907947954,0.3578600237643505,0.35974474411572865,0.36170088930632616,0.3637294189720527,0.3658313036131282,0.3680074909535127,0.3702589358128596,0.37258645143788033,0.3749903751354388,0.3774709987824697,0.3800293371779335,0.38266628128493185,0.38538144720062983,0.3881741241248292,0.3910442854792077,0.39399186697660543,0.3970162318825214,0.4001162835009199,0.40329022019501315,0.40653603546634043,0.40985246826604144,0.413237856555508,0.41668864708521075,0.4202006936074333,0.4237705795947686,0.42739459015648584,0.43106791312622655,0.4347850603989276,0.43854009038764796,0.4423265378600487,0.44613746893860523,0.449965222296763,0.4538008909714123,0.45763515132646787,0.4614594864660519,0.46526472410238295,0.469039411412455,0.47277153834202795,0.4764500494462454,0.4800636600438269,0.4836000851840745,0.4870467332260042,0.49039119224759137,0.49362091094182986,0.49672281588693784,0.49968422709123567,0.5024938568204625,0.5051406115609202,0.5076126352650516,0.509898818610542,0.511989759654034,0.5138769348178722,0.5155523812512661,0.5170091525423025,0.5182415153528146,0.5192449600216978,0.5200162402927788,0.5205533330319583,0.5208554647651953,0.5209233059879523,0.5207588023687141,0.5203648982871256,0.5197458460026428,0.518907250609669,0.5178555347679749,0.5165978904162002,0.5151425143345676,0.5134984065681041,0.5116750505248018,0.5096824683050601,0.5075315154258175,0.5052333410853245,0.5027983736462194,0.5002370541334831,0.49756106325936916,0.4947821976986674,0.49191105992409284
delta=0.1000,0.3431456667794838,0.34467671336537287,0.34627483496223893,0.3479408965884213,0.34967629573871,0.35148254432896153,0.3533608961332577,0.355312528201574,0.35733864846027,0.3594404644289562,0.36161921353980175,0.36387601983837226,0.36621156810378014,0.36862652262921164,0.3711222811341599,0.3737001519413229,0.3763602235062983,0.37910228860375106,0.3819268409445036,0.384834369840984,0.38782483217446434,0.39089776043589325,0.39405201585297356,0.3972862813076606,0.4006000116215383,0.40399229489678884,0.40746035054146085,0.41100081496973934,0.41461107244571915,0.41828822338887167,0.4220282676381169,0.4258265181676875,0.4296778179559058,0.4335764595315369,0.43751623159578523,0.4414901405719345,0.4454898543422458,0.44950654024430436,0.45353213855815483,0.45755783476978557,0.4615723155424607,0.46556354326799676,0.4695203561076292,0.47343121136628696,0.4772833352431874,0.4810634411627892,0.48475824524068434,0.48835410846121013,0.49183659052113005,0.49519144316951047,0.49840574618011835,0.5014665816119924,0.5043599087490145,0.5070722563775342,0.5095918717929763,0.5119077943332211,0.5140094760668183,0.5158873260075385,0.5175329703829536,0.5189392925857683,0.5201005150213138,0.5210121681629207,0.5216711083639587,0.5220758296752728,0.5222264138236838,0.52212413188572,0.5217716657747717,0.5211733213073615,0.520334583038871,0.5192619682928539,0.5179632236158541,0.5164471604908316,0.5147233378294459,0.5128020848142,0.5106947782476225,0.5084133067737334,0.5059690177644738,0.5033734023849267,0.5006393379769768,0.4977799506766517,0.4948072348642073
