CQe,Cm,Cp,F,Qxx_im,Qxx_re,Qxy_im,Qxy_re,Qxz_im,Qxz_re,Qyy_im,Qyy_re,Qyz_im,Qyz_re,Qzz_im,Qzz_re,S_Qxz,S_px,Tx_im,Tx_re,beta,it,lr,mx_im,mx_re,my_im,my_re,mz_im,mz_re,px_im,px_re,py_im,py_re,pz_im,pz_re,t
1.0292033134310212e-13,1.656922222408393e-13,4.963414241393768e-13,-0.6256067845097233,-3.153299117350631e-39,1.427155863851403e-39,-2.154661435786282e-39,-1.1536977855149694e-40,-3.705925632991042e-39,-9.111292368995168e-37,2.0226899723458218e-39,-6.383829258875728e-40,2.1724651791125072e-40,1.146203555112246e-39,1.130613246739758e-39,-7.887651075840396e-40,0.24359395538645842,1.1747307684585708,3.562272422495799e-40,-8.583609421699276e-38,1.0,0,0.02,-3.009962634883218e-26,-5.181143057181434e-26,2.1098096494199118e-22,-5.916407771758889e-25,-1.7005999101456297e-26,3.9308944484669158e-25,1.2180256019510111e-30,-8.347283812640238e-34,-1.0829428076935091e-33,-2.2212699741014002e-35,-2.6731126685605406e-34,7.182405455324562e-33,4.866167068481445
,,,-0.48487367763814565,,,,,,,,,,,,,0.3175502823627178,1.194074905899568,,,1.0592537251772889,1,0.01999657324975557,,,,,,,,,,,,,8.777537822723389
,,,-0.33801844117436103,,,,,,,,,,,,,0.4211351532358045,1.2077565954810807,,,1.1220184543019633,2,0.019986295347545736,,,,,,,,,,,,,12.089124202728271
,,,-0.18241600279556303,,,,,,,,,,,,,0.5706344125858961,1.2167392405975594,,,1.1885022274370185,3,0.01996917333733128,,,,,,,,,,,,,15.320981979370117
,,,-0.015316661236758969,,,,,,,,,,,,,0.792698321976936,1.2234555016372008,,,1.2589254117941673,4,0.019945218953682734,,,,,,,,,,,,,18.69763970375061
,,,0.16561241653931463,,,,,,,,,,,,,1.1294792744538562,1.2330220726824528,,,1.333521432163324,5,0.019914448613738107,,,,,,,,,,,,,21.969058752059937
,,,0.3618493979390526,,,,,,,,,,,,,1.6418104971814513,1.255958719997903,,,1.4125375446227544,6,0.019876883405951378,,,,,,,,,,,,,25.19731640815735
,,,0.5712278339665393,,,,,,,,,,,,,2.3918164403149147,1.3104919142472273,,,1.4962356560944334,7,0.019832549075639548,,,,,,,,,,,,,28.276466131210327
,,,0.7831663152547979,,,,,,,,,,,,,3.3762527781357567,1.418452064405235,,,1.5848931924611134,8,0.019781476007338056,,,,,,,,,,,,,31.433937072753906
,,,0.9828252148881511,,,,,,,,,,,,,4.49220769312543,1.5893198505157253,,,1.6788040181225603,9,0.019723699203976767,,,,,,,,,,,,,34.706294298172
