K_per_nm,K_over_k0,lambda_qnm_nm,omega_real,omega_imag,Q,linewidth_THz,eps_ito_cont_real,eps_ito_cont_imag,eps_ito_meas_real,eps_ito_meas_imag,Ez_to_Ex_rms,Ez_to_Ex_max,Ez_flatness_cv,Ez_flatness_max_min,Ez_intensity_localization_fraction,air_decay_length_nm,glass_decay_length_nm,max_boundary_condition_residual,outside_air_lightline,outside_glass_lightline,bound_or_leaky,Lambda_10_nm,Lambda_11_nm,Lambda_20_nm,pole_residual,physical_branch,continuity_ok
0.008875000000000006,2.0267184944451,1434.8448299815861,1.3127911311030245,-0.11458380559924404,5.7285195069122645,36.47315811880097,-0.17432107984963574,0.009419188245099661,-0.08153067821515414,0.703389540354137,12.941928031746244,6.572440589347126,0.0032089691623994883,1.0112921537652688,0.8998281180775004,129.33361338244146,159.38738283918244,1.4948746372019166e-10,True,True,bound,707.9645416540374,1001.2130564863917,1415.9290833080747,1.3809469408819051e-15,True,True
0.009000000000000006,2.0555413229860773,1435.0385598762891,1.3126139045847227,-0.11463781092602819,5.725047844082207,36.490348548222954,-0.175412605493515,0.009090627395940477,-0.0825708450323393,0.7036698717391777,12.81189464612754,6.503870298152737,0.0032775523729118663,1.0115464442602924,0.9005298181188678,126.97866865713534,155.05756372025493,1.4835486854298038e-10,True,True,bound,698.1317007977314,987.3073195907473,1396.2634015954627,3.3392145628535048e-15,True,True
0.009125000000000006,2.0843828740471118,1435.2398738355687,1.312429790760299,-0.1146877764595928,5.721750962809446,36.50625307152501,-0.176546849076614,0.008786808770910757,-0.08365186328393777,0.7039612539461748,12.682422936252852,6.435983313777971,0.003347703567644335,1.0118061685568278,0.9011381926654057,124.71725423605577,151.00547043135327,1.472989151404167e-10,True,True,bound,688.568252841598,973.7825617881343,1377.136505683196,1.1437633870571704e-15,True,True
0.009250000000000006,2.1132426710353993,1435.4481406653576,1.3122393724622785,-0.11473414069121629,5.718608970950962,36.52101126481608,-0.17772029089307084,0.00850503723523855,-0.08477035808300656,0.7042627818143579,12.553747088052223,6.368848485922048,0.0034193778004564085,1.0120711107262061,0.9016624933100621,122.54351189540786,147.2028490678793,1.4630979796208045e-10,True,True,bound,679.2632764518467,960.6233379801866,1358.5265529036933,4.451256158392793e-16,True,True
0.009375000000000007,2.1421202858731827,1435.662795350369,1.312043171564639,-0.11477728123193802,5.715604854384496,36.53474332542313,-0.1789297796495748,0.008242992788061754,-0.08592330880134663,0.7045736453190031,12.426060601611054,6.3025211240919115,0.00349253520298667,1.0123412000245537,0.9021107958819307,120.45208342494533,143.62529258879144,1.4538305741363954e-10,True,True,bound,670.2064327658221,947.8150268071174,1340.4128655316442,2.4430778180663574e-15,True,True
0.009500000000000007,2.1710153329984743,1435.8833307323791,1.311841656625464,-0.11481752497006634,5.712723980801143,36.54755330512636,-0.18017248627419713,0.007998667854174664,-0.08710800446468268,0.704893117575607,12.299522659094722,6.237045086205098,0.0035671403351626393,1.0126163297552782,0.9024901810166546,118.4380570801229,140.25159778687572,1.4451535628829205e-10,True,True,bound,661.3879270715349,935.3437764543922,1322.7758541430699,8.883436022343782e-16,True,True
0.009625000000000007,2.1999274641731406,1436.1092903640013,1.3116352494533452,-0.11485515626976699,5.70995370191579,36.55953171985102,-0.18144586421456177,0.007770316686595821,-0.08832200545609484,0.7052205445434343,12.17426344801177,6.172454541982806,0.0036431616244403018,1.0128963781913958,0.9028068825758044,116.49692087064979,137.06324776327213,1.436941597943498e-10,True,True,bound,652.7984734732033,923.1964546822572,1305.5969469464067,2.348059816405024e-15,True,True
0.009750000000000007,2.2288563639906935,1436.3402623630805,1.3114243307570117,-0.11489042363578807,5.707283032197413,36.570757671115196,-0.18274761527019345,0.007556414249393579,-0.08956311055382334,0.7055553361968917,12.050388622132408,6.108775463313294,0.0037205708822892355,1.013181307746239,0.9030664103622831,114.62452167923162,134.04399221893647,1.4292257905448114e-10,True,True,bound,644.429262274829,911.3606026991514,1288.858524549658,3.110217397863117e-15,True,True
0.009875000000000007,2.2578017459869946,1436.5758741174575,1.3112092450153747,-0.11492354516766291,5.704702387584897,36.58130058215651,-0.18407566013485566,0.007355622580126673,-0.09082932855880335,0.7058969589069183,11.927983049131852,6.046026885489845,0.0037993428873346214,1.0134710047504074,0.9032736521544983,112.81702937121504,131.1795046244815,1.4219133781851496e-10,True,True,bound,636.2719298409703,899.8243925384027,1272.5438596819406,7.66100937612874e-16,True,True
0.010000000000000007,2.286763349268773,1436.8157877122326,1.3109903046848437,-0.11495471305144708,5.702203371592604,36.591221627696434,-0.1854281129453974,0.007166763097426597,-0.09211885383858016,0.706244928838603,11.807113966861749,5.984221976081073,0.0038794550257180427,1.013765416792841,0.9034329589982666,111.07090519202798,128.45710029141756,1.4149804138067447e-10,True,True,bound,628.3185307179582,888.5765876316726,1256.6370614359164,1.340960339552329e-15,True,True
0.010125000000000007,2.3157409355862564,1437.0596959713446,1.3107677938428621,-0.11498409728082415,5.699778599129196,36.60057491840505,-0.18680325924045915,0.006988793667332026,-0.09343004513365138,0.7065988062548207,11.687833648051642,5.923368942127363,0.003960886980433036,1.01406451304981,0.9035482168654508,109.38287386097174,125.8655030497121,1.4083848791883224e-10,True,True,bound,620.5615118202056,877.6065063028865,1241.1230236404112,4.445478324869644e-15,True,True
0.010250000000000007,2.3447342867865415,1437.3073190221849,1.3105419713512076,-0.11501184875707446,5.697421550536528,36.60940848765172,-0.18819953682470603,0.006820789504064755,-0.09476140719930023,0.7069581905340039,11.570181655293188,5.863471801266529,0.004043620462525408,1.0143681630123427,0.9036229071486468,107.74989886191659,123.3946509934005,1.4021050863053394e-10,True,True,bound,612.993688505325,866.9039879333391,1225.98737701065,1.666918088586977e-15,True,True
0.010375000000000007,2.373743202593593,1437.5584013063585,1.310313073609472,-0.1150381018852501,5.695126450002202,36.61776511789328,-0.1896155191131359,0.006661927179917193,-0.09611157484233093,0.7073227158263156,11.454186753594822,5.804531038148021,0.004127638978071706,1.014676438127783,0.9036601579648603,106.16916050757725,121.03553383782372,1.3961485360003004e-10,True,True,bound,605.6082223787548,856.4593615726965,1211.2164447575096,2.3342249135012627e-15,True,True
0.010500000000000008,2.402767498668695,1437.8127089717887,1.3100813169580994,-0.11506297675929951,5.69288816375167,36.625683036220785,-0.19104990059643745,0.006511471171128716,-0.09747929890842855,0.7076920473733056,11.339868535953439,5.746544163965156,0.004212927625753872,1.0149892045286066,0.9036627878538741,104.63803641730436,118.78005601705875,1.3904469909959102e-10,True,True,bound,598.3986006837697,846.2634167920692,1196.7972013675394,6.715626674156517e-16,True,True
0.010625000000000008,2.431807004912134,1438.070027591558,1.3098468997810513,-0.11508658100992229,5.690702114385176,36.63319650254997,-0.19250148412454982,0.006368762483937893,-0.09886343406667093,0.7080658782412916,11.22723880776452,5.689506194010842,0.004299472920624601,1.0153064095318358,0.9036333431525878,103.1540841010998,116.62092086621047,1.3849888055201892e-10,True,True,bound,591.3586171463136,836.3073765945154,1182.7172342926272,1.4482806871654104e-15,True,True
0.010750000000000008,2.460861563972694,1438.3301601633673,1.3096100043503962,-0.11510901137421217,5.688564208465557,36.640336309254145,-0.19396916975242506,0.006233208996048331,-0.10026292807974603,0.7084439265255147,11.11630276803627,5.633410055734561,0.004387262640328087,1.0156281279599757,0.9035741300863757,101.71502538675585,114.55153217322858,1.379780577613437e-10,True,True,bound,584.4823541562401,826.5828722155094,1168.9647083124803,3.109112351893849e-15,True,True
