K_per_nm,K_over_k0,lambda_qnm_nm,omega_real,omega_imag,Q,linewidth_THz,eps_ito_cont_real,eps_ito_cont_imag,eps_ito_meas_real,eps_ito_meas_imag,Ez_to_Ex_rms,Ez_to_Ex_max,Ez_flatness_cv,Ez_flatness_max_min,Ez_intensity_localization_fraction,air_decay_length_nm,glass_decay_length_nm,max_boundary_condition_residual,outside_air_lightline,outside_glass_lightline,bound_or_leaky,Lambda_10_nm,Lambda_11_nm,Lambda_20_nm,pole_residual,label
0.007391982714328925,1.6864566404596715,1433.488144390721,1.3140335863115677,-0.11330551510877798,5.798630300784747,36.06626561827089,-0.16665061689109395,0.01723382032530891,-0.07424989012321415,0.7014284101165421,14.344263177443667,7.381597303654585,0.0025411715824695995,1.0087662934392272,0.8780487960944936,167.4845009108024,253.08593919972307,1.7400884380565242e-10,True,True,bound,850.0,1202.0815280171307,1700.0,1.606553496834414e-15,"Karimi EDR lattice 850 nm, (1,0)"
0.0077570188977525755,1.7698752810091913,1433.5989776174451,1.3139319968261756,-0.11379692481692853,5.773143689690962,36.22268618654191,-0.16729130001965986,0.014222789451227373,-0.07484445961655055,0.7015884900847762,14.059468277973574,7.194383528648118,0.002676162488353201,1.0092902008573204,0.8869394560102687,155.84405305274072,218.4236385376069,1.6511140754669168e-10,True,True,bound,810.0,1145.512985522207,1620.0,9.24300404946579e-16,"Karimi MDR lattice 810 nm, (1,0)"
0.0105,2.4027674986686933,1437.8127089717884,1.3100813169580996,-0.11506297675929951,5.692888163751671,36.625683036220785,-0.19104990059643567,0.0065114711711287115,-0.09747929890842731,0.7076920473733053,11.33986853595341,5.746544163965144,0.0042129276257538975,1.0149892045286066,0.9036627878538757,104.63803641730445,118.78005601705888,1.3904448426339935e-10,True,True,bound,598.39860068377,846.2634167920697,1196.79720136754,3.2197626960076428e-15,max |Ez|^2-localization on QNM branch
0.006375,1.4552354591829006,1434.2767146078027,1.3133111261754888,-0.10949492365034291,5.997132480631562,34.853316684843506,-0.17083623186901553,0.040672914436904205,-0.07848109072848942,0.7025678813963147,14.45904004158643,7.771579255420176,0.002238418525114573,1.0075744160813835,0.8168682604867998,214.66368420025657,512.8306913049171,1.996722542460676e-10,True,True,bound,985.5976952438567,1393.8456276575266,1971.1953904877134,1.912331220656755e-15,branch head (glass-light-line edge)
0.024479942755245142,5.730246116469551,1470.7631698938515,1.2807307157717316,-0.11577942025156943,5.530908312500256,36.85373408270234,-0.3789384489957297,0.0022217601444242123,-0.27650177997996533,0.7565987192658027,5.121946001529299,2.6796653487888573,0.021006867807143635,1.07688129001331,0.8513999264974602,41.480888502880866,42.20071979424024,1.1716480429163495e-10,True,True,bound,256.6666666666667,362.9814810090944,513.3333333333334,1.92344271183475e-15,"previous Phase-2 target: 770 nm, (3,0)"
0.024467545240566563,5.946337686340859,1527.0,,,,,,,-0.590326612,0.844893757,2.2629279500873887,1.264277825536609,0.07234907729077603,1.3051894154097279,0.5401754520232634,40.97223544386319,41.08275814385559,,True,True,"bound (z), overdamped in-plane (Im K = -12.86 k0)",256.7967176683596,363.1654008994887,513.5934353367192,2.220446049250313e-16,"legacy 1527 nm (real-w, complex-K, max-localization)"
