it,L,R_cross,R_co,T_tot,pb_err_deg
0,0.3346828520298004,0.015060685575008392,0.758956253528595,0.09041085094213486,164.10763549804688
1,0.33374446630477905,0.01592489890754223,0.7558852434158325,0.09361170418560505,163.63795471191406
2,0.332787424325943,0.016812363639473915,0.752454936504364,0.09699087776243687,163.16172790527344
3,0.33169323205947876,0.01780807599425316,0.7491170167922974,0.10044603049755096,162.64505004882812
4,0.3305770456790924,0.01882794499397278,0.7455482482910156,0.10420344397425652,162.1278533935547
5,0.3294040858745575,0.019895046949386597,0.7418780326843262,0.1081000417470932,161.60206604003906
6,0.328216552734375,0.020935621112585068,0.7378836274147034,0.11241376399993896,161.0912628173828
7,0.3268570303916931,0.022172458469867706,0.733978271484375,0.1166643463075161,160.513916015625
8,0.3255469799041748,0.023327354341745377,0.7296784520149231,0.12135829031467438,159.97314453125
9,0.32406723499298096,0.024647453799843788,0.7252731919288635,0.12613245844841003,159.37648010253906
10,0.3226375877857208,0.025888774544000626,0.7206448316574097,0.13144398480653763,158.8211212158203
11,0.32103127241134644,0.027299290522933006,0.7158324122428894,0.1369953639805317,158.20855712890625
12,0.31935083866119385,0.028755368664860725,0.7108410596847534,0.14280251413583755,157.58502197265625
13,0.3176259696483612,0.03025263175368309,0.7054393291473389,0.14888986572623253,156.9551544189453
14,0.31580254435539246,0.03180995583534241,0.700076699256897,0.1555134318768978,156.31735229492188
15,0.3138459324836731,0.03349711000919342,0.6941472291946411,0.1623249314725399,155.6343994140625
16,0.31196290254592896,0.035067301243543625,0.6879667639732361,0.16988227143883705,155.00119018554688
17,0.30982697010040283,0.036878976970911026,0.6816486716270447,0.17770952731370926,154.29092407226562
18,0.307585746049881,0.03876218572258949,0.6751587986946106,0.18581786006689072,153.56573486328125
19,0.3052736520767212,0.04069216176867485,0.6682232022285461,0.1945587396621704,152.8353271484375
20,0.3028852641582489,0.04266374185681343,0.6608567833900452,0.20384834706783295,152.09266662597656
21,0.3004065454006195,0.04469441995024681,0.6532557606697083,0.21379606425762177,151.33892822265625
22,0.29776349663734436,0.04687738046050072,0.6455187797546387,0.22424254938960075,150.54783630371094
23,0.2950441539287567,0.049093279987573624,0.6370824575424194,0.23518916964530945,149.74853515625
24,0.2921690344810486,0.05139780417084694,0.6284717321395874,0.24677494168281555,148.912841796875
25,0.28917649388313293,0.05387677997350693,0.6197315454483032,0.25856783241033554,148.040771484375
26,0.2862701714038849,0.05609254166483879,0.6100516319274902,0.2723025530576706,147.2462615966797
27,0.283044695854187,0.05869909003376961,0.6005139946937561,0.28566689044237137,146.34188842773438
28,0.27977368235588074,0.061264462769031525,0.5907958745956421,0.30029407888650894,145.45726013183594
29,0.2764488756656647,0.06387795507907867,0.5803054571151733,0.3155973479151726,144.56198120117188
30,0.2730368971824646,0.0664568841457367,0.5694518089294434,0.33202745020389557,143.67201232910156
31,0.2695077657699585,0.06927377730607986,0.5580978393554688,0.34742697328329086,142.658935546875
32,0.2658572793006897,0.07190486788749695,0.5475265979766846,0.3656780272722244,141.74644470214844
33,0.26225149631500244,0.07481786608695984,0.5355428457260132,0.38356775790452957,140.775634765625
34,0.25844424962997437,0.07757952809333801,0.5238189697265625,0.4025706946849823,139.7992401123047
35,0.2547661066055298,0.08036117255687714,0.5113360285758972,0.4217328578233719,138.79620361328125
36,0.25119224190711975,0.08296798914670944,0.4986031949520111,0.44183575361967087,137.8292694091797
37,0.24722078442573547,0.08579019457101822,0.48668062686920166,0.46285663545131683,136.81907653808594
38,0.24403969943523407,0.08841118216514587,0.4732595682144165,0.4838702753186226,135.86911010742188
39,0.24025775492191315,0.09111177921295166,0.4608445167541504,0.5057645738124847,134.87921142578125
40,0.2366550862789154,0.09357479959726334,0.44807693362236023,0.527818389236927,133.89736938476562
41,0.23322013020515442,0.09596823155879974,0.4353574216365814,0.5502991080284119,132.93748474121094
42,0.22994951903820038,0.09823818504810333,0.4227837026119232,0.5729233473539352,132.00999450683594
43,0.22656512260437012,0.10050390660762787,0.4104750156402588,0.5955623462796211,131.05734252929688
44,0.22353971004486084,0.10265148431062698,0.3986210823059082,0.6178783029317856,130.1626739501953
45,0.2206231951713562,0.10462792217731476,0.3867766857147217,0.6401314660906792,129.2810821533203
46,0.2179572433233261,0.1063050776720047,0.37540286779403687,0.6618574932217598,128.45242309570312
47,0.2152778059244156,0.10796385258436203,0.36441975831985474,0.6829307526350021,127.61312866210938
48,0.21289938688278198,0.10953164845705032,0.3543212413787842,0.7031750753521919,126.84161376953125
49,0.21083006262779236,0.1108759194612503,0.34482306241989136,0.7223779261112213,126.1385726928711
50,0.2087906301021576,0.11217997968196869,0.3357997536659241,0.740600198507309,125.43732452392578
51,0.206975519657135,0.11322183161973953,0.3273255228996277,0.7575782537460327,124.79210662841797
52,0.20522595942020416,0.11430196464061737,0.31974610686302185,0.7732003927230835,124.1699447631836
53,0.20361363887786865,0.11525977402925491,0.3127356171607971,0.7874734550714493,123.58257293701172
54,0.20226368308067322,0.116045281291008,0.30652499198913574,0.8002766370773315,123.07451629638672
55,0.20083299279212952,0.11704833060503006,0.3010856509208679,0.811843752861023,122.55138397216797
56,0.19956129789352417,0.11777762323617935,0.2959003746509552,0.822146475315094,122.06985473632812
57,0.1983526349067688,0.1184866800904274,0.2915041744709015,0.8310435265302658,121.63007354736328
58,0.19729292392730713,0.11912037432193756,0.287654846906662,0.8387793153524399,121.23711395263672
59,0.19618049263954163,0.11983976513147354,0.2843276262283325,0.8453192412853241,120.8384780883789
60,0.1649388074874878,0.14332988858222961,0.27045485377311707,0.8304996937513351,113.00677490234375
61,0.16410166025161743,0.14380618929862976,0.2676805853843689,0.8362630903720856,112.64031219482422
62,0.1633375883102417,0.14429007470607758,0.26537075638771057,0.8410267680883408,112.3179931640625
63,0.16279447078704834,0.1446262001991272,0.26361507177352905,0.8448788672685623,112.06788635253906
64,0.16216158866882324,0.145051047205925,0.26189035177230835,0.8479721248149872,111.81209564208984
65,0.16160359978675842,0.1454010307788849,0.26059475541114807,0.8506504595279694,111.58821868896484
66,0.1610143780708313,0.14580154418945312,0.25950124859809875,0.852438285946846,111.37895965576172
67,0.16048796474933624,0.14612561464309692,0.25842100381851196,0.8537827134132385,111.20191192626953
68,0.159947007894516,0.14655403792858124,0.2578175961971283,0.8548068553209305,111.0245590209961
69,0.15943583846092224,0.1469268649816513,0.2573357820510864,0.855343759059906,110.87499237060547
70,0.15896356105804443,0.14727818965911865,0.25683608651161194,0.8556396514177322,110.73538970947266
71,0.15851140022277832,0.1476401686668396,0.25662896037101746,0.8556948155164719,110.61577606201172
72,0.1579858362674713,0.14799900352954865,0.25628551840782166,0.8556852787733078,110.47538757324219
73,0.15756681561470032,0.14835579693317413,0.25616490840911865,0.85531947016716,110.37289428710938
74,0.1572355180978775,0.14861956238746643,0.2560601234436035,0.8548977673053741,110.28987121582031
75,0.1569245308637619,0.14882206916809082,0.2561102509498596,0.8543678969144821,110.22233581542969
76,0.1563466489315033,0.1493166983127594,0.25597959756851196,0.853685051202774,110.08900451660156
77,0.15618637204170227,0.14934930205345154,0.25605690479278564,0.8532209545373917,110.06415557861328
78,0.1557064652442932,0.14974163472652435,0.25604087114334106,0.8525049388408661,109.95626068115234
79,0.15541744232177734,0.1499742716550827,0.2560337483882904,0.8518746346235275,109.89971923828125
80,0.15512815117835999,0.1502230018377304,0.256189227104187,0.8511755466461182,109.8429183959961
81,0.15487441420555115,0.15043239295482635,0.2562336325645447,0.8503928035497665,109.79244232177734
82,0.1546010822057724,0.15064413845539093,0.25636953115463257,0.8497958481311798,109.74273681640625
83,0.1543666571378708,0.15080349147319794,0.25643190741539,0.8491339683532715,109.69902801513672
84,0.15403902530670166,0.1510661095380783,0.2565256655216217,0.8486113399267197,109.626220703125
85,0.15363362431526184,0.15135321021080017,0.2563678026199341,0.8481344729661942,109.53607940673828
86,0.15343576669692993,0.15156546235084534,0.2564874291419983,0.847523957490921,109.4991226196289
87,0.1532284915447235,0.15172263979911804,0.25655409693717957,0.8469542115926743,109.46109008789062
88,0.15310686826705933,0.15182065963745117,0.25661352276802063,0.8464227020740509,109.44302368164062
89,0.15283338725566864,0.15204885601997375,0.2567804455757141,0.8460654318332672,109.3908462524414
90,0.152730330824852,0.1521155685186386,0.2566714882850647,0.845766082406044,109.36375427246094
91,0.1525474637746811,0.1522209793329239,0.25654086470603943,0.8453177213668823,109.32101440429688
92,0.15235313773155212,0.15243886411190033,0.25667983293533325,0.8450626134872437,109.28125
93,0.1522127240896225,0.15253451466560364,0.25678884983062744,0.8447457551956177,109.2579574584961
94,0.15183643996715546,0.15279965102672577,0.2566179037094116,0.8444871604442596,109.1697769165039
95,0.15175315737724304,0.1529291570186615,0.2566755414009094,0.8442145735025406,109.14933776855469
96,0.151636004447937,0.15297608077526093,0.25661277770996094,0.8440636396408081,109.1194839477539
97,0.15165290236473083,0.15294747054576874,0.2566988468170166,0.8439219892024994,109.12714385986328
98,0.1282261610031128,0.1706220954656601,0.2490387260913849,0.8273138776421547,103.87898254394531
99,0.1281324028968811,0.1707116663455963,0.2490430772304535,0.8272449225187302,103.86643981933594
100,0.12787652015686035,0.17087264358997345,0.24884893000125885,0.8270218223333359,103.8110580444336
101,0.12802749872207642,0.1707485169172287,0.24881550669670105,0.8270768597722054,103.82958984375
102,0.1278156042098999,0.17095443606376648,0.2488475888967514,0.8269163072109222,103.8017349243164
103,0.1277846395969391,0.1709069460630417,0.24885514378547668,0.8269078806042671,103.79061126708984
104,0.12774580717086792,0.1709446758031845,0.24870513379573822,0.8269405663013458,103.78123474121094
105,0.12777918577194214,0.17104706168174744,0.24896487593650818,0.8267817050218582,103.78912353515625
106,0.12787994742393494,0.17087191343307495,0.24888044595718384,0.8268875926733017,103.80937957763672
107,0.1277967095375061,0.17096246778964996,0.2488090842962265,0.8267466202378273,103.79124450683594
