iteration,F_co,S_ED,S_MD,balance,learning_rate,projection_beta,elapsed_time_s
0,2.74615478515625,12.120757102966309,20.03317642211914,0.6050342116282103,0.02,8.0,6.1813645362854
1,1.6468758583068848,4.873111248016357,5.529066562652588,0.881362376957456,0.019999836866486504,8.080716638878245,12.287258386611938
2,1.6364691257476807,4.826557636260986,5.467409133911133,0.8827869870436066,0.019999347471268518,8.162247674730466,18.4113507270813
3,2.2975921630859375,8.97946834564209,11.025863647460938,0.8144004526764749,0.019998531830313394,8.24460132447997,24.543360948562622
4,3.6181952953338623,31.16291046142578,44.57450866699219,0.6991195504640859,0.019997389970232808,8.327785887955363,30.563518524169922
5,3.1242518424987793,17.725540161132812,29.180402755737305,0.6074467275009457,0.019995921928281892,8.411809748727045,36.664326190948486
6,2.736955165863037,11.991427421569824,19.880081176757812,0.6031880511428007,0.019994127752358013,8.496681374952107,42.67592191696167
7,2.6827545166015625,11.386815071105957,18.784894943237305,0.6061686852927909,0.019992007500999213,8.582409320227798,48.688902616500854
8,2.7838735580444336,12.561367988586426,20.845142364501953,0.6026040872705716,0.01998956124338231,8.669002224453562,54.2270393371582
9,3.0137696266174316,15.76613712310791,26.302791595458984,0.5994092705288833,0.019986789059320612,8.756468814701803,60.1332790851593
10,3.3564562797546387,22.43708610534668,36.67874526977539,0.6117190198388557,0.019983691039261356,8.844817906097417,66.20778679847717
11,3.6073765754699707,29.80076789855957,45.61418533325195,0.6533223750646419,0.019980267284282715,8.934058402706205,71.72129464149475
12,3.4486615657806396,26.51915740966797,37.317256927490234,0.7106405881117049,0.019976517906090528,9.024199298432254,77.82517051696777
13,3.2315521240234375,21.884992599487305,29.29166603088379,0.7471405886033258,0.019972443027014637,9.115249677924364,83.96398115158081
14,3.187952756881714,21.056726455688477,27.901639938354492,0.7546770190644769,0.019968042780004917,9.207218717491623,89.789870262146
15,3.298208236694336,23.240488052368164,31.516796112060547,0.7374000824745628,0.019963317308626913,9.30011568602822,95.26763129234314
16,3.4918253421783447,27.49544334411621,39.237396240234375,0.7007458694703457,0.01995826676705718,9.393949945947602,101.11406183242798
17,3.612945556640625,30.08976173400879,45.68207931518555,0.6586775861580747,0.019952891320078235,9.488730954126023,107.20019006729126
18,3.577800989151001,28.32918357849121,45.22768020629883,0.6263682649490654,0.019947191143073185,9.584468262855651,113.32346296310425
