it,L,R_cross,R_co,T_tot,pb_err_deg
0,0.6206574673083387,0.08777415752410889,0.2971557378768921,0.30693256109952927,127.95785522460938
1,0.6121278736161408,0.08346223831176758,0.3030395209789276,0.2993156686425209,130.23770141601562
2,0.603630492655242,0.07897967100143433,0.310189813375473,0.2900981493294239,132.6337890625
3,0.5953591504632862,0.07436786592006683,0.3187948167324066,0.27922695130109787,135.102294921875
4,0.5878583902204646,0.06975430995225906,0.32866448163986206,0.26680127531290054,137.52557373046875
5,0.5813518137076333,0.06529080122709274,0.339952677488327,0.25300197303295135,139.80885314941406
6,0.5761620556669237,0.06112559512257576,0.3521796464920044,0.238169951364398,141.84300231933594
7,0.5723582743560833,0.057338226586580276,0.365180104970932,0.22262194193899632,143.59217834472656
8,0.5696783091002977,0.054204829037189484,0.3782237768173218,0.2071851696819067,144.94715881347656
9,0.567753426812525,0.051605790853500366,0.3911316692829132,0.1920135524123907,145.9859161376953
10,0.5661415943016502,0.049687426537275314,0.4034225046634674,0.17768223956227303,146.68313598632812
11,0.5647279328531445,0.04829488322138786,0.41500720381736755,0.16428683884441853,147.14166259765625
12,0.5631923043752467,0.047381360083818436,0.4259360730648041,0.15169450640678406,147.3924102783203
13,0.5614924657455963,0.04690586030483246,0.43616992235183716,0.1400180459022522,147.47032165527344
14,0.5595932792172938,0.04677189886569977,0.44595152139663696,0.128928754478693,147.43202209472656
15,0.5573871715021609,0.046954184770584106,0.455476313829422,0.11822783574461937,147.2863311767578
16,0.554835824852309,0.04743434861302376,0.4647403955459595,0.10790854133665562,147.042724609375
17,0.5519367535012873,0.04822453483939171,0.47390347719192505,0.09789369627833366,146.72412109375
18,0.5485441133632041,0.04932461306452751,0.48306673765182495,0.08803717140108347,146.32118225097656
19,0.544703006570148,0.0507463663816452,0.49231284856796265,0.07842617016285658,145.85195922851562
20,0.5401626118960077,0.05256323516368866,0.5014683604240417,0.06905166432261467,145.28533935546875
21,0.5350855368738042,0.05477071553468704,0.5106426477432251,0.06004140339791775,144.6524200439453
22,0.5293558655787033,0.05738723278045654,0.5196330547332764,0.05147726461291313,143.9418182373047
23,0.5229333023495139,0.060456518083810806,0.5283580422401428,0.04344306793063879,143.15206909179688
24,0.5157987371322863,0.06399553269147873,0.536555826663971,0.03618573350831866,142.2814178466797
25,0.5080910900466453,0.06793446838855743,0.544240415096283,0.02974713873118162,141.35459899902344
26,0.49983422100092945,0.07230764627456665,0.5512421131134033,0.02417004108428955,140.37088012695312
27,0.491027029563775,0.0770813599228859,0.5574505925178528,0.019486852921545506,139.32928466796875
28,0.48184374507832206,0.08219026774168015,0.5628485679626465,0.015712810214608908,138.25125122070312
29,0.47255338674102987,0.08752229064702988,0.5673243999481201,0.012776878662407398,137.1636505126953
30,0.46290181492786664,0.09317590296268463,0.5708860158920288,0.010609129909425974,136.03033447265625
31,0.45325605039263384,0.09900308400392532,0.5735763311386108,0.009099348448216915,134.8950653076172
32,0.44370474315150676,0.10494846105575562,0.5754757523536682,0.008111558156087995,133.7567901611328
33,0.43410772738886627,0.1111266165971756,0.5765098929405212,0.007556112250313163,132.59776306152344
34,0.4247784976251844,0.11736321449279785,0.5768071413040161,0.007296632742509246,131.44471740722656
35,0.4155471228972742,0.12379458546638489,0.576377272605896,0.007224733475595713,130.2684783935547
36,0.40667501940155953,0.1303098499774933,0.5751821398735046,0.007265022257342935,129.09481811523438
37,0.3980627098693721,0.13696254789829254,0.5734617710113525,0.0073355191852897406,127.90895080566406
38,0.38991814426806803,0.14369669556617737,0.5711382627487183,0.007390952669084072,126.72396087646484
39,0.38197801524512703,0.1506773680448532,0.5681173801422119,0.007410103688016534,125.50215911865234
40,0.3744563505370221,0.15779373049736023,0.5644487142562866,0.007383403601124883,124.2693099975586
41,0.367352829799963,0.16503949463367462,0.5602824091911316,0.007314847316592932,123.02072143554688
42,0.36024954781170926,0.17264029383659363,0.5553174018859863,0.007295895367860794,121.7139892578125
43,0.3534875840962467,0.18035557866096497,0.5498396158218384,0.007378109032288194,120.39676666259766
44,0.3468559164766067,0.18833741545677185,0.5436627864837646,0.007616240764036775,119.03824615478516
45,0.3401810180878705,0.1965874582529068,0.5367497205734253,0.008154007839038968,117.63753509521484
46,0.33334235395219836,0.20511187613010406,0.5291272401809692,0.00913013331592083,116.18695831298828
47,0.32630937061742243,0.21394044160842896,0.5206592679023743,0.010698463767766953,114.68221282958984
48,0.30404657312578587,0.24619515240192413,0.48212796449661255,0.01404579309746623,108.90634155273438
49,0.2965289080729684,0.2568608522415161,0.47224515676498413,0.013495885767042637,107.17530059814453
50,0.28828527489404276,0.2680642902851105,0.4611704647541046,0.013866918627172709,105.35526275634766
51,0.27917125604858306,0.2798157036304474,0.4488106667995453,0.015605574939399958,103.41438293457031
52,0.2691682471819417,0.2920456528663635,0.43498530983924866,0.01920166378840804,101.34488677978516
53,0.25810920179630165,0.304729700088501,0.4195207953453064,0.0253907460719347,99.12220764160156
54,0.24605381767348034,0.31777021288871765,0.40212681889533997,0.0348400492221117,96.73593139648438
55,0.2333012889932426,0.33060333132743835,0.3832586407661438,0.048615481704473495,94.23050689697266
56,0.2196773911983505,0.3433774411678314,0.3622906804084778,0.06744855362921953,91.54719543457031
57,0.20569465203634574,0.3553442656993866,0.3399137556552887,0.09237865172326565,88.74275207519531
58,0.19179287389589245,0.3660697340965271,0.3160339891910553,0.12337952014058828,85.75047302246094
59,0.17798361481746,0.3752782940864563,0.29161500930786133,0.1619677972048521,82.74250793457031
60,0.1654016837577697,0.38211119174957275,0.2674487233161926,0.20662071835249662,79.68373107910156
61,0.1543342981371556,0.38625219464302063,0.24411089718341827,0.25667854864150286,76.6446533203125
62,0.14542843318178328,0.3874971866607666,0.22225838899612427,0.3102542068809271,73.70010375976562
63,0.1375774832167878,0.38668349385261536,0.20312362909317017,0.3660026416182518,70.9192886352539
64,0.1318232092922092,0.38309445977211,0.18683487176895142,0.4211685098707676,68.38072967529297
65,0.12717303672288993,0.3778759837150574,0.1736036092042923,0.4741952633485198,66.0959701538086
66,0.12373222046538701,0.37133151292800903,0.16329999268054962,0.5235221348702908,64.10906982421875
67,0.121099013732681,0.36383524537086487,0.15559706091880798,0.5684929369017482,62.43294143676758
68,0.1187834877631678,0.35621652007102966,0.15008459985256195,0.6089374646544456,61.005897521972656
69,0.11664749170656438,0.34836265444755554,0.14627300202846527,0.6450644033029675,59.835121154785156
70,0.11482799773892602,0.340546578168869,0.14397677779197693,0.6771358344703913,58.92168045043945
71,0.11302253014426517,0.33295199275016785,0.14279703795909882,0.7056521754711866,58.199729919433594
72,0.11110621737054197,0.32553398609161377,0.14244048297405243,0.7310589635744691,57.6624641418457
73,0.10944154817600948,0.3183109164237976,0.14288172125816345,0.7537974864244461,57.333961486816406
74,0.10770304731434824,0.31139710545539856,0.1438315063714981,0.774123284034431,57.14339828491211
75,0.10620520027773195,0.3046553432941437,0.14525510370731354,0.7923081205226481,57.141868591308594
76,0.1047499597042485,0.2982947528362274,0.1469813585281372,0.8085296801291406,57.25688934326172
77,0.10350560594991512,0.29219675064086914,0.14897972345352173,0.8229796467348933,57.522308349609375
78,0.0950145840070403,0.301999568939209,0.1301918923854828,0.8670969363301992,43.58211135864258
79,0.09303104008865806,0.29597538709640503,0.13330242037773132,0.8782901205122471,43.91780471801758
80,0.09128701997497132,0.2901366055011749,0.13650839030742645,0.8882909696549177,44.41672134399414
81,0.08963490910250656,0.2846078872680664,0.13963688910007477,0.8972641723230481,45.032161712646484
82,0.0881949111641498,0.27935895323753357,0.14269299805164337,0.9050902705639601,45.77588653564453
83,0.08697246278356498,0.27439504861831665,0.14557521045207977,0.911935081705451,46.63018035888672
84,0.08593226207378887,0.2697632908821106,0.14822441339492798,0.9178986656479537,47.560081481933594
85,0.08491887755670528,0.2654964029788971,0.15057384967803955,0.9231229529250413,48.51762008666992
86,0.08425616946460508,0.2614433765411377,0.15270878374576569,0.9277807993348688,49.564945220947266
87,0.08370656360939763,0.25769105553627014,0.15451940894126892,0.9318341384641826,50.60133361816406
88,0.08321201328589622,0.254306823015213,0.15599365532398224,0.9355490799061954,51.59395217895508
89,0.0829249466249999,0.2512340843677521,0.15715858340263367,0.9388455599546432,52.527584075927734
90,0.08272426057443331,0.2485491931438446,0.15804502367973328,0.9417492742650211,53.39020919799805
91,0.08273841909718356,0.24618884921073914,0.15873779356479645,0.9442321048118174,54.18267822265625
92,0.0825917810423601,0.24451766908168793,0.1590632051229477,0.9461867995560169,54.73897933959961
93,0.08253342262650298,0.243258997797966,0.1593342274427414,0.9475127081386745,55.205265045166016
94,0.08234279628841162,0.24269527196884155,0.15933352708816528,0.9481345899403095,55.419647216796875
95,0.08207881910622515,0.24258331954479218,0.15930943191051483,0.9480771273374557,55.52568435668945
96,0.08167181711038154,0.2430455982685089,0.15910604596138,0.9474473018199205,55.43011474609375
97,0.08121632415294264,0.2438255101442337,0.15886667370796204,0.9463769090361893,55.239356994628906
98,0.0806566934934658,0.24497584998607635,0.1585165113210678,0.9449505181983113,54.934104919433594
99,0.08013078124265702,0.24625113606452942,0.1581474095582962,0.9432680988684297,54.59650421142578
100,0.07962420231101217,0.24766771495342255,0.15770412981510162,0.941482022870332,54.2297477722168
101,0.07914486210047944,0.24910184741020203,0.15727046132087708,0.9396245274692774,53.869606018066406
102,0.07380257750878581,0.255146324634552,0.1523013412952423,0.9415978505276144,49.146888732910156
103,0.0732782504349206,0.2564184367656708,0.1518533080816269,0.9398452839814126,48.931312561035156
104,0.07285169951504641,0.25732892751693726,0.15162022411823273,0.9383224407210946,48.870113372802734
105,0.07228156695892861,0.25815704464912415,0.15133090317249298,0.9369111726991832,48.8403205871582
106,0.07168278531684755,0.25880303978919983,0.15112367272377014,0.9357129265554249,48.89557647705078
107,0.07111822190148516,0.2591795027256012,0.15099714696407318,0.9345960025675595,49.01838302612305
108,0.0705040318604757,0.2594718039035797,0.15091891586780548,0.9336986592970788,49.19830322265625
109,0.06990532113591483,0.2595958709716797,0.15086807310581207,0.9328673318959773,49.41304397583008
110,0.06939507136071614,0.2595342695713043,0.15093187987804413,0.932139977812767,49.70444869995117
111,0.068914079880747,0.259456604719162,0.15099476277828217,0.931515246629715,50.00404739379883
112,0.06850639226303736,0.25927144289016724,0.1510707139968872,0.9309795997105539,50.322418212890625
113,0.0681214890719036,0.25911813974380493,0.1511455774307251,0.9303776733577251,50.63499450683594
