it,L,batch_Rc_mean,batch_Rc_min,batch_co_mean,batch_A_mean
0,0.2628311216831207,0.15811043891590087,0.0005013899644836783,0.17765750922262669,0.491425484418869
1,0.2934245765209198,0.1214559922227636,0.0005431646131910384,0.29461978666076905,0.44213181734085083
2,0.25479525327682495,0.1681318641756661,0.00058944575721398,0.18969279071316122,0.46167939305305483
3,0.23528844118118286,0.19146752904634923,0.0006440257420763373,0.19202649700455368,0.4359956383705139
4,0.26272544264793396,0.15371080078184604,0.0007064277306199074,0.31205192557536066,0.39104471206665037
5,0.20674321055412292,0.21885186277795582,0.0007719319546595216,0.19357271865010262,0.39486104249954224
6,0.21942812204360962,0.19960530179087072,0.0008464643033221364,0.2401452362537384,0.389005571603775
7,0.24339281022548676,0.17525097758043556,0.000922367733437568,0.3415778912603855,0.3474586606025696
8,0.21198056638240814,0.2135916480794549,0.0009970488026738167,0.23778977021574974,0.37001869082450867
9,0.190992072224617,0.23364176405593753,0.0010859197936952114,0.2305977039039135,0.34586961269378663
10,0.23539979755878448,0.18100046329200267,0.0011689318343997002,0.365143733471632,0.3143184959888458
11,0.31223419308662415,0.07673926744610071,0.0012512477114796638,0.5219322890043259,0.32836260199546813
12,0.29512831568717957,0.09925407897680998,0.0013358714058995247,0.5098486885428428,0.3158239185810089
13,0.29763633012771606,0.09395254855044186,0.0014353941660374403,0.5368181124329567,0.2941140174865723
14,0.22838079929351807,0.18528755567967892,0.0015431558713316917,0.39058230370283126,0.2806260347366333
15,0.23554900288581848,0.17744236923754214,0.0016480768099427223,0.41526845991611483,0.2757547736167908
16,0.2918143570423126,0.09499947205185891,0.0017618564888834953,0.5332668349146843,0.28688987493515017
17,0.23464319109916687,0.17739332034252583,0.0018889689818024635,0.41890699192881586,0.2697872996330261
18,0.2841264605522156,0.10506956707686185,0.0020219655707478523,0.5462865009903908,0.260467466711998
19,0.2447195202112198,0.15793014783412218,0.0021495167165994644,0.42557190656661986,0.27934193015098574
20,0.23304301500320435,0.18192620766349138,0.002142828656360507,0.4646981030702591,0.24974470734596252
21,0.16358903050422668,0.2706618904136121,0.0023871189914643764,0.3324227139353752,0.2282939374446869
22,0.23506376147270203,0.17823429857380688,0.0016100979410111904,0.48084494918584825,0.23490011990070342
23,0.2142282873392105,0.19459400298073887,0.002743976656347513,0.3834070697426796,0.261107474565506
24,0.2496800720691681,0.14936699061654507,0.0029729714151471853,0.47955009788274766,0.24410098195075988
25,0.23020213842391968,0.18185291363624856,0.0008922055712901056,0.48079136237502096,0.22673945128917694
26,0.23592130839824677,0.1732895982451737,0.0035876850597560406,0.49634248688817023,0.22633087933063506
27,0.19416873157024384,0.2295004514977336,0.0005055568180978298,0.39013360999524593,0.23560930788516998
28,0.2676047086715698,0.12293147649616003,0.004308510571718216,0.5256897047162056,0.24546407163143158
29,0.2307794839143753,0.1781219517812133,0.004763268865644932,0.49339074864983556,0.21733264327049256
30,0.2576160430908203,0.13709194652619772,0.0001477949263062328,0.5052496582269669,0.2305450141429901
31,0.14518938958644867,0.2991288393735886,0.00580780953168869,0.34560286849737165,0.2085483878850937
32,0.27710866928100586,0.1122664175927639,0.005999017506837845,0.523421636223793,0.27447291016578673
33,0.2299898862838745,0.18969402088550852,0.00013409691746346653,0.46659902557730676,0.24506415128707887
