theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,0.2941690981388092,0.14470471441745758,0.42695432901382446,0.1341717690229416
0.0,45.0,0.2941690981388092,0.14470471441745758,0.42695432901382446,0.1341717690229416
0.0,90.0,0.2941690981388092,0.14470471441745758,0.42695432901382446,0.1341717690229416
15.0,0.0,0.3039599359035492,0.13799631595611572,0.42593133449554443,0.13211241364479065
15.0,45.0,0.29447537660598755,0.13083195686340332,0.43700549006462097,0.13768717646598816
15.0,90.0,0.28305160999298096,0.12205123901367188,0.4513940215110779,0.1435030996799469
30.0,0.0,0.3361979126930237,0.1180458664894104,0.4198608100414276,0.12589536607265472
30.0,45.0,0.2843891382217407,0.09422743320465088,0.4748256802558899,0.1465577632188797
30.0,90.0,0.20501793920993805,0.053402334451675415,0.5761500597000122,0.16542965173721313
45.0,0.0,0.3995983600616455,0.08708751946687698,0.399324893951416,0.1139892116189003
45.0,45.0,0.25660455226898193,0.0532371923327446,0.5351146459579468,0.1550436019897461
45.0,90.0,0.07203877717256546,0.00442612636834383,0.7525099515914917,0.17102518677711487
60.0,0.0,0.5083689093589783,0.05026677995920181,0.3468504250049591,0.09451387822628021
60.0,45.0,0.25705593824386597,0.025713618844747543,0.5644322037696838,0.15279819071292877
60.0,90.0,0.04981423541903496,0.011581779457628727,0.7815568447113037,0.1570470929145813
75.0,0.0,0.6904971599578857,0.016071904450654984,0.23356632888317108,0.05986453965306282
75.0,45.0,0.40523889660835266,0.009733549319207668,0.4653855264186859,0.11964190006256104
75.0,90.0,0.23496013879776,0.018280813470482826,0.6240167617797852,0.12274229526519775
80.0,0.0,0.7767069339752197,0.0077282339334487915,0.17257244884967804,0.04299222305417061
80.0,45.0,0.5276063680648804,0.005461414810270071,0.37272244691848755,0.0942097157239914
80.0,90.0,0.386807382106781,0.01355748251080513,0.5016205906867981,0.09801454842090607
