it,Rc_mean,Rc_min,Rc_tail25,Rc_omega,co_mean,co_max,T_mean,A_mean,theta_worst,phi_worst,binarity
9,0.2754446200616214,0.001223804079927504,0.003691771603189409,0.3313378347355501,0.26659086609946653,0.6954345107078552,0.14988168797987914,0.3080828118891943,0.0,0.0,0.7717009782791138
19,0.29471458706428255,0.002213257597759366,0.0030709713231772185,0.3556718996421048,0.31436524513576714,0.744615912437439,0.1545898148102597,0.23633030908448355,15.0,0.0,0.7470069527626038
29,0.2943368845472356,0.00015134827117435634,0.0049876587407197805,0.35425368074382435,0.33365364448123036,0.7549199461936951,0.15852208730454245,0.21348733738774345,15.0,0.0,0.73670893907547
39,0.302165618964604,0.0037679262459278107,0.01590650752186775,0.3601553009578049,0.327952272835232,0.7384898662567139,0.15018161446676545,0.21970046950238092,15.0,0.0,0.7929369807243347
49,0.3149562824872278,0.004269016906619072,0.06284117065370083,0.3555620867738389,0.31188886435258956,0.6945567727088928,0.16573034220242075,0.20742447745232356,30.0,0.0,0.7902982234954834
59,0.33633513571251006,0.09814801067113876,0.1675303116440773,0.305778406777759,0.11601544356727529,0.2569458484649658,0.29375218387160984,0.2538972021568389,60.0,0.0,0.900066614151001
69,0.3315330433348815,0.061390507966279984,0.15183312967419624,0.3128254127503832,0.06337664803002208,0.14966484904289246,0.4398263919921148,0.16526389157488233,45.0,90.0,0.9614158272743225
79,0.33469950478701366,0.05919080972671509,0.16614740639925002,0.32355211739120127,0.07025695348247177,0.1548970639705658,0.460376854453768,0.13466666514674822,60.0,90.0,0.9635578989982605
