CQe,Cm,Cp,F,Qxx_im,Qxx_re,Qxy_im,Qxy_re,Qxz_im,Qxz_re,Qyy_im,Qyy_re,Qyz_im,Qyz_re,Qzz_im,Qzz_re,S_Qxz,S_px,Tx_im,Tx_re,beta,it,lr,mx_im,mx_re,my_im,my_re,mz_im,mz_re,px_im,px_re,py_im,py_re,pz_im,pz_re,t
1.903730338058094e-13,2.5598003970720864e-13,6.377184795186676e-13,-0.19305197420318257,-1.2316101891470677e-38,-4.191336109068511e-39,-1.82616025539627e-39,2.473825360803221e-40,-1.081933267939163e-36,-6.040023536606751e-37,5.425248719436134e-39,1.302684490619125e-39,-7.135730376209667e-39,-4.8564130170790044e-39,6.8908725285956e-39,2.8886518640092976e-39,0.4505266147394626,1.5086786130959562,-1.8539726097903007e-38,-7.765695282134714e-38,1.0,0,0.02,1.1916872420496228e-24,-2.046914636272136e-24,1.2703974026945427e-22,-2.294004012682971e-22,6.826521190838741e-26,4.3101056478267755e-25,1.3426977344823084e-30,-3.2015333148338805e-31,-1.2769131966173063e-33,5.937318768400881e-34,-2.551784075924171e-32,-1.5775919731611783e-32,3.2703640460968018
,,,0.2629715959705627,,,,,,,,,,,,,1.1038790493795778,1.532825565130467,,,1.0592537251772889,1,0.01999657324975557,,,,,,,,,,,,,7.201106548309326
,,,0.9906767319681882,,,,,,,,,,,,,4.70613692602656,1.5410840201722045,,,1.1220184543019633,2,0.019986295347545736,,,,,,,,,,,,,10.500110149383545
,,,-0.577359628467663,,,,,,,,,,,,,0.21848839585844246,1.4423923902185063,,,1.1885022274370185,3,0.01996917333733128,,,,,,,,,,,,,13.842455863952637
,,,2.017121710183329,,,,,,,,,,,,,45.46301714576115,1.242771833953078,,,1.2589254117941673,4,0.019945218953682734,,,,,,,,,,,,,17.187236547470093
,,,1.360716030532927,,,,,,,,,,,,,10.17603032552298,1.4939103442522617,,,1.333521432163324,5,0.019914448613738107,,,,,,,,,,,,,20.442681789398193
,,,1.3166195723267073,,,,,,,,,,,,,9.366074173159317,1.4860849544044104,,,1.4125375446227544,6,0.019876883405951378,,,,,,,,,,,,,23.510544061660767
,,,1.550201931242892,,,,,,,,,,,,,15.939692021250345,1.3931836312862023,,,1.4962356560944334,7,0.019832549075639548,,,,,,,,,,,,,26.74649715423584
,,,1.7257548732553445,,,,,,,,,,,,,29.892932638140863,1.055366036381362,,,1.5848931924611134,8,0.019781476007338056,,,,,,,,,,,,,29.928235054016113
,,,1.3826948739264455,,,,,,,,,,,,,12.39666751178765,1.2814113150517519,,,1.6788040181225603,9,0.019723699203976767,,,,,,,,,,,,,33.45380640029907
