wavelength_nm,S_ED,S_MD,T0,order_x,order_y,geometry
1232.5,4.797267913818359,4.139675140380859,0.2872171401977539,9,9,binary
1237.5,4.735867500305176,4.219173908233643,0.23156337440013885,9,9,binary
1242.5,4.650989532470703,4.271186351776123,0.18296504020690918,9,9,binary
1247.5,4.547201633453369,4.299447536468506,0.14090967178344727,9,9,binary
1252.5,4.431392669677734,4.309871673583984,0.10527057945728302,9,9,binary
1257.5,4.306918144226074,4.305916786193848,0.07548139989376068,9,9,binary
1262.5,4.1795783042907715,4.293208122253418,0.05125079303979874,9,9,binary
1267.5,4.053305149078369,4.276014804840088,0.032202258706092834,9,9,binary
1272.5,3.9334189891815186,4.260827541351318,0.017938246950507164,9,9,binary
1277.5,3.8247902393341064,4.253918647766113,0.008063465356826782,9,9,binary
1282.5,3.7348477840423584,4.264987945556641,0.0022739730775356293,9,9,binary
1287.5,3.6735360622406006,4.307535171508789,0.00029866775730624795,9,9,binary
1292.5,3.655470609664917,4.401594638824463,0.001957888714969158,9,9,binary
1297.5,3.7036969661712646,4.578381538391113,0.007260519079864025,9,9,binary
1302.5,3.8677680492401123,4.904428958892822,0.016491075977683067,9,9,binary
1307.5,4.233942031860352,5.49279260635376,0.030426790937781334,9,9,binary
1312.5,5.018734455108643,6.626954078674316,0.05112684518098831,9,9,binary
1317.5,6.791954040527344,9.04030990600586,0.08354870229959488,9,9,binary
1322.5,11.336277961730957,14.99148941040039,0.13995812833309174,9,9,binary
1327.5,25.23094940185547,32.63430404663086,0.2464427798986435,9,9,binary
1332.5,47.98796463012695,60.13839340209961,0.26811158657073975,9,9,binary
1337.5,26.630590438842773,32.4465217590332,0.050453443080186844,9,9,binary
1342.5,12.506256103515625,14.968339920043945,0.004002045840024948,9,9,binary
1347.5,7.4322509765625,8.790079116821289,0.00960496161133051,9,9,binary
1352.5,5.224645137786865,6.17370080947876,0.023727333173155785,9,9,binary
1357.5,4.0720038414001465,4.852569103240967,0.038898441940546036,9,9,binary
1362.5,3.397205114364624,4.165074825286865,0.05379908159375191,9,9,binary
1367.5,2.9556286334991455,3.6131012439727783,0.06769663840532303,9,9,binary
1372.5,2.6174521446228027,3.184691905975342,0.08157484978437424,9,9,binary
1377.5,2.371007204055786,2.9020745754241943,0.0949661061167717,9,9,binary
1382.5,2.181727647781372,2.6913671493530273,0.10790208727121353,9,9,binary
1387.5,2.028841018676758,2.5212464332580566,0.12043453007936478,9,9,binary
1392.5,1.902084469795227,2.379667043685913,0.1326601356267929,9,9,binary
1397.5,1.795568823814392,2.259948968887329,0.144514799118042,9,9,binary
1402.5,1.7036186456680298,2.155430555343628,0.15604345500469208,9,9,binary
1407.5,1.6238398551940918,2.0635697841644287,0.1673162430524826,9,9,binary
1412.5,1.5530775785446167,1.98075270652771,0.17827437818050385,9,9,binary
1417.5,1.490036964416504,1.9058364629745483,0.18900996446609497,9,9,binary
1422.5,1.4336882829666138,1.8375511169433594,0.1994284987449646,9,9,binary
1427.5,1.382799744606018,1.7747138738632202,0.2096133679151535,9,9,binary
1432.5,1.3367170095443726,1.7166097164154053,0.21951882541179657,9,9,binary
