iteration,F_co,S_ED,S_MD,balance,learning_rate,projection_beta,elapsed_time_s
0,2.643946886062622,12.648955345153809,15.647625923156738,0.8083625853065646,0.02,8.0,6.713665008544922
1,3.015798807144165,14.425436973571777,28.864273071289062,0.4997678943080705,0.019999836866486504,8.080716638878245,12.856399774551392
2,2.4684691429138184,10.116667747497559,13.773605346679688,0.7344967053187409,0.019999347471268518,8.162247674730466,18.399933099746704
3,3.087885618209839,18.52631187438965,25.96057891845703,0.713632462996324,0.019998531830313394,8.24460132447997,24.077311754226685
4,2.8951416015625,14.232978820800781,22.982229232788086,0.6193036661776213,0.019997389970232808,8.327785887955363,30.185468912124634
5,2.6852245330810547,11.308924674987793,19.007936477661133,0.5949580423039549,0.019995921928281892,8.411809748727045,36.26080894470215
6,2.8861169815063477,13.80907154083252,23.26403045654297,0.5935803585981013,0.019994127752358013,8.496681374952107,42.35097932815552
7,3.2491769790649414,20.457422256469727,32.45997619628906,0.6302352821444108,0.019992007500999213,8.582409320227798,48.56346130371094
8,3.3671748638153076,24.27482795715332,34.63655471801758,0.7008441848439707,0.01998956124338231,8.669002224453562,54.31139302253723
9,3.1338987350463867,19.79323387145996,26.641149520874023,0.7429572007000191,0.019986789059320612,8.756468814701803,59.54631805419922
10,3.0558133125305176,18.27881622314453,24.677303314208984,0.7407136829500736,0.019983691039261356,8.844817906097417,64.6045491695404
11,3.2372119426727295,21.1868953704834,30.60125732421875,0.6923537535078588,0.019980267284282715,8.934058402706205,69.39147138595581
12,3.564779043197632,26.67746925354004,46.79323959350586,0.5701137490220247,0.019976517906090528,9.024199298432254,74.99122762680054
13,3.342349052429199,18.963848114013672,42.18917465209961,0.4494955938435135,0.019972443027014637,9.115249677924364,80.08247780799866
14,3.2410154342651367,16.84136390686035,38.791175842285156,0.4341545091422989,0.019968042780004917,9.207218717491623,84.97641730308533
15,3.537843704223633,24.024953842163086,49.23448181152344,0.4879700762188078,0.019963317308626913,9.30011568602822,90.31354665756226
16,3.5642364025115967,27.363985061645508,45.569793701171875,0.6004851643851356,0.01995826676705718,9.393949945947602,96.4364538192749
17,3.3715286254882812,23.340585708618164,36.33797836303711,0.6423193243011972,0.019952891320078235,9.488730954126023,102.250328540802
18,3.5862479209899902,28.15924072265625,46.27586364746094,0.6085081617747545,0.019947191143073185,9.584468262855651,108.27326440811157
19,3.6447763442993164,27.89491081237793,52.51549530029297,0.5311748590176922,0.019941166422020012,9.681171520807267,114.41034412384033
20,3.4817042350769043,23.178667068481445,45.61224365234375,0.5081676587792655,0.019934817353485502,9.778850474002686,120.56000924110413
21,3.6266942024230957,27.612722396850586,51.167884826660156,0.539649479168287,0.019928144144618822,9.87751496679699,126.89662599563599
22,3.7062525749206543,31.7657470703125,52.14961242675781,0.6091271937049523,0.01992114701314478,9.977174942870668,132.9143886566162
23,3.577106475830078,28.773330688476562,44.467750549316406,0.6470606300753894,0.019913826187356695,10.077840446231766,138.69835352897644
24,3.7043514251708984,32.387657165527344,50.95411682128906,0.635623953195375,0.01990618190610898,10.17952162222815,144.6604609489441
25,3.7229301929473877,32.133148193359375,53.30191421508789,0.6028516736508313,0.01989821441880933,10.282228718569984,150.5425841808319
26,3.6418395042419434,29.585290908813477,49.224998474121094,0.601021672440816,0.019889923985410573,10.385972086362527,156.52030229568481
27,3.759453296661377,34.04341506958008,54.12358856201172,0.6289940481417717,0.019881310876402224,10.490762181149336,162.7206997871399
28,3.740894317626953,34.464332580566406,51.5145378112793,0.6690214849024549,0.019872375372801628,10.596609563966009,168.0004997253418
29,3.7146055698394775,33.907535552978516,49.67858123779297,0.6825383235216606,0.019863117766144803,10.70352490240456,173.25650215148926
30,3.8182687759399414,37.29156494140625,55.57705307006836,0.6709885264047828,0.01985353835847693,10.811518971688523,178.3226888179779
31,3.7332634925842285,34.103389739990234,51.271240234375,0.6651563251462916,0.019843637462342495,10.920602655758907,184.32936692237854
32,3.8041579723358154,36.93583297729492,54.55088424682617,0.677089537360583,0.019833415400775094,11.03078694837112,190.25552606582642
33,3.793398380279541,37.09218215942383,53.164485931396484,0.6976872156214757,0.019822872507286888,11.142082954202937,196.1730568408966
34,3.787771701812744,36.99261474609375,52.71104049682617,0.7018001237960848,0.01981200912585773,11.25450188997367,201.81053853034973
35,3.8285014629364014,38.2183837890625,55.350521087646484,0.6904792048577778,0.019800825610923934,11.368055085574612,207.5435085296631
