it,L,R_cross,R_co,T_tot,pb_err_deg
0,0.3535866439342499,0.02527756243944168,0.17975100874900818,1.013423353433609,162.32009887695312
1,0.3523631691932678,0.025905627757310867,0.18019109964370728,1.0143882930278778,162.0352325439453
2,0.35135138034820557,0.026427701115608215,0.18001404404640198,1.0157832205295563,161.74932861328125
3,0.3502631187438965,0.027032729238271713,0.17974963784217834,1.0172377824783325,161.4876708984375
4,0.34918200969696045,0.027592431753873825,0.17935484647750854,1.0190419852733612,161.22036743164062
5,0.3481605648994446,0.028196187689900398,0.17864421010017395,1.0209475755691528,160.9729461669922
6,0.34723785519599915,0.028730742633342743,0.1776576042175293,1.0231261849403381,160.75189208984375
7,0.3461771011352539,0.02936415746808052,0.17668135464191437,1.0252500474452972,160.50784301757812
8,0.3451649248600006,0.029973339289426804,0.1757257878780365,1.0275118947029114,160.3028564453125
9,0.3441240191459656,0.03063828870654106,0.1747865229845047,1.0293658673763275,160.09764099121094
10,0.3431580066680908,0.03125939145684242,0.17373092472553253,1.0313552916049957,159.86326599121094
11,0.34225907921791077,0.03183943033218384,0.17229042947292328,1.0342032313346863,159.72280883789062
12,0.3414056599140167,0.03242505341768265,0.17123152315616608,1.035841554403305,159.52931213378906
13,0.3404541611671448,0.03303521126508713,0.16990409791469574,1.0382318496704102,159.36888122558594
14,0.33947354555130005,0.03366798534989357,0.1688540130853653,1.0402102172374725,159.20152282714844
15,0.3386579751968384,0.03418893739581108,0.16745774447917938,1.042462795972824,159.06446838378906
16,0.33778417110443115,0.03474658727645874,0.1662108600139618,1.0446876883506775,158.90550231933594
17,0.33686843514442444,0.035336147993803024,0.16506034135818481,1.0469213724136353,158.732177734375
18,0.336090087890625,0.035850249230861664,0.1639331877231598,1.0489181876182556,158.6169891357422
19,0.33527809381484985,0.03640713915228844,0.16285699605941772,1.0507294237613678,158.4884033203125
20,0.3345526456832886,0.03686746954917908,0.16179010272026062,1.0525020956993103,158.37635803222656
21,0.33366015553474426,0.037457503378391266,0.16074277460575104,1.0545152723789215,158.2587432861328
22,0.33301281929016113,0.03783546760678291,0.15958531200885773,1.0567277669906616,158.16017150878906
23,0.3323190212249756,0.03833247348666191,0.1588088721036911,1.058135062456131,158.0421600341797
24,0.33145731687545776,0.0388975664973259,0.15775646269321442,1.0601106584072113,157.9106903076172
25,0.33087390661239624,0.03922922536730766,0.15691763162612915,1.061621606349945,157.8304901123047
26,0.33010250329971313,0.03975222259759903,0.15612995624542236,1.0631535351276398,157.72601318359375
27,0.32948100566864014,0.04012148827314377,0.15520112216472626,1.064841866493225,157.65887451171875
28,0.3288711905479431,0.04052501916885376,0.15435752272605896,1.0663302540779114,157.57884216308594
29,0.328205406665802,0.040977638214826584,0.15363866090774536,1.0677457451820374,157.4770965576172
30,0.32750341296195984,0.04141931235790253,0.15297937393188477,1.0689887404441833,157.36085510253906
31,0.327051043510437,0.04172633960843086,0.15211579203605652,1.0704011619091034,157.31243896484375
32,0.326465368270874,0.04203994572162628,0.15132099390029907,1.0724756121635437,157.26361083984375
33,0.32582953572273254,0.04246915131807327,0.15074731409549713,1.0734331607818604,157.17852783203125
34,0.3253132998943329,0.04274718463420868,0.14991730451583862,1.074859380722046,157.13368225097656
35,0.3246886134147644,0.043215032666921616,0.14927347004413605,1.0759621858596802,157.07704162597656
36,0.310251384973526,0.052680496126413345,0.1456361562013626,1.0782073736190796,154.3421630859375
37,0.3099074363708496,0.052913300693035126,0.14520831406116486,1.0790415704250336,154.30999755859375
38,0.3096591830253601,0.05312201380729675,0.14484111964702606,1.079571008682251,154.34176635742188
39,0.3094257712364197,0.05325555428862572,0.14441587030887604,1.0800312161445618,154.35678100585938
40,0.30901387333869934,0.053538788110017776,0.14391501247882843,1.081057846546173,154.358154296875
41,0.30879783630371094,0.053693804889917374,0.14334531128406525,1.081862598657608,154.42628479003906
42,0.30843424797058105,0.053999289870262146,0.14297328889369965,1.0821009874343872,154.40943908691406
