lam_nm,px_re,px_im,mx_re,mx_im,Tx_re,Tx_im,py_re,py_im,my_re,my_im,Ty_re,Ty_im,pz_re,pz_im,mz_re,mz_im,Tz_re,Tz_im,Cp,Cm,CQe,CQm,Csum,CT,CpT,S_ED_3slice,S_MD_3slice,S_ED_vol,S_MD_vol,origin,ox_nm,oy_nm,oz_nm
1332.5,1.3303263640655927e-30,9.132926414361215e-31,-1.6870455720711537e-25,4.0061807772190957e-25,-3.6701001581221155e-37,-7.91804582684906e-37,1.258786271470363e-31,-5.397592377395196e-32,8.357575486810875e-24,1.0186645246515422e-23,-1.688153870786279e-38,-2.1004499521122867e-38,4.3452856711342167e-33,3.97267803052566e-35,-5.210918181123491e-22,-1.1295172027173367e-21,-6.105446297502787e-41,-2.05437395382474e-39,8.773891429084079e-13,5.7603221423791405e-12,3.840787026869943e-12,1.17346448993633e-12,1.1651962802093822e-11,5.670867844828592e-12,1.5722821074348492e-12,nan,nan,nan,nan,center,450.0,450.0,50.0
1332.5,1.2967776511942674e-30,8.943337924239831e-31,-3.93090936172105e-25,-2.4138609067318315e-25,-3.7946562283809795e-37,-7.967627476814052e-37,4.7810962048814066e-31,-2.143060127534296e-31,7.962397429680945e-24,8.933991360905602e-24,-7.459102398465215e-38,-1.5065440710466096e-37,1.4954506487969553e-32,-5.0834651339093016e-33,-5.013761538043657e-22,-1.0877036343065114e-21,-1.6240432661621844e-39,-5.297139584207432e-39,9.220777950519813e-13,5.340079198958595e-12,3.890887630298425e-12,1.2278722562464293e-12,1.1380916880555431e-11,6.003623386475255e-12,1.807127625096883e-12,nan,nan,nan,nan,x+P8,562.5,450.0,50.0
1332.5,1.3333832491633085e-30,8.774694737565323e-31,6.459385283771775e-26,1.0516699943268654e-24,-3.824845136036156e-37,-8.06658912530738e-37,-2.4396347495552147e-31,1.15654073582637e-31,8.056740493704204e-24,1.0065026714117827e-23,4.066114387990618e-38,1.0988993342781425e-37,-7.096049308194818e-33,5.211942382538412e-33,-5.146093693516329e-22,-1.1139121922054622e-21,1.492568264848348e-39,1.101636864559875e-39,8.767821916784741e-13,5.6049941888454665e-12,3.741032955621561e-12,1.2014528556102036e-12,1.1424262191755707e-11,6.0304704313988835e-12,1.7196243068627639e-12,nan,nan,nan,nan,x-P8,337.5,450.0,50.0
1332.5,-4.172455229430177e-31,1.627188177551049e-30,-2.1097170267400097e-25,4.627810386894556e-25,-1.7229896918847591e-37,-3.0702321281128676e-37,1.3495177315500228e-31,-5.839888669654971e-32,8.612007779459576e-24,9.862097180613654e-24,-1.7519031814028975e-38,-2.35097839396731e-38,3.7880386030343714e-33,-1.5220128436731153e-34,-4.482439003691711e-22,-1.2422393123749973e-21,-1.3177644858305342e-40,-1.7775269601201826e-39,9.51263803245266e-13,6.492620815455408e-12,4.545229592557752e-12,1.741839298779413e-13,1.2163298141136366e-11,9.28404234597203e-13,8.065566621561138e-13,nan,nan,nan,nan,y+P8,450.0,562.5,50.0
1332.5,1.3286393443686185e-30,9.113068136005934e-31,-5.585221577205425e-25,-1.0496649824074008e-24,-3.67865101590568e-37,-7.925086078082348e-37,1.2567605844246486e-31,-5.387108720365257e-32,-1.7226647938614928e-23,9.87749493622227e-24,-1.6879585728337351e-38,-2.0995353774413916e-38,5.60678713716739e-33,-5.648895273232113e-34,-5.203452434490597e-22,-1.127599075652116e-21,-2.6420481808668872e-40,-2.5291501701783648e-39,8.746597870208793e-13,5.742138678857918e-12,3.827686261036319e-12,1.1979567936645763e-12,1.1642441520579693e-11,5.683852024624328e-12,1.575259199140975e-12,nan,nan,nan,nan,z+H4,450.0,450.0,75.0
1332.5,1.3315997952236872e-30,9.070895485775085e-31,2.219337246537586e-25,1.849119852568099e-24,-3.689134624247836e-37,-7.93057352152974e-37,1.2557315446324627e-31,-5.3930890257596e-32,3.388323013566819e-23,1.045397802512906e-23,-1.6891729569128346e-38,-2.0952188950874674e-38,3.075251427522007e-33,6.446587087298381e-34,-5.202306600856621e-22,-1.1278992301054412e-21,1.4186463996193807e-40,-1.5817397510913537e-39,8.747151732321373e-13,5.747434968595611e-12,3.829444483477932e-12,1.1928612542070391e-12,1.164445587951272e-11,5.6960296293312285e-12,1.5768271762121892e-12,nan,nan,nan,nan,z-H4,450.0,450.0,25.0
1332.5,-1.625772807631174e-30,2.0230844610483445e-30,-1.8407203631380692e-25,5.975529111590747e-25,-7.273768336867264e-38,-2.8355595320835287e-39,1.167894191555164e-31,-5.36614044574152e-32,1.2165493396950506e-23,1.2143039646945843e-23,-1.6193425323850188e-38,-1.885715382901614e-38,2.527892720198094e-33,1.0915899591401277e-34,-3.553733157467901e-22,-1.1998842467494693e-21,-6.681548903650117e-41,-1.3993612301055794e-39,2.259013249330034e-12,5.830258985401534e-12,4.083043755196082e-12,4.3836839698043975e-15,1.2176699673897453e-11,4.402463781028305e-14,2.2495327207292887e-12,nan,nan,nan,nan,J-centroid,444.07537841796875,638.35009765625,47.44422541853268
