lam_nm,px_re,px_im,mx_re,mx_im,Tx_re,Tx_im,py_re,py_im,my_re,my_im,Ty_re,Ty_im,pz_re,pz_im,mz_re,mz_im,Tz_re,Tz_im,Cp,Cm,CQe,CQm,Csum,CT,CpT,S_ED_3slice,S_MD_3slice,S_ED_vol,S_MD_vol
1339.5,-5.17197699383735e-31,2.044483950398903e-30,1.1249422630206888e-25,1.206963444389841e-25,-5.061241165723355e-37,-2.067116223669854e-37,3.9890719707234526e-32,-7.885780799343186e-32,7.920900751107264e-24,3.339320166976881e-24,-1.9619866057845924e-38,-8.135450558262118e-39,3.3725629305617276e-34,3.992720419759578e-34,-7.172420655037355e-22,-2.947991194967418e-22,1.1860844648761416e-40,-1.3961189794068961e-40,1.4595500612541402e-12,2.1922195091373176e-12,1.47259821737317e-12,3.1172117577712975e-13,5.436088963541758e-12,2.157707959223728e-12,9.369392149537249e-13,9.528840065002441,10.946101188659668,9.170787811279297,10.55502986907959
1340.0,-5.201641798742657e-31,2.0983078055196136e-30,1.1993558187304923e-25,1.1644831596140384e-25,-4.997528579836096e-37,-1.9349216264823876e-37,3.547997687139161e-32,-7.667301003954857e-32,7.799941516219594e-24,3.265954712690745e-24,-1.9138387056422575e-38,-7.26122301433558e-39,3.0766754512800084e-34,4.709006081028576e-34,-7.07236367735627e-22,-2.752913879141903e-22,1.3750948225533152e-40,-1.230565291816532e-40,1.5311002432713071e-12,2.096587800431344e-12,1.4172433338798483e-12,2.941273600463917e-13,5.339058737628891e-12,2.0685098368887934e-12,1.0058619087585088e-12,8.95411491394043,10.283459663391113,8.618132591247559,9.9198637008667
1340.5,-5.197756721742565e-31,2.145846018946264e-30,1.08106367254511e-25,9.111613484985196e-26,-4.939132508807922e-37,-1.8202261294344674e-37,3.454556587989459e-32,-7.586225517959975e-32,7.70772453840412e-24,3.170353846471354e-24,-1.9010624573201613e-38,-7.124531585898913e-39,2.6921710524744435e-34,5.337039320747871e-34,-6.992198868447908e-22,-2.593244742551081e-22,1.6988489786996878e-40,-8.274899706078633e-41,1.5945237608441869e-12,2.0214563399515946e-12,1.3620897920297816e-12,2.7955630953917714e-13,5.25762620236474e-12,1.991289739325243e-12,1.0682924657309785e-12,8.461627006530762,9.716781616210938,8.14438247680664,9.376147270202637
1341.0,-5.171640134462558e-31,2.1911215492064604e-30,1.2358031877016838e-25,9.934087449650296e-26,-4.881906254793313e-37,-1.7121094183176207e-37,3.12691292251545e-32,-7.318864671511287e-32,7.617133229952324e-24,3.0873012947968776e-24,-1.8361300416195288e-38,-6.44893820424693e-39,1.9379176726982884e-34,6.268635770918223e-34,-6.908957716095708e-22,-2.434905481751908e-22,1.8809910658129555e-40,-8.240863185891167e-41,1.6551040879098238e-12,1.9475546340050977e-12,1.3138902518521702e-12,2.6581040013126644e-13,5.182359373898359e-12,1.9190154489333003e-12,1.12862767758778e-12,8.018280029296875,9.204960823059082,7.718006134033203,8.885071754455566
1341.5,-5.13414722123927e-31,2.2354536000888775e-30,1.0658642343775423e-25,9.669466938131324e-26,-4.820857092379914e-37,-1.6084005063114878e-37,2.9196478263092425e-32,-7.187003103030161e-32,7.523151907259164e-24,3.0313222873221073e-24,-1.8096518915453495e-38,-6.131478423163761e-39,1.0467552297755212e-34,6.014722789979764e-34,-6.821207336658102e-22,-2.2870754089140263e-22,2.1522956162353456e-40,-6.961830346875753e-41,1.715182815981753e-12,1.875697337072715e-12,1.2653148036733917e-12,2.525093432129313e-13,5.108704299940791e-12,1.8477125601268817e-12,1.1895553789047465e-12,7.594405651092529,8.715397834777832,7.310393333435059,8.415170669555664
1342.0,-5.072063348859325e-31,2.272777191779434e-30,1.1424275079186186e-25,7.703641040457176e-26,-4.770700481287078e-37,-1.521468539106152e-37,2.719164694607112e-32,-6.998981918652296e-32,7.447904375403182e-24,2.9759441532627614e-24,-1.7689641276061144e-38,-5.689163955137385e-39,1.7220430435386804e-34,6.729752106694977e-34,-6.744300724813408e-22,-2.16162281401393e-22,2.3144817560356124e-40,-4.0483134740844123e-41,1.7651584600449647e-12,1.8149602666833693e-12,1.22816048976062e-12,2.416563310783197e-13,5.0499355475672736e-12,1.7897594899281095e-12,1.2407423579362373e-12,7.261165618896484,8.331010818481445,6.989898681640625,8.046090126037598
1342.5,-5.001487975670145e-31,2.3071052030236524e-30,1.0824224379323973e-25,7.988671189179583e-26,-4.724143535329821e-37,-1.4417006368829924e-37,2.5416672933093587e-32,-6.895110714320765e-32,7.38271612515131e-24,2.908483687987719e-24,-1.748762156002483e-38,-5.3371851243000504e-39,3.9465624346127683e-35,7.012552751833642e-34,-6.680206273506817e-22,-2.0470622647050188e-22,2.5641199193498646e-40,-3.4395118551558875e-41,1.8111913414458214e-12,1.7637504737646034e-12,1.1912717469113149e-12,2.3215616101045093e-13,4.998369723132191e-12,1.737436345271489e-12,1.288444572268264e-12,6.963027477264404,7.987359046936035,6.703073501586914,7.715885162353516
1343.0,-4.9142578688117795e-31,2.3414326814871237e-30,1.222378838801582e-25,7.57085694954156e-26,-4.6719034003792356e-37,-1.3621124104565687e-37,2.550744585968756e-32,-6.727452198867164e-32,7.308622711591366e-24,2.8797314060987466e-24,-1.704815855442595e-38,-5.508714403079926e-39,1.6313079543524656e-34,8.00824552648013e-34,-6.605899489325556e-22,-1.9407174328300805e-22,2.510257072826234e-40,-2.6423927912414493e-41,1.8573528147407858e-12,1.7102108211362506e-12,1.1526529071934577e-12,2.223739346726227e-13,4.9425904777431164e-12,1.682797533963051e-12,1.3371887469885302e-12,6.661127090454102,7.638454914093018,6.412715911865234,7.380548000335693
1343.5,-4.824378647669099e-31,2.3705676466543646e-30,1.2091354384779335e-25,7.355895384523594e-26,-4.630661866409239e-37,-1.2951424845546371e-37,2.3491339292724782e-32,-6.544559113145441e-32,7.261744395603939e-24,2.8416706464372832e-24,-1.6664385695136732e-38,-5.0424563608203305e-39,1.1568191717453336e-34,8.080220525494498e-34,-6.54434281329423e-22,-1.843252202044217e-22,2.785101967793983e-40,-3.1590194587767954e-41,1.8960869583227e-12,1.6652225179852365e-12,1.1241445887296402e-12,2.1446488951941661e-13,4.899918954556993e-12,1.6391532370176477e-12,1.3781303388664177e-12,6.427225589752197,7.368425369262695,6.187680244445801,7.1209564208984375
1344.0,-4.723512458722718e-31,2.4013855209406008e-30,1.082041739015954e-25,6.272602151997575e-26,-4.5838024934475315e-37,-1.2248065810078343e-37,2.2033240955532582e-32,-6.473949860979165e-32,7.196759626280673e-24,2.7897585770751202e-24,-1.653331796146358e-38,-4.796313501293293e-39,8.99953615220469e-35,8.538400521787475e-34,-6.476584325841165e-22,-1.7429258009710534e-22,2.9817282613583714e-40,-1.1789822157907525e-41,1.937638847623201e-12,1.6180702757066937e-12,1.0923031687780124e-12,2.0612816853239958e-13,4.8541404606403066e-12,1.5924249789328676e-12,1.4225255207017567e-12,6.1801605224609375,7.0827131271362305,5.950047492980957,6.846224308013916
1344.5,-4.623346534121762e-31,2.426450674000597e-30,9.858739891451917e-26,4.8307794781776453e-26,-4.545245989598402e-37,-1.165997351755238e-37,2.0725787544104629e-32,-6.380957311836509e-32,7.148499067717838e-24,2.7603849357270576e-24,-1.6346399480312987e-38,-4.514190784407652e-39,8.199496982838417e-35,8.669771426296695e-34,-6.420682412360983e-22,-1.6563951653287115e-22,3.1480095997248937e-40,1.8732405793585106e-42,1.9707368827718174e-12,1.5792066147777779e-12,1.0667066478917057e-12,1.9936798679882268e-13,4.816018132240123e-12,1.5540919008482905e-12,1.4584285383266065e-12,5.98393440246582,6.856392860412598,5.761228084564209,6.628450870513916
