CQe,Cm,Cp,F,Qxx_im,Qxx_re,Qxy_im,Qxy_re,Qxz_im,Qxz_re,Qyy_im,Qyy_re,Qyz_im,Qyz_re,Qzz_im,Qzz_re,S_Qxz,S_px,Tx_im,Tx_re,beta,it,lr,mx_im,mx_re,my_im,my_re,mz_im,mz_re,px_im,px_re,py_im,py_re,pz_im,pz_re,t
1.772699788417481e-15,2.821915247350105e-15,3.8414989469498193e-13,-2.4608200365580903,3.552288752768283e-40,1.0021634473524649e-40,-1.6768015421978216e-38,-3.9960556641250055e-39,1.0315490117044823e-37,-5.797270816877651e-38,-4.8312064024082566e-40,-1.297212386082931e-40,8.170503864129578e-41,-4.4156775332016545e-41,1.2789210851262022e-40,2.9505137434810966e-41,0.005738304433683888,1.2699168600825326,1.1017582570403893e-38,-4.711777558274342e-38,1.0,0,0.02,2.380157967021953e-28,5.62704788353965e-27,1.335968110327952e-23,2.3765647067512674e-23,-8.936374992378695e-25,3.745168672327793e-24,1.0434479852628114e-30,2.4392323491826068e-31,2.699227770511243e-34,-7.304391886785921e-35,-2.1534201299904553e-34,9.2256090723563e-35,9.081642389297485
,,,-2.3776413626153823,,,,,,,,,,,,,0.006626571049892677,1.2987276705271185,,,1.0592537251772889,1,0.01999657324975557,,,,,,,,,,,,,13.57823920249939
,,,-2.293169758634972,,,,,,,,,,,,,0.007671461338028885,1.3283115678470587,,,1.1220184543019633,2,0.019986295347545736,,,,,,,,,,,,,16.686816930770874
,,,-2.2071348269752176,,,,,,,,,,,,,0.008905534013536448,1.3590864446280824,,,1.1885022274370185,3,0.01996917333733128,,,,,,,,,,,,,19.865798950195312
,,,-2.1191202293265143,,,,,,,,,,,,,0.010367907776853471,1.3920807574529355,,,1.2589254117941673,4,0.019945218953682734,,,,,,,,,,,,,22.907794713974
,,,-2.0292589493104027,,,,,,,,,,,,,0.01209369059410954,1.428397950871352,,,1.333521432163324,5,0.019914448613738107,,,,,,,,,,,,,25.957512140274048
,,,-1.9374087409768823,,,,,,,,,,,,,0.014123104869908936,1.4697990597915356,,,1.4125375446227544,6,0.019876883405951378,,,,,,,,,,,,,29.065213918685913
,,,-1.8434070574475714,,,,,,,,,,,,,0.01648815013064831,1.5193752262978821,,,1.4962356560944334,7,0.019832549075639548,,,,,,,,,,,,,32.189936876297
,,,-1.7471008261209107,,,,,,,,,,,,,0.01919931238483634,1.5819830604135592,,,1.5848931924611134,8,0.019781476007338056,,,,,,,,,,,,,35.30523419380188
,,,-1.647599655998714,,,,,,,,,,,,,0.02223677050388104,1.6666384927237252,,,1.6788040181225603,9,0.019723699203976767,,,,,,,,,,,,,38.336578369140625
1.3689528168710928e-14,6.757948640932652e-15,5.419199148690093e-13,-1.5428040164709595,2.630280093655227e-40,8.351138251134446e-41,-2.189529093487643e-37,-1.5308436797405444e-38,1.992899626888756e-37,-1.5010593837680192e-37,2.86543152080852e-41,-4.063475934091553e-41,6.334934891905315e-40,-4.881339048532637e-40,-2.916752203953602e-40,-4.287856656646229e-41,0.02551103395790579,1.791469411170942,9.551062763177483e-40,-2.1697576230076753e-38,1.7782794100389228,10,0.019659258262890684,9.200565014913804e-26,1.3349594127311858e-25,2.303004038368144e-23,3.014645646091909e-23,-1.438419417914957e-24,1.9345454074588397e-23,1.2704032105631887e-30,7.717097466561688e-32,-9.600031127655719e-35,-7.401628067058601e-35,-8.818233316361474e-34,6.761125139683063e-34,41.50701069831848
,,,-1.4232567270010255,,,,,,,,,,,,,0.028771840194067137,2.017470879635799,,,1.8836490894898004,11,0.019588197348681932,,,,,,,,,,,,,44.65908908843994
,,,-1.2588024542156249,,,,,,,,,,,,,0.03142395160197989,2.5665946426916415,,,1.9952623149688797,12,0.019510565162951538,,,,,,,,,,,,,47.76510763168335
,,,-0.909786627868967,,,,,,,,,,,,,0.015474575516088409,10.474917975603988,,,2.113489039836647,13,0.019426414910921785,,,,,,,,,,,,,50.79465317726135
,,,-1.0435568942405309,,,,,,,,,,,,,0.010086076453495883,12.298601867589161,,,2.2387211385683394,14,0.019335804264972018,,,,,,,,,,,,,53.748523473739624
,,,-0.90094676521753,,,,,,,,,,,,,0.025861316573081015,6.379651454416039,,,2.371373705661655,15,0.019238795325112867,,,,,,,,,,,,,56.850239515304565
,,,-0.8998347090022484,,,,,,,,,,,,,0.023612025317641987,7.002937692118765,,,2.51188643150958,16,0.019135454576426007,,,,,,,,,,,,,59.90011501312256
,,,-0.9223559325827968,,,,,,,,,,,,,0.02005807529128115,7.880659422517871,,,2.6607250597988097,17,0.019025852843498607,,,,,,,,,,,,,63.06676769256592
,,,-0.9219549874340884,,,,,,,,,,,,,0.02122443198486111,7.453564198073061,,,2.8183829312644537,18,0.01891006524188368,,,,,,,,,,,,,66.25525999069214
,,,-0.9057251113968188,,,,,,,,,,,,,0.02551578324896025,6.404544679403137,,,2.9853826189179595,19,0.01878817112661965,,,,,,,,,,,,,69.41615867614746
