theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,0.2972921133041382,0.20979313552379608,0.2748622000217438,0.21805250644683838
0.0,45.0,0.2972921133041382,0.20979313552379608,0.2748622000217438,0.21805250644683838
0.0,90.0,0.2972921133041382,0.20979313552379608,0.2748622000217438,0.21805250644683838
15.0,0.0,0.31698596477508545,0.18273048102855682,0.2673191428184509,0.23296433687210083
15.0,45.0,0.310621976852417,0.19587787985801697,0.26756709814071655,0.2259330302476883
15.0,90.0,0.3050069510936737,0.20730921626091003,0.26833420991897583,0.21934954822063446
30.0,0.0,0.339350163936615,0.09375202655792236,0.2943325340747833,0.27256518602371216
30.0,45.0,0.33712005615234375,0.1531909704208374,0.26060372591018677,0.2490852028131485
30.0,90.0,0.33001822233200073,0.19728326797485352,0.24849671125411987,0.22420179843902588
45.0,0.0,0.27536624670028687,0.01059870608150959,0.4220254719257355,0.292009562253952
45.0,45.0,0.3416002690792084,0.09453076124191284,0.28104168176651,0.2828272581100464
45.0,90.0,0.3738604784011841,0.17547887563705444,0.21360111236572266,0.23705947399139404
60.0,0.0,0.24066953361034393,0.0010283421725034714,0.48686569929122925,0.2714363932609558
60.0,45.0,0.3179950714111328,0.04706989601254463,0.32100987434387207,0.3139250874519348
60.0,90.0,0.4378862679004669,0.13691994547843933,0.16160675883293152,0.26358696818351746
75.0,0.0,0.40405333042144775,0.0034491082187741995,0.38663214445114136,0.20586535334587097
75.0,45.0,0.3559095561504364,0.01840866729617119,0.3194986581802368,0.3061831295490265
75.0,90.0,0.5524040460586548,0.07284367084503174,0.1071004569530487,0.26765188574790955
80.0,0.0,0.5362520217895508,0.0023783461656421423,0.30102288722991943,0.1603466123342514
80.0,45.0,0.4307788610458374,0.011013075709342957,0.2853212356567383,0.27288681268692017
80.0,90.0,0.6394572257995605,0.043440744280815125,0.08677590638399124,0.23032613098621368
