z_from_aSi_bottom_nm,z_over_h,Ux,Uy,Uz,Utot,note: U = ∫∫|E_c/E_inc|² dx dy [m²] at the cell centre
2.990,0.0052,1.818115e-12,6.758171e-13,1.692886e-12,4.186818e-12
9.867,0.0172,1.805478e-12,6.815890e-13,1.294916e-12,3.781983e-12
18.807,0.0327,1.794387e-12,6.835223e-13,1.040506e-12,3.518416e-12
30.269,0.0526,1.789630e-12,6.836287e-13,8.460940e-13,3.319353e-12
43.086,0.0749,1.795369e-12,6.826048e-13,7.050254e-13,3.183000e-12
55.903,0.0972,1.809686e-12,6.798310e-13,6.030755e-13,3.092593e-12
68.720,0.1195,1.829902e-12,6.750046e-13,5.232485e-13,3.028155e-12
81.538,0.1418,1.853576e-12,6.679230e-13,4.569720e-13,2.978471e-12
94.355,0.1641,1.878515e-12,6.584797e-13,3.996072e-13,2.936602e-12
107.172,0.1864,1.902827e-12,6.466444e-13,3.486079e-13,2.898079e-12
119.989,0.2087,1.924981e-12,6.324479e-13,3.026209e-13,2.860050e-12
132.806,0.2310,1.943879e-12,6.159735e-13,2.609885e-13,2.820841e-12
145.624,0.2533,1.958896e-12,5.973529e-13,2.234465e-13,2.779695e-12
158.441,0.2755,1.969905e-12,5.767632e-13,1.899324e-13,2.736601e-12
171.258,0.2978,1.977270e-12,5.544232e-13,1.604573e-13,2.692151e-12
184.075,0.3201,1.981798e-12,5.305904e-13,1.350227e-13,2.647411e-12
196.892,0.3424,1.984666e-12,5.055540e-13,1.135687e-13,2.603788e-12
209.710,0.3647,1.987311e-12,4.796288e-13,9.594690e-14,2.562887e-12
222.527,0.3870,1.991307e-12,4.531471e-13,8.191258e-14,2.526367e-12
235.344,0.4093,1.998216e-12,4.264471e-13,7.112938e-14,2.495793e-12
248.161,0.4316,2.009442e-12,3.998639e-13,6.318672e-14,2.472492e-12
260.978,0.4539,2.026086e-12,3.737191e-13,5.762378e-14,2.457428e-12
273.796,0.4762,2.048821e-12,3.483096e-13,5.395686e-14,2.451087e-12
286.613,0.4985,2.077789e-12,3.238989e-13,5.170849e-14,2.453396e-12
299.430,0.5207,2.112533e-12,3.007099e-13,5.043443e-14,2.463678e-12
312.247,0.5430,2.151969e-12,2.789180e-13,4.974669e-14,2.480634e-12
325.065,0.5653,2.194399e-12,2.586478e-13,4.933097e-14,2.502378e-12
337.882,0.5876,2.237566e-12,2.399727e-13,4.895741e-14,2.526497e-12
350.699,0.6099,2.278759e-12,2.229147e-13,4.848387e-14,2.550158e-12
363.516,0.6322,2.314942e-12,2.074482e-13,4.785228e-14,2.570242e-12
376.333,0.6545,2.342917e-12,1.935066e-13,4.707854e-14,2.583502e-12
389.151,0.6768,2.359508e-12,1.809880e-13,4.623737e-14,2.586734e-12
401.968,0.6991,2.361751e-12,1.697646e-13,4.544360e-14,2.576959e-12
414.785,0.7214,2.347074e-12,1.596924e-13,4.483219e-14,2.551598e-12
427.602,0.7437,2.313470e-12,1.506203e-13,4.453878e-14,2.508629e-12
440.419,0.7659,2.259639e-12,1.423995e-13,4.468316e-14,2.446721e-12
453.237,0.7882,2.185091e-12,1.348927e-13,4.535787e-14,2.365341e-12
466.054,0.8105,2.090208e-12,1.279812e-13,4.662424e-14,2.264814e-12
478.871,0.8328,1.976259e-12,1.215717e-13,4.851839e-14,2.146349e-12
491.688,0.8551,1.845359e-12,1.156009e-13,5.107100e-14,2.012031e-12
504.505,0.8774,1.700376e-12,1.100387e-13,5.434820e-14,1.864763e-12
517.323,0.8997,1.544788e-12,1.048900e-13,5.852969e-14,1.708207e-12
530.140,0.9220,1.382478e-12,1.001910e-13,6.407064e-14,1.546740e-12
542.957,0.9443,1.217415e-12,9.598258e-14,7.211103e-14,1.385508e-12
555.774,0.9666,1.053006e-12,9.215699e-14,8.597696e-14,1.231140e-12
568.591,0.9889,8.904418e-13,8.785213e-14,1.236486e-13,1.101943e-12
