wavelength_nm,S_ED,S_MD,T0,order_x,order_y,geometry
1232.5,1.9739552736282349,1.382124900817871,0.308142751455307,9,9,binary
1237.5,2.0089902877807617,1.4312725067138672,0.3012150228023529,9,9,binary
1242.5,2.0475196838378906,1.4846508502960205,0.29402825236320496,9,9,binary
1247.5,2.0898568630218506,1.542614221572876,0.286527544260025,9,9,binary
1252.5,2.1368796825408936,1.606007695198059,0.27879956364631653,9,9,binary
1257.5,2.1893041133880615,1.675827980041504,0.2707003951072693,9,9,binary
1262.5,2.248307466506958,1.7532545328140259,0.26225683093070984,9,9,binary
1267.5,2.31520938873291,1.8397964239120483,0.25341200828552246,9,9,binary
1272.5,2.3919479846954346,1.9375972747802734,0.2441164255142212,9,9,binary
1277.5,2.4810450077056885,2.0494964122772217,0.2342592030763626,9,9,binary
1282.5,2.5863378047943115,2.1795835494995117,0.2238333821296692,9,9,binary
1287.5,2.7133662700653076,2.3339648246765137,0.2126910388469696,9,9,binary
1292.5,2.8710358142852783,2.522308588027954,0.20069445669651031,9,9,binary
1297.5,3.075152635574341,2.761531352996826,0.18772712349891663,9,9,binary
1302.5,3.3571436405181885,3.0850918292999268,0.1736210137605667,9,9,binary
1307.5,3.7959144115448,3.575777769088745,0.15848074853420258,9,9,binary
1312.5,4.756114959716797,4.6078410148620605,0.14590787887573242,9,9,binary
1317.5,6.31361722946167,6.5710978507995605,0.036442503333091736,9,9,binary
1322.5,7.8229289054870605,8.494209289550781,0.0015970575623214245,9,9,binary
1327.5,16.51985740661621,18.89078140258789,0.029011981561779976,9,9,binary
1332.5,70.24911499023438,77.92743682861328,0.2517770826816559,9,9,binary
1337.5,17.904321670532227,19.693933486938477,0.025715796276926994,9,9,binary
1342.5,8.193410873413086,9.00998306274414,0.0008865083800628781,9,9,binary
1347.5,5.710560321807861,6.311147689819336,0.008708984591066837,9,9,binary
1352.5,4.638269424438477,5.156398296356201,0.024029642343521118,9,9,binary
1357.5,4.0260748863220215,4.499080657958984,0.04231404513120651,9,9,binary
1362.5,3.616664171218872,4.057699680328369,0.06199972331523895,9,9,binary
1367.5,3.3136403560638428,3.727360248565674,0.08224237710237503,9,9,binary
1372.5,3.074641227722168,3.462956666946411,0.10269135981798172,9,9,binary
1377.5,2.878063440322876,3.2415754795074463,0.1230461522936821,9,9,binary
1382.5,2.7114689350128174,3.05019474029541,0.1431463211774826,9,9,binary
1387.5,2.5682902336120605,2.8825128078460693,0.16272495687007904,9,9,binary
1392.5,2.442998170852661,2.732607841491699,0.1818637102842331,9,9,binary
1397.5,2.3320982456207275,2.5971357822418213,0.20045796036720276,9,9,binary
1402.5,2.233332395553589,2.473970413208008,0.2184624820947647,9,9,binary
1407.5,2.144606590270996,2.3609492778778076,0.2358810305595398,9,9,binary
1412.5,2.0646307468414307,2.256931781768799,0.25271785259246826,9,9,binary
1417.5,1.992165446281433,2.1607563495635986,0.2689324915409088,9,9,binary
1422.5,1.926401972770691,2.071634292602539,0.284566730260849,9,9,binary
1427.5,1.8665719032287598,1.988879919052124,0.2996268570423126,9,9,binary
1432.5,1.8117341995239258,1.9115350246429443,0.314106285572052,9,9,binary
