order_x,order_y,geometry,F_co,S_ED,S_MD,balance,eval_time_s
15,15,projected,3.5026988983154297,32.04298782348633,34.40903854370117,0.931237518787384,19.843827962875366
15,15,binary,3.502652883529663,32.0554084777832,34.392547607421875,0.9320451617240906,19.811832427978516
