theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,0.1677437126636505,0.3306995630264282,0.3308199942111969,0.17073674499988556
0.0,45.0,0.1677437126636505,0.3306995630264282,0.3308199942111969,0.17073674499988556
0.0,90.0,0.1677437126636505,0.3306995630264282,0.3308199942111969,0.17073674499988556
15.0,0.0,0.1693081259727478,0.32674819231033325,0.3261362910270691,0.1778073012828827
15.0,45.0,0.17410683631896973,0.3256000876426697,0.3260955810546875,0.1741974949836731
15.0,90.0,0.17881637811660767,0.32471567392349243,0.32532748579978943,0.1711403876543045
30.0,0.0,0.17144645750522614,0.3129827380180359,0.31598541140556335,0.19958528876304626
30.0,45.0,0.19183862209320068,0.3086090683937073,0.3156883716583252,0.18386392295360565
30.0,90.0,0.21564431488513947,0.3035041391849518,0.3093031346797943,0.17154833674430847
45.0,0.0,0.15885038673877716,0.27981656789779663,0.3246080279350281,0.23672498762607574
45.0,45.0,0.22331851720809937,0.27390843629837036,0.3087007403373718,0.19407230615615845
45.0,90.0,0.2916788160800934,0.2588076591491699,0.28098922967910767,0.16852426528930664
60.0,0.0,0.11006759107112885,0.21030637621879578,0.4035482406616211,0.2760778069496155
60.0,45.0,0.2822684347629547,0.21488964557647705,0.3069514036178589,0.19589047133922577
60.0,90.0,0.43001753091812134,0.1799589991569519,0.2370385080575943,0.15298494696617126
75.0,0.0,0.1404656022787094,0.11046215891838074,0.48069387674331665,0.268378347158432
75.0,45.0,0.44907960295677185,0.11236551403999329,0.2753254473209381,0.16322939097881317
75.0,90.0,0.6640527248382568,0.07122553884983063,0.15696310997009277,0.1077585518360138
80.0,0.0,0.2518097758293152,0.07191440463066101,0.44055378437042236,0.23572200536727905
80.0,45.0,0.5669932961463928,0.06655260920524597,0.23358523845672607,0.13286876678466797
80.0,90.0,0.7666020393371582,0.03674735128879547,0.11633672565221786,0.08031395822763443
