it,Rc_mean,Rc_min,Rc_tail25,Rc_omega,co_mean,co_max,T_mean,A_mean,theta_worst,phi_worst,binarity
9,0.1755958745876948,0.04971136152744293,0.060149140655994415,0.1853667339375977,0.3038897617232232,0.39391404390335083,0.31946875367845806,0.20104557985351199,60.0,0.0,0.8646102547645569
19,0.19257499738818123,0.07107692956924438,0.07456683069467544,0.2031265648944909,0.3039552541006179,0.39933815598487854,0.3042376431680861,0.19923207660516104,60.0,0.0,0.8766747713088989
29,0.20530472660348528,0.08504797518253326,0.08628610223531723,0.21639172934229076,0.30663263088180903,0.40877121686935425,0.28900212191400076,0.1990604939914885,0.0,0.0,0.8867231011390686
39,0.23901332311687015,0.11069080233573914,0.11630500257015228,0.2512719195961321,0.2813147632848649,0.3899560570716858,0.2849566634921801,0.19471522917350134,60.0,0.0,0.9273446202278137
49,0.24665502352373941,0.11326692998409271,0.12313206195831299,0.2591630438553889,0.2668306472755614,0.3738388419151306,0.29590244875067756,0.1906118541955948,60.0,0.0,0.9309128522872925
59,0.26794153735751197,0.12182080745697021,0.1431541085243225,0.280650651689124,0.24691128819471314,0.3542604148387909,0.29834400507665815,0.18680313903661,60.0,0.0,0.9642878770828247
69,0.27590542818818775,0.12165781855583191,0.15022342205047606,0.2885972989864784,0.23270337212653386,0.33709222078323364,0.3085254178870292,0.18286573673997605,60.0,0.0,0.9826756715774536
79,0.2775342734087081,0.12391620874404907,0.15203684866428374,0.2902688411549552,0.2306486488807769,0.335044264793396,0.3094883373095876,0.18232872372581846,60.0,0.0,0.9827642440795898
