z_from_aSi_bottom_nm,z_over_h,Ux,Uy,Uz,Utot,note: U = ∫∫|E_c/E_inc|² dx dy [m²] at the cell centre
2.990,0.0050,1.462403e-12,6.030273e-13,1.855855e-12,3.921285e-12
9.867,0.0164,1.422816e-12,5.871584e-13,1.494811e-12,3.504785e-12
18.807,0.0313,1.383278e-12,5.718884e-13,1.251582e-12,3.206748e-12
30.262,0.0504,1.348380e-12,5.577374e-13,1.064529e-12,2.970646e-12
43.065,0.0718,1.326018e-12,5.462428e-13,9.303188e-13,2.802580e-12
55.868,0.0931,1.317575e-12,5.373222e-13,8.340910e-13,2.688988e-12
68.671,0.1145,1.320314e-12,5.298385e-13,7.583218e-13,2.608474e-12
81.474,0.1358,1.331868e-12,5.230721e-13,6.938708e-13,2.548811e-12
94.277,0.1571,1.349944e-12,5.165096e-13,6.356676e-13,2.502122e-12
107.080,0.1785,1.372257e-12,5.097504e-13,5.809056e-13,2.462913e-12
119.884,0.1998,1.396558e-12,5.024650e-13,5.281490e-13,2.427172e-12
132.687,0.2211,1.420728e-12,4.943775e-13,4.768306e-13,2.391936e-12
145.490,0.2425,1.442885e-12,4.852602e-13,4.269356e-13,2.355081e-12
158.293,0.2638,1.461488e-12,4.749344e-13,3.787907e-13,2.315213e-12
171.096,0.2852,1.475438e-12,4.632734e-13,3.329072e-13,2.271618e-12
183.899,0.3065,1.484148e-12,4.502073e-13,2.898661e-13,2.224222e-12
196.702,0.3278,1.487590e-12,4.357256e-13,2.502297e-13,2.173546e-12
209.505,0.3492,1.486299e-12,4.198785e-13,2.144769e-13,2.120655e-12
222.308,0.3705,1.481343e-12,4.027763e-13,1.829594e-13,2.067079e-12
235.111,0.3919,1.474261e-12,3.845850e-13,1.558716e-13,2.014717e-12
247.915,0.4132,1.466955e-12,3.655207e-13,1.332402e-13,1.965716e-12
260.718,0.4345,1.461571e-12,3.458407e-13,1.149263e-13,1.922338e-12
273.521,0.4559,1.460343e-12,3.258317e-13,1.006380e-13,1.886812e-12
286.324,0.4772,1.465433e-12,3.057983e-13,8.995528e-14,1.861187e-12
299.127,0.4985,1.478770e-12,2.860493e-13,8.236045e-14,1.847180e-12
311.930,0.5199,1.501892e-12,2.668837e-13,7.727309e-14,1.846049e-12
324.733,0.5412,1.535811e-12,2.485781e-13,7.408773e-14,1.858477e-12
337.536,0.5626,1.580899e-12,2.313746e-13,7.221020e-14,1.884484e-12
350.339,0.5839,1.636816e-12,2.154706e-13,7.109104e-14,1.923378e-12
363.143,0.6052,1.702474e-12,2.010114e-13,7.025385e-14,1.973739e-12
375.946,0.6266,1.776041e-12,1.880854e-13,6.931692e-14,2.033443e-12
388.749,0.6479,1.855000e-12,1.767222e-13,6.800721e-14,2.099729e-12
401.552,0.6693,1.936241e-12,1.668935e-13,6.616607e-14,2.169301e-12
414.355,0.6906,2.016195e-12,1.585177e-13,6.374691e-14,2.238460e-12
427.158,0.7119,2.091002e-12,1.514668e-13,6.080557e-14,2.303275e-12
439.961,0.7333,2.156694e-12,1.455752e-13,5.748461e-14,2.359754e-12
452.764,0.7546,2.209403e-12,1.406507e-13,5.399307e-14,2.404047e-12
465.567,0.7759,2.245561e-12,1.364861e-13,5.058398e-14,2.432631e-12
478.370,0.7973,2.262089e-12,1.328714e-13,4.753236e-14,2.442493e-12
491.174,0.8186,2.256579e-12,1.296056e-13,4.511591e-14,2.431301e-12
503.977,0.8400,2.227422e-12,1.265066e-13,4.360294e-14,2.397531e-12
516.780,0.8613,2.173912e-12,1.234198e-13,4.325206e-14,2.340584e-12
529.583,0.8826,2.096294e-12,1.202223e-13,4.433247e-14,2.260849e-12
542.386,0.9040,1.995740e-12,1.168212e-13,4.718403e-14,2.159745e-12
555.189,0.9253,1.874255e-12,1.131364e-13,5.236757e-14,2.039758e-12
567.992,0.9467,1.734406e-12,1.090329e-13,6.108668e-14,1.904525e-12
580.795,0.9680,1.578586e-12,1.040198e-13,7.687228e-14,1.759478e-12
593.598,0.9893,1.406503e-12,9.590636e-14,1.224246e-13,1.624834e-12
