it,Rc_mean,Rc_min,Rc_tail25,Rc_omega,co_mean,co_max,T_mean,A_mean,theta_worst,phi_worst,binarity
9,0.27773129336890723,0.029035191982984543,0.07868320494890213,0.295732308235477,0.3464207665196487,0.6824419498443604,0.17411375453784353,0.20173414264406478,45.0,90.0,0.8762122392654419
19,0.2867650112935475,0.027244023978710175,0.11816775500774383,0.293169681015708,0.2952382864341849,0.5907403826713562,0.188309316833814,0.22968732778515136,45.0,90.0,0.8845188021659851
29,0.2934223761161168,0.06995709240436554,0.16221236288547516,0.28883341904622223,0.2325965649492684,0.5296788215637207,0.2104169094846362,0.26356411689803716,45.0,90.0,0.8914557695388794
39,0.30793727544092,0.09793896228075027,0.14280528873205184,0.28362934053276995,0.1772538685860733,0.37169933319091797,0.22853496670722961,0.28627385447422665,45.0,0.0,0.931096613407135
49,0.313006385806061,0.11894103139638901,0.16389700621366501,0.2964223828264717,0.2001155690245685,0.4741004407405853,0.19947518372819537,0.2874028184229419,45.0,90.0,0.9335063099861145
59,0.3207229212636039,0.13308724761009216,0.16397049129009247,0.29996529087727763,0.19532012198829934,0.46557945013046265,0.18770091696864083,0.2962559961846897,45.0,90.0,0.9671561121940613
69,0.324265025910877,0.11623339354991913,0.17028340101242065,0.30574845454779304,0.2079204475684535,0.4843587875366211,0.18187679811602547,0.2859377055650666,45.0,90.0,0.9839344024658203
79,0.3249788447504952,0.10117718577384949,0.17396097481250763,0.30885164015576766,0.22088673506819068,0.49720078706741333,0.18023419539843286,0.2739001661539078,45.0,90.0,0.984222412109375
