theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,0.25744277238845825,0.44826778769493103,0.06901457905769348,0.22527477145195007
0.0,45.0,0.25744277238845825,0.44826778769493103,0.06901457905769348,0.22527477145195007
0.0,90.0,0.25744277238845825,0.44826778769493103,0.06901457905769348,0.22527477145195007
15.0,0.0,0.2784741222858429,0.3315708339214325,0.07721307873725891,0.3127419054508209
15.0,45.0,0.2671639323234558,0.39137065410614014,0.06423696875572205,0.27722835540771484
15.0,90.0,0.24887976050376892,0.4543493986129761,0.05856252461671829,0.23820827901363373
30.0,0.0,0.2705017328262329,0.11083412170410156,0.19595345854759216,0.42271068692207336
30.0,45.0,0.28557685017585754,0.2698665261268616,0.08501198887825012,0.3595446050167084
30.0,90.0,0.2089594453573227,0.48271507024765015,0.04260191693902016,0.2657235860824585
45.0,0.0,0.18281559646129608,0.04676927626132965,0.34954091906547546,0.42087414860725403
45.0,45.0,0.27399858832359314,0.15614672005176544,0.15288516879081726,0.4169694781303406
45.0,90.0,0.10642358660697937,0.49158769845962524,0.12128870189189911,0.2806999385356903
60.0,0.0,0.1886163055896759,0.08919195830821991,0.3729096055030823,0.3492821455001831
60.0,45.0,0.2599260210990906,0.07775333523750305,0.22645094990730286,0.4358697533607483
60.0,90.0,0.18316787481307983,0.25637000799179077,0.3780352473258972,0.18242685496807098
75.0,0.0,0.42844319343566895,0.06690727174282074,0.2713453471660614,0.23330417275428772
75.0,45.0,0.3815503716468811,0.02816735953092575,0.23018182814121246,0.3601004481315613
75.0,90.0,0.5882990956306458,0.04364266246557236,0.30234748125076294,0.06571070104837418
80.0,0.0,0.5818584561347961,0.0402953177690506,0.20461975038051605,0.17322643101215363
80.0,45.0,0.49597904086112976,0.015524191781878471,0.19497865438461304,0.2935180962085724
80.0,90.0,0.7214527130126953,0.01800099015235901,0.21837298572063446,0.04217330366373062
