theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,0.222732275724411,0.3250262439250946,0.2739279568195343,0.1783134788274765
0.0,45.0,0.222732275724411,0.3250262439250946,0.2739279568195343,0.1783134788274765
0.0,90.0,0.222732275724411,0.3250262439250946,0.2739279568195343,0.1783134788274765
15.0,0.0,0.22696898877620697,0.31357330083847046,0.27249425649642944,0.1869634985923767
15.0,45.0,0.22981703281402588,0.3162652254104614,0.27068525552749634,0.18323244154453278
15.0,90.0,0.2339792549610138,0.31826546788215637,0.2684960663318634,0.17925921082496643
30.0,0.0,0.23184704780578613,0.27012449502944946,0.2851908206939697,0.21283766627311707
30.0,45.0,0.2489515244960785,0.28802886605262756,0.26759397983551025,0.19542557001113892
30.0,90.0,0.27064964175224304,0.2965123653411865,0.2522905468940735,0.18054744601249695
45.0,0.0,0.20135614275932312,0.175314262509346,0.3765754699707031,0.24675410985946655
45.0,45.0,0.26982226967811584,0.23978644609451294,0.27864405512809753,0.21174722909927368
45.0,90.0,0.34190958738327026,0.25158268213272095,0.22287552058696747,0.18363209068775177
60.0,0.0,0.1401008665561676,0.0679260790348053,0.5384297966957092,0.25354325771331787
60.0,45.0,0.3009030818939209,0.17616087198257446,0.303295373916626,0.21964064240455627
60.0,90.0,0.4632273316383362,0.17784179747104645,0.17896361649036407,0.17996713519096375
75.0,0.0,0.2508137822151184,0.016610950231552124,0.5301873087882996,0.2023879736661911
75.0,45.0,0.4173497259616852,0.09163548052310944,0.2941591739654541,0.19685561954975128
75.0,90.0,0.6690837144851685,0.07419426739215851,0.11386283487081528,0.14285916090011597
80.0,0.0,0.38820594549179077,0.008568594232201576,0.4408256709575653,0.16239970922470093
80.0,45.0,0.5196520090103149,0.05554532632231712,0.2561801075935364,0.16862255334854126
80.0,90.0,0.766037106513977,0.03905700892210007,0.08396052569150925,0.11094526201486588
