theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,0.23194386065006256,0.18834517896175385,0.41006752848625183,0.169643372297287
0.0,45.0,0.23194386065006256,0.18834517896175385,0.41006752848625183,0.169643372297287
0.0,90.0,0.23194386065006256,0.18834517896175385,0.41006752848625183,0.169643372297287
15.0,0.0,0.2422785758972168,0.18378150463104248,0.40626975893974304,0.1676701307296753
15.0,45.0,0.24355515837669373,0.1816081553697586,0.4010359048843384,0.1738007813692093
15.0,90.0,0.24539387226104736,0.17875562608242035,0.3954421579837799,0.1804082840681076
30.0,0.0,0.2759883999824524,0.16753122210502625,0.39501574635505676,0.1614646315574646
30.0,45.0,0.2726942300796509,0.15889662504196167,0.3828530013561249,0.1855560839176178
30.0,90.0,0.2726084589958191,0.13647636771202087,0.37606358528137207,0.21485158801078796
45.0,0.0,0.34167230129241943,0.13487622141838074,0.3748628497123718,0.1485886126756668
45.0,45.0,0.3008548617362976,0.12028881907463074,0.37904903292655945,0.1998072862625122
45.0,90.0,0.2395111620426178,0.05372238904237747,0.4607572555541992,0.24600918591022491
60.0,0.0,0.4574388861656189,0.08512863516807556,0.3328849673271179,0.12454744428396225
60.0,45.0,0.32054996490478516,0.07704900205135345,0.39701539278030396,0.20538558065891266
60.0,90.0,0.18107332289218903,0.008828455582261086,0.5847570300102234,0.22534118592739105
75.0,0.0,0.6574415564537048,0.030453559011220932,0.23311014473438263,0.07899462431669235
75.0,45.0,0.40641188621520996,0.03600797802209854,0.3797868490219116,0.17779329419136047
75.0,90.0,0.3121635615825653,0.002259372267872095,0.5176750421524048,0.16790196299552917
80.0,0.0,0.7521065473556519,0.015396825969219208,0.17533308267593384,0.05716347694396973
80.0,45.0,0.4958469867706299,0.021641768515110016,0.333257794380188,0.14925342798233032
80.0,90.0,0.44646745920181274,0.001400019391439855,0.4197509288787842,0.1323816329240799
