theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,0.11170545220375061,0.6801016330718994,0.014356319792568684,0.19383648037910461
0.0,45.0,0.11170545220375061,0.6801016330718994,0.014356319792568684,0.19383648037910461
0.0,90.0,0.11170545220375061,0.6801016330718994,0.014356319792568684,0.19383648037910461
15.0,0.0,0.15868812799453735,0.5693506002426147,0.041140761226415634,0.2308204472064972
15.0,45.0,0.12314203381538391,0.639832079410553,0.022356968373060226,0.21466881036758423
15.0,90.0,0.08861702680587769,0.700241208076477,0.012096281163394451,0.19904547929763794
30.0,0.0,0.24316933751106262,0.26567673683166504,0.19670085608959198,0.2944530248641968
30.0,45.0,0.14469024538993835,0.5106327533721924,0.08061927556991577,0.26405763626098633
30.0,90.0,0.026270730420947075,0.7024536728858948,0.0663972944021225,0.2048783302307129
45.0,0.0,0.2661554217338562,0.13100846111774445,0.3227982819080353,0.2800378203392029
45.0,45.0,0.16789013147354126,0.3288799524307251,0.20321804285049438,0.30001187324523926
45.0,90.0,0.06975512206554413,0.4576789140701294,0.29934918880462646,0.17321670055389404
60.0,0.0,0.34415560960769653,0.10243064910173416,0.32215842604637146,0.23125535249710083
60.0,45.0,0.2436414510011673,0.17255337536334991,0.3003455102443695,0.28345969319343567
60.0,90.0,0.317384272813797,0.15794076025485992,0.4096522331237793,0.11502266675233841
75.0,0.0,0.5676493644714355,0.04792844131588936,0.23196125030517578,0.15246084332466125
75.0,45.0,0.45264703035354614,0.062401313334703445,0.27626001834869385,0.20869159698486328
75.0,90.0,0.6098376512527466,0.03573454171419144,0.28931546211242676,0.06511233001947403
80.0,0.0,0.6855823993682861,0.025956489145755768,0.1757025122642517,0.11275854706764221
80.0,45.0,0.5775251388549805,0.03350909799337387,0.22532570362091064,0.16364002227783203
80.0,90.0,0.7222859859466553,0.016544774174690247,0.2145317792892456,0.046637386083602905
