wavelength_nm,S_ED,S_MD,T0,order_x,order_y,geometry
1232.5,1.944360375404358,1.395384669303894,0.29874372482299805,9,9,binary
1237.5,1.9784904718399048,1.4441790580749512,0.2917153537273407,9,9,binary
1242.5,2.0160865783691406,1.4971222877502441,0.28446656465530396,9,9,binary
1247.5,2.057406425476074,1.5546493530273438,0.27690914273262024,9,9,binary
1252.5,2.1032791137695312,1.6176236867904663,0.26906368136405945,9,9,binary
1257.5,2.1545097827911377,1.6868358850479126,0.26093220710754395,9,9,binary
1262.5,2.2119789123535156,1.7635408639907837,0.25234395265579224,9,9,binary
1267.5,2.277275562286377,1.8492919206619263,0.24339595437049866,9,9,binary
1272.5,2.352095365524292,1.9460824728012085,0.23396389186382294,9,9,binary
1277.5,2.4390106201171875,2.0567991733551025,0.22396287322044373,9,9,binary
1282.5,2.5415706634521484,2.1852691173553467,0.21335476636886597,9,9,binary
1287.5,2.665520191192627,2.337749719619751,0.20206473767757416,9,9,binary
1292.5,2.819125175476074,2.523419141769409,0.1898411363363266,9,9,binary
1297.5,3.017948865890503,2.7590715885162354,0.17651626467704773,9,9,binary
1302.5,3.2923333644866943,3.077192783355713,0.1618754118680954,9,9,binary
1307.5,3.719499349594116,3.5593101978302,0.14590990543365479,9,9,binary
1312.5,4.652464389801025,4.570896625518799,0.13131104409694672,9,9,binary
1317.5,6.180469512939453,6.471088886260986,0.028544899076223373,9,9,binary
1322.5,7.748330593109131,8.421464920043945,0.0007643488934263587,9,9,binary
1327.5,16.526552200317383,19.227848052978516,0.03602045774459839,9,9,binary
1332.5,69.63813018798828,77.49312591552734,0.2530812919139862,9,9,binary
1337.5,17.922380447387695,19.987483978271484,0.02392732910811901,9,9,binary
1342.5,8.082379341125488,9.053872108459473,0.0010534730972722173,9,9,binary
1347.5,5.5853118896484375,6.288540840148926,0.010188077576458454,9,9,binary
1352.5,4.51917839050293,5.111952304840088,0.026283128187060356,9,9,binary
1357.5,3.918806791305542,4.448535919189453,0.04493597522377968,9,9,binary
1362.5,3.5206186771392822,4.005721092224121,0.06481339037418365,9,9,binary
1367.5,3.2281627655029297,3.6768622398376465,0.08509311079978943,9,9,binary
1372.5,2.997901201248169,3.4140405654907227,0.10550248622894287,9,9,binary
1377.5,2.810047149658203,3.1959328651428223,0.12567104399204254,9,9,binary
1382.5,2.6509857177734375,3.0077965259552,0.14555682241916656,9,9,binary
1387.5,2.5141780376434326,2.8427274227142334,0.16502217948436737,9,9,binary
1392.5,2.394627571105957,2.6956350803375244,0.18396762013435364,9,9,binary
1397.5,2.2888286113739014,2.5628583431243896,0.20231826603412628,9,9,binary
1402.5,2.194671392440796,2.4422171115875244,0.22017867863178253,9,9,binary
1407.5,2.110048532485962,2.331660032272339,0.23737746477127075,9,9,binary
1412.5,2.0339760780334473,2.2302424907684326,0.2539792060852051,9,9,binary
1417.5,1.9648895263671875,2.1362805366516113,0.27001917362213135,9,9,binary
1422.5,1.9019054174423218,2.048935651779175,0.28548189997673035,9,9,binary
1427.5,1.8447202444076538,1.9679372310638428,0.30042845010757446,9,9,binary
1432.5,1.792195200920105,1.892059564590454,0.31483086943626404,9,9,binary
