theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,0.3316273093223572,0.22278225421905518,0.25404301285743713,0.1915474236011505
0.0,45.0,0.3316273093223572,0.22278225421905518,0.25404301285743713,0.1915474236011505
0.0,90.0,0.3316273093223572,0.22278225421905518,0.25404301285743713,0.1915474236011505
15.0,0.0,0.33587291836738586,0.18667185306549072,0.2708835005760193,0.20657171308994293
15.0,45.0,0.33845093846321106,0.2032652348279953,0.25820958614349365,0.20007413625717163
15.0,90.0,0.3404010534286499,0.21778178215026855,0.24766753613948822,0.19414956867694855
30.0,0.0,0.298245906829834,0.08210787177085876,0.3743041157722473,0.24534207582473755
30.0,45.0,0.3423531651496887,0.14948317408561707,0.2832109332084656,0.22495272755622864
30.0,90.0,0.36779969930648804,0.20228497684001923,0.22631406784057617,0.20360127091407776
45.0,0.0,0.17963460087776184,0.0075750150717794895,0.5446339845657349,0.2681563198566437
45.0,45.0,0.3144761323928833,0.08489113301038742,0.3388269543647766,0.26180577278137207
45.0,90.0,0.4095282256603241,0.1764882504940033,0.18138138949871063,0.2326020449399948
60.0,0.0,0.14404067397117615,0.006784132681787014,0.5872694253921509,0.261905699968338
60.0,45.0,0.2744734585285187,0.03912952169775963,0.39147502183914185,0.29492199420928955
60.0,90.0,0.4263457655906677,0.14206668734550476,0.1185804232954979,0.31300705671310425
75.0,0.0,0.32930105924606323,0.007790569216012955,0.4511452615261078,0.21176311373710632
75.0,45.0,0.3377527594566345,0.014405401423573494,0.3687591254711151,0.27908268570899963
75.0,90.0,0.39490264654159546,0.07645988464355469,0.15554839372634888,0.37308910489082336
80.0,0.0,0.47604119777679443,0.004992770496755838,0.3503880500793457,0.16857796907424927
80.0,45.0,0.4319663941860199,0.008338134735822678,0.31695812940597534,0.242737278342247
80.0,90.0,0.4891695976257324,0.041173286736011505,0.1690584272146225,0.3005986511707306
