it,L,batch_Rc_mean,batch_Rc_min,batch_co_mean,batch_A_mean
0,0.0349925768101115,0.25852434039115907,0.2560548484325409,0.10778361558914185,0.24544870853424072
1,0.058165023294648746,0.2652663946151733,0.1501321792602539,0.17767063193023205,0.22528930902481079
2,0.06070888319654755,0.26427190005779266,0.15095169842243195,0.13579983897507192,0.24505825638771056
3,0.07959656901136783,0.24346992373466492,0.15118619799613953,0.12765115611255168,0.236966335773468
4,0.059061051099115525,0.2620261788368225,0.15172842144966125,0.16266262028366327,0.23401083350181578
5,0.04938861503962451,0.27891798615455626,0.15208196640014648,0.1428826257586479,0.261849182844162
6,-0.017275722616404737,0.31169153451919557,0.27011364698410034,0.1863953083753586,0.25299195647239686
7,0.09125692296991475,0.22186845541000366,0.14867207407951355,0.12944212555885315,0.21560100913047792
8,0.05576475124850467,0.2688665330410004,0.14761686325073242,0.1309186529368162,0.24435005187988282
9,0.060125695411620335,0.26416231989860534,0.14681965112686157,0.11419193334877491,0.24713097810745238
10,0.07590525291879177,0.24693676829338074,0.1459513008594513,0.10584036596119403,0.24020810723304747
11,0.016637649216425222,0.27193886041641235,0.2580581605434418,0.12609156966209412,0.23928149938583373
12,0.06123848218098607,0.2654615491628647,0.14519308507442474,0.09926196075975895,0.2651624768972397
13,0.0026326213106370334,0.2858457207679749,0.25913700461387634,0.13452124036848545,0.2309775948524475
14,0.050268906637721496,0.2608912348747253,0.16793584823608398,0.08411095440387725,0.22568609714508056
15,0.05818524289172137,0.25265313386917115,0.16795438528060913,0.10199427977204323,0.23829146027565
16,0.07739573508322148,0.23846296668052674,0.1441686600446701,0.07674516905099153,0.2174682706594467
17,0.05775283589534975,0.2605290949344635,0.1449388861656189,0.08463687635958195,0.2268606424331665
18,0.030463634588953414,0.27503772974014284,0.16610276699066162,0.10326815024018288,0.2308620810508728
19,0.01796514454499417,0.286759489774704,0.16722482442855835,0.09789872681722045,0.21581533253192903
20,0.02445439727223122,0.2938894033432007,0.1383519172668457,0.13169854786247015,0.21974535882472992
21,0.02317430619172781,0.2923192918300629,0.1398833692073822,0.13213242553174495,0.20816858410835265
22,0.058846813081431165,0.2617817670106888,0.14161279797554016,0.08274830523878336,0.26453091502189635
23,-0.033883788579464814,0.31734331846237185,0.2665930986404419,0.14794744402170182,0.24605798721313477
24,0.027013536487857738,0.2881904453039169,0.1434074491262436,0.1510455084964633,0.2229660391807556
25,0.056934046793663186,0.25213040709495543,0.144237220287323,0.10031013265252113,0.21763277053833008
26,0.03066885199720179,0.2742445975542068,0.17454864084720612,0.0776650782674551,0.2516783982515335
27,0.0624533463003065,0.2536420404911041,0.1467157006263733,0.08506659362465144,0.26774223446846007
28,-0.002734697370059566,0.31459550857543944,0.1767795979976654,0.13891301061958075,0.23589732646942138
29,-0.05055886533668182,0.3257209360599518,0.2898685932159424,0.18970210552215577,0.23289240896701813
30,-0.04731847884008356,0.3279581665992737,0.2722691595554352,0.07916145250201226,0.23718498051166534
31,-0.05737121989432556,0.3242411971092224,0.311612993478775,0.0862701740115881,0.25290602445602417
32,0.0410121055522817,0.25702629089355467,0.17916253209114075,0.0583886818960309,0.2446521759033203
33,0.01654126587955164,0.3054777681827545,0.14556273818016052,0.08586594369262457,0.22307600378990172
34,0.030847594736003313,0.28517916798591614,0.1465902328491211,0.06724968478083611,0.2256343722343445
35,-0.06843538015477749,0.33029504418373107,0.3118404150009155,0.15401697233319284,0.21313632726669313
36,-0.05148888526795652,0.32592028975486753,0.29790419340133667,0.10100068692117929,0.274869704246521
37,0.021080193621092008,0.2940923720598221,0.14963115751743317,0.11395626831799746,0.25577659606933595
38,0.03426126652946719,0.2780569434165955,0.15007123351097107,0.08947180919349193,0.2348039150238037
39,-0.06751954664323699,0.3451346278190613,0.2752484679222107,0.1443993218243122,0.2274690628051758
40,0.0002891626965325529,0.31530197858810427,0.1497962772846222,0.1266212621703744,0.22500107288360596
41,0.0022761635594119468,0.30042271614074706,0.18572857975959778,0.07259294725954532,0.260014083981514
42,-0.0005713103717622774,0.3256982177495956,0.150932177901268,0.10268316566944122,0.2586274355649948
43,-0.0188333181172236,0.32442153692245485,0.18654942512512207,0.11135555990040302,0.2379193127155304
44,0.005400474110330329,0.3004238247871399,0.1868889331817627,0.10811779610812663,0.27434133887290957
