theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,0.18840855360031128,0.3129757344722748,0.31542134284973145,0.1831943392753601
0.0,45.0,0.18840855360031128,0.3129757344722748,0.31542134284973145,0.1831943392753601
0.0,90.0,0.18840855360031128,0.3129757344722748,0.31542134284973145,0.1831943392753601
15.0,0.0,0.18881593644618988,0.3070101737976074,0.3133490979671478,0.19082480669021606
15.0,45.0,0.19477620720863342,0.3064245283603668,0.31182169914245605,0.1869775354862213
15.0,90.0,0.20043279230594635,0.3058091402053833,0.3097854256629944,0.18397259712219238
30.0,0.0,0.18513038754463196,0.28621912002563477,0.3152843117713928,0.21336615085601807
30.0,45.0,0.21144472062587738,0.2852708101272583,0.3053901493549347,0.19789427518844604
30.0,90.0,0.24024325609207153,0.2820190489292145,0.29225078225135803,0.18548691272735596
45.0,0.0,0.15274304151535034,0.236795574426651,0.36219847202301025,0.2482628971338272
45.0,45.0,0.23842327296733856,0.247323676943779,0.30634164810180664,0.2079114466905594
45.0,90.0,0.3188658058643341,0.236043781042099,0.2613053619861603,0.18378503620624542
60.0,0.0,0.07813365012407303,0.14956077933311462,0.5013444423675537,0.27096113562583923
60.0,45.0,0.2915627062320709,0.18902495503425598,0.3122318387031555,0.20718051493167877
60.0,90.0,0.4546215534210205,0.1614972949028015,0.21244534850120544,0.17143580317497253
75.0,0.0,0.1421009600162506,0.06144388020038605,0.5621495246887207,0.23430562019348145
75.0,45.0,0.45443499088287354,0.09599842131137848,0.2781934142112732,0.17137308418750763
75.0,90.0,0.675640344619751,0.06359560787677765,0.13565416634082794,0.12510976195335388
80.0,0.0,0.27492690086364746,0.03682403266429901,0.49311041831970215,0.19513864815235138
80.0,45.0,0.5702880620956421,0.05636341869831085,0.23396822810173035,0.13938018679618835
80.0,90.0,0.7733325958251953,0.032809507101774216,0.09953644871711731,0.09432142972946167
