it,Rc_mean,Rc_min,Rc_tail25,Rc_omega,co_mean,co_max,T_mean,A_mean,theta_worst,phi_worst,binarity
9,0.19164589473179408,0.05803787708282471,0.07035991996526718,0.2012876151232038,0.29291786359889166,0.39685726165771484,0.2992461838182949,0.21619002450080144,60.0,0.0,0.8684561252593994
19,0.20696261276801428,0.07228580862283707,0.08491723537445069,0.21703608032862748,0.28933281220850493,0.4006860852241516,0.28909354905287427,0.21461100450583867,60.0,0.0,0.8800936937332153
29,0.21793399112565176,0.08441569656133652,0.09666033387184143,0.2280881811071718,0.2894624886768205,0.406990110874176,0.2775631497303645,0.2150403360525767,60.0,0.0,0.8892846703529358
39,0.2502329165027255,0.09184424579143524,0.12464695870876312,0.26024554682064127,0.26664268331868307,0.38938236236572266,0.2720226102641651,0.21110178175426664,60.0,0.0,0.9294020533561707
49,0.25960757335027057,0.09019562602043152,0.13121552169322967,0.269841137129218,0.24692090778123765,0.3655444383621216,0.2894529700279236,0.20401851265203386,60.0,0.0,0.9333791732788086
59,0.2811314570052283,0.08923377096652985,0.14924128353595734,0.2907881893310412,0.22295667142385528,0.33816730976104736,0.298373754180613,0.19753807073547727,60.0,0.0,0.9659442901611328
69,0.2888457863813355,0.08647613972425461,0.1529017373919487,0.298284717492302,0.2077592701784202,0.318065345287323,0.3116356446629479,0.19175925637994493,60.0,0.0,0.9827988743782043
79,0.29057258651370094,0.08670541644096375,0.15419406294822693,0.3000159001975683,0.20285154985530035,0.31146660447120667,0.31697324805316474,0.18960259748356684,60.0,0.0,0.9832484126091003
