theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,0.3008890151977539,0.17304709553718567,0.3208431899547577,0.20522065460681915
0.0,45.0,0.3008890151977539,0.17304709553718567,0.3208431899547577,0.20522065460681915
0.0,90.0,0.3008890151977539,0.17304709553718567,0.3208431899547577,0.20522065460681915
15.0,0.0,0.32243025302886963,0.14365321397781372,0.30778196454048157,0.2261345237493515
15.0,45.0,0.31601884961128235,0.15736091136932373,0.31130558252334595,0.215314581990242
15.0,90.0,0.3092708885669708,0.16909125447273254,0.3162175416946411,0.20542019605636597
30.0,0.0,0.3221569061279297,0.05054159462451935,0.346923291683197,0.28037819266319275
30.0,45.0,0.34201812744140625,0.11051808297634125,0.3030305802822113,0.24443310499191284
30.0,90.0,0.33554160594940186,0.15516221523284912,0.3024532198905945,0.20684286952018738
45.0,0.0,0.20988918840885162,0.0006944704800844193,0.5013366937637329,0.2880796194076538
45.0,45.0,0.33254262804985046,0.0528503879904747,0.33308351039886475,0.2815234661102295
45.0,90.0,0.3857225179672241,0.1270095407962799,0.2785060703754425,0.20876193046569824
60.0,0.0,0.1796986311674118,0.010164503939449787,0.5525873899459839,0.2575494945049286
60.0,45.0,0.29441121220588684,0.017813311889767647,0.38315168023109436,0.3046238124370575
60.0,90.0,0.4673534035682678,0.08470112830400467,0.23798701167106628,0.20995843410491943
75.0,0.0,0.3537445068359375,0.00973878800868988,0.44122397899627686,0.19529272615909576
75.0,45.0,0.34593838453292847,0.00522796344012022,0.36992838978767395,0.2789052724838257
75.0,90.0,0.6224720478057861,0.034821607172489166,0.16535735130310059,0.17734897136688232
80.0,0.0,0.4931076765060425,0.006260289344936609,0.3474901616573334,0.1531417965888977
80.0,45.0,0.433418333530426,0.0029928230214864016,0.32264450192451477,0.2409442961215973
80.0,90.0,0.7136443257331848,0.018803201615810394,0.1259269416332245,0.14162549376487732
