CQe,Cm,Cp,F,Qxx_im,Qxx_re,Qxy_im,Qxy_re,Qxz_im,Qxz_re,Qyy_im,Qyy_re,Qyz_im,Qyz_re,Qzz_im,Qzz_re,S_Qxz,S_px,Tx_im,Tx_re,beta,it,lr,mx_im,mx_re,my_im,my_re,mz_im,mz_re,px_im,px_re,py_im,py_re,pz_im,pz_re,t
1.0898484348940657e-13,1.7033387595964256e-13,5.241636731759179e-13,-0.5697104939530154,1.8439490482920104e-39,-2.4519059337859404e-39,2.65900311708667e-39,-4.618157542364246e-42,-3.458124059589049e-38,-9.369579583946184e-37,-9.370383741906116e-40,1.0254969972143332e-39,1.6809378475008343e-40,1.809824570623626e-39,-9.069054249690343e-40,1.4264119540563397e-39,0.25794716511153987,1.2405806219221545,-3.2363440815519637e-40,-7.838540868658913e-38,1.0,0,0.02,-2.4313752857354593e-25,-3.587233584087711e-26,2.1377219287196927e-22,-7.862931324561331e-24,-8.805580433255675e-27,-1.6419564224108184e-25,1.2516930947423185e-30,3.786508630110971e-33,-1.2521791641731227e-33,-2.0797558132134332e-35,1.3252832175823864e-34,-7.300418911814622e-33,3.0341391563415527
,,,-0.4241198663520558,,,,,,,,,,,,,0.34304189909284144,1.2481506200144494,,,1.0592537251772889,1,0.01999657324975557,,,,,,,,,,,,,6.626488208770752
,,,-0.27310150214256895,,,,,,,,,,,,,0.46255883896660543,1.2520453654995338,,,1.1220184543019633,2,0.019986295347545736,,,,,,,,,,,,,10.140896797180176
,,,-0.11364560842505352,,,,,,,,,,,,,0.6357658209192052,1.2531166556978912,,,1.1885022274370185,3,0.01996917333733128,,,,,,,,,,,,,13.497999906539917
,,,0.05711166141226535,,,,,,,,,,,,,0.893648370924863,1.2544111071357265,,,1.2589254117941673,4,0.019945218953682734,,,,,,,,,,,,,16.846601963043213
,,,0.24145770758875099,,,,,,,,,,,,,1.2837935349949154,1.2625027004408715,,,1.333521432163324,5,0.019914448613738107,,,,,,,,,,,,,20.237236976623535
,,,0.43976139383213225,,,,,,,,,,,,,1.8677805113132353,1.290167369888131,,,1.4125375446227544,6,0.019876883405951378,,,,,,,,,,,,,23.312117338180542
,,,0.6473965854058721,,,,,,,,,,,,,2.6896182044056793,1.357159508256859,,,1.4962356560944334,7,0.019832549075639548,,,,,,,,,,,,,26.434903860092163
,,,0.8487347159715174,,,,,,,,,,,,,3.685868124396717,1.4813640974712141,,,1.5848931924611134,8,0.019781476007338056,,,,,,,,,,,,,29.53553867340088
,,,1.0113294624166365,,,,,,,,,,,,,4.5680086490909035,1.654636850499851,,,1.6788040181225603,9,0.019723699203976767,,,,,,,,,,,,,32.855053424835205
2.1175183076476397e-12,1.2306586640772345e-12,7.492616391781249e-13,1.0914476506725093,-1.1770974509194785e-38,-3.258843732664021e-39,7.93310198129627e-39,1.194980341829918e-39,-3.9177968282897675e-36,-1.3045328191157595e-36,-3.688624440217851e-40,-5.292506900643047e-40,-1.614332174105427e-37,-5.746332264395964e-38,1.2139830328563217e-38,3.788091515915602e-39,5.003197291547979,1.773257294929391,9.45955812113135e-40,-8.30551085550714e-38,1.7782794100389228,10,0.019659258262890684,1.824549189563667e-23,-3.954150564845393e-23,-1.8754300715973926e-22,5.418011534874481e-22,-1.8705984651254228e-25,1.025597795344845e-24,1.4924472093979253e-30,1.0989774957364468e-31,1.634501530815627e-33,-1.0939536699275333e-33,-1.259572982363046e-32,-4.256747191911596e-33,36.109719038009644
,,,1.1278477093015047,,,,,,,,,,,,,5.12629186096443,1.8613701473680142,,,1.8836490894898004,11,0.019588197348681932,,,,,,,,,,,,,39.36196255683899
,,,1.1225935361309465,,,,,,,,,,,,,4.993046376731793,1.891066304840545,,,1.9952623149688797,12,0.019510565162951538,,,,,,,,,,,,,42.65826225280762
,,,1.0793569289650629,,,,,,,,,,,,,4.659311543623647,1.8586420828693346,,,2.113489039836647,13,0.019426414910921785,,,,,,,,,,,,,45.87316703796387
,,,1.0115167094430528,,,,,,,,,,,,,4.257150143634629,1.776124001573987,,,2.2387211385683394,14,0.019335804264972018,,,,,,,,,,,,,48.908445835113525
,,,0.9848115249403251,,,,,,,,,,,,,3.9899537352858947,1.796505545157859,,,2.371373705661655,15,0.019238795325112867,,,,,,,,,,,,,52.15737867355347
,,,0.9607525178954712,,,,,,,,,,,,,3.798421751850698,1.7984395707629794,,,2.51188643150958,16,0.019135454576426007,,,,,,,,,,,,,55.375431299209595
,,,0.9304507441323511,,,,,,,,,,,,,3.5949922936109098,1.7884684529573711,,,2.6607250597988097,17,0.019025852843498607,,,,,,,,,,,,,58.70366024971008
,,,0.8977323252713041,,,,,,,,,,,,,3.4006214150999443,1.770932893958771,,,2.8183829312644537,18,0.01891006524188368,,,,,,,,,,,,,62.03072190284729
,,,0.864671805007388,,,,,,,,,,,,,3.223664839533067,1.7486162287795723,,,2.9853826189179595,19,0.01878817112661965,,,,,,,,,,,,,65.7302131652832
1.2957852806562802e-12,1.2170370969394703e-12,7.282717331615772e-13,0.8325426498013849,-2.425187935224193e-38,3.8177722514702245e-39,7.262311415449193e-39,-2.118021904533786e-40,-3.162871691637497e-36,6.69241175532915e-37,1.2641452652908465e-38,-2.141434295068866e-39,5.993378292894098e-39,-2.161485597610879e-40,1.161041835709843e-38,-1.6763382089222194e-39,3.066788630926658,1.723667579013159,3.171100222811816e-39,-9.38549318733401e-38,3.162277660168379,20,0.01866025403784439,3.854021752010003e-25,1.6029875657434197e-24,1.2558261458157722e-22,5.578252088039585e-22,2.6276987442272278e-25,4.023145398639219e-24,1.4754122974838302e-30,-2.657445462030915e-33,-4.875852368033794e-33,-2.774107327463903e-33,-5.815259429119587e-33,1.0077761825044551e-33,69.06471133232117
,,,0.8019681828168824,,,,,,,,,,,,,2.929327026949221,1.6975120050502588,,,3.349654391578276,21,0.018526401643540923,,,,,,,,,,,,,72.20843839645386
,,,0.7732065151233376,,,,,,,,,,,,,2.809419720510912,1.671021428654051,,,3.548133892335754,22,0.018386705679454243,,,,,,,,,,,,,75.29942440986633
,,,0.7463805996063578,,,,,,,,,,,,,2.7050682615810406,1.6448250926319528,,,3.7583740428844417,23,0.018241261886220158,,,,,,,,,,,,,78.50669622421265
,,,0.7216054161654435,,,,,,,,,,,,,2.614431325270282,1.6195757381238398,,,3.9810717055349727,24,0.018090169943749474,,,,,,,,,,,,,81.66315293312073
,,,0.6988526367591681,,,,,,,,,,,,,2.5357228465615944,1.5955628061980938,,,4.216965034285822,25,0.01793353340291235,,,,,,,,,,,,,85.04889059066772
,,,0.6782969365994338,,,,,,,,,,,,,2.4677698261905974,1.5734631762440079,,,4.466835921509631,26,0.01777145961456971,,,,,,,,,,,,,88.45693469047546
,,,0.659922310956166,,,,,,,,,,,,,2.409323232132964,1.553481793920029,,,4.7315125896148045,27,0.01760405965600031,,,,,,,,,,,,,91.91796040534973
,,,0.6437410956387234,,,,,,,,,,,,,2.3592772321425106,1.535915893994072,,,5.011872336272723,28,0.017431448254773944,,,,,,,,,,,,,95.19116520881653
,,,0.6301481588058107,,,,,,,,,,,,,2.3175299523487256,1.5216486341638298,,,5.3088444423098835,29,0.017253743710122876,,,,,,,,,,,,,98.57139182090759
9.64757280041832e-13,6.078873725537497e-13,6.383711831097138e-13,0.6190060023083362,-3.622335999041803e-38,-2.151119084572787e-39,1.3594594999592077e-38,1.4011258146342203e-39,-2.7828960681359373e-36,1.902772757035744e-37,1.6230497037080305e-38,6.886399257200284e-40,1.0939657185235958e-38,-2.7808712305287208e-40,1.9992873268759014e-38,1.4624763041506743e-39,2.2830683782081347,1.5105769840488297,1.256535527376477e-38,-9.427321780730689e-38,5.62341325190349,30,0.017071067811865476,1.4499081852038962e-25,3.180587850875721e-24,3.4820255252083834e-23,4.025238947061428e-22,-4.93997452324163e-25,7.847367349645541e-24,1.3728201194859293e-30,1.5197949101852266e-31,-2.4381746389189685e-33,-7.913234899430609e-33,1.9552690309326996e-32,-2.167263672936503e-33,101.83013844490051
,,,0.6106471043671772,,,,,,,,,,,,,2.255806480912086,1.5034863709362547,,,5.956621435290105,31,0.01688354575693754,,,,,,,,,,,,,105.37401986122131
,,,0.6050763948071123,,,,,,,,,,,,,2.2354599813036593,1.5003610430819176,,,6.309573444801932,32,0.016691306063588582,,,,,,,,,,,,,108.509028673172
,,,0.6026741555539898,,,,,,,,,,,,,2.2225974437104314,1.5018110995283167,,,6.6834391756861455,33,0.01649448048330184,,,,,,,,,,,,,111.86465620994568
,,,0.6032024696921767,,,,,,,,,,,,,2.2167023771034877,1.507396911513341,,,7.079457843841378,34,0.016293203910498374,,,,,,,,,,,,,115.07592129707336
,,,0.6068945940503101,,,,,,,,,,,,,2.2185135707263464,1.5173293443489326,,,7.498942093324559,35,0.016087614290087208,,,,,,,,,,,,,118.42611169815063
,,,0.6138831916468201,,,,,,,,,,,,,2.229007245912888,1.5314424639388642,,,7.943282347242814,36,0.015877852522924733,,,,,,,,,,,,,121.71457529067993
,,,0.6243732389031753,,,,,,,,,,,,,2.249833671102447,1.5494347519756693,,,8.413951416451951,37,0.01566406236924833,,,,,,,,,,,,,125.30943489074707
,,,0.6389613210883984,,,,,,,,,,,,,2.2837822885828496,1.57159287510191,,,8.912509381337454,38,0.015446390350150272,,,,,,,,,,,,,128.6403272151947
,,,0.6589086930867418,,,,,,,,,,,,,2.3366276529696384,1.5985687061569067,,,9.440608762859235,39,0.015224985647159489,,,,,,,,,,,,,132.08832812309265
1.0247471349971492e-12,8.524136139046914e-13,6.925119415235814e-13,0.686733009957147,-1.1677674456735894e-37,5.1701962036643916e-39,5.40820858616091e-38,-3.79438325013726e-40,-2.8290319397488535e-36,4.989284650861405e-37,5.16068709459389e-38,-2.6855999750316604e-39,1.8044148504344046e-38,-3.7204535521833334e-39,6.516987512480003e-38,-2.4845927593222704e-39,2.4214586992023963,1.6308410984849202,9.395875198409817e-39,-9.092002914035623e-38,9.999999999999998,40,0.015,3.8725766457357034e-25,5.62884933880935e-24,9.254123466948127e-23,4.687831346744601e-22,8.359806486511509e-25,2.54601117450934e-23,1.4322154903851089e-30,9.151606153263609e-32,-2.9585953319645428e-33,-2.1037931170231248e-32,-9.901823974546993e-32,1.2288368295842119e-32,135.3257441520691
,,,0.7302790020369528,,,,,,,,,,,,,2.5798395375010155,1.6700119829809519,,,10.592537251772884,41,0.014771587602596087,,,,,,,,,,,,,138.58512210845947
,,,0.8330581195037909,,,,,,,,,,,,,3.0758409567024114,1.7203674354684673,,,11.22018454301963,42,0.014539904997395468,,,,,,,,,,,,,141.76664185523987
,,,0.03468202273153004,,,,,,,,,,,,,0.6480074185333758,1.6540340449645519,,,11.885022274370185,43,0.014305110968082953,,,,,,,,,,,,,145.23633432388306
,,,0.6240653626961739,,,,,,,,,,,,,1.9536150459807167,1.7832707878258067,,,12.589254117941667,44,0.014067366430758003,,,,,,,,,,,,,148.40843892097473
,,,0.666826043965046,,,,,,,,,,,,,2.1127013346403203,1.7962204473888257,,,13.335214321633233,45,0.0138268343236509,,,,,,,,,,,,,151.55342721939087
,,,0.6397564749126827,,,,,,,,,,,,,2.0500790995785607,1.7535364410194774,,,14.125375446227544,46,0.013583679495453005,,,,,,,,,,,,,154.73717188835144
,,,0.5530452789166005,,,,,,,,,,,,,1.8106154587578351,1.6693323196471193,,,14.96235656094434,47,0.013338068592337708,,,,,,,,,,,,,157.97076058387756
,,,0.4395482853376467,,,,,,,,,,,,,1.5161533214398597,1.5887064839895002,,,15.848931924611136,48,0.013090169943749475,,,,,,,,,,,,,161.06731605529785
,,,0.35114288627264456,,,,,,,,,,,,,1.308329336196413,1.5427009828282945,,,16.7880401812256,49,0.012840153447039229,,,,,,,,,,,,,164.23552346229553
