theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,0.2855070233345032,0.21765653789043427,0.3233015239238739,0.17353485524654388
0.0,45.0,0.2855070233345032,0.21765653789043427,0.3233015239238739,0.17353485524654388
0.0,90.0,0.2855070233345032,0.21765653789043427,0.3233015239238739,0.17353485524654388
15.0,0.0,0.28076595067977905,0.2015446275472641,0.33440539240837097,0.18328407406806946
15.0,45.0,0.28924307227134705,0.20593899488449097,0.32651329040527344,0.17830459773540497
15.0,90.0,0.29794424772262573,0.2089082896709442,0.3193008303642273,0.17384658753871918
30.0,0.0,0.23763445019721985,0.14412778615951538,0.40678542852401733,0.21145233511924744
30.0,45.0,0.2915117144584656,0.17274609208106995,0.3434840142726898,0.1922580599784851
30.0,90.0,0.3375999927520752,0.18262317776679993,0.3062307834625244,0.1735459864139557
45.0,0.0,0.11635610461235046,0.056485652923583984,0.5904514789581299,0.23670682311058044
45.0,45.0,0.27836066484451294,0.12997904419898987,0.38260048627853394,0.20905983448028564
45.0,90.0,0.4062729477882385,0.13823038339614868,0.27692025899887085,0.17857640981674194
60.0,0.0,0.06402790546417236,0.00940263457596302,0.693787157535553,0.2327823042869568
60.0,45.0,0.2764228582382202,0.08926369249820709,0.4164319932460785,0.217881441116333
60.0,90.0,0.49893680214881897,0.07906097173690796,0.2267153263092041,0.19528687000274658
75.0,0.0,0.2740950286388397,0.0009421376162208617,0.5405405759811401,0.18442222476005554
75.0,45.0,0.39815348386764526,0.04490019753575325,0.3697783052921295,0.18716800212860107
75.0,90.0,0.6167290806770325,0.0253694336861372,0.1602136492729187,0.1976878046989441
80.0,0.0,0.4340691566467285,0.0004088480200152844,0.4194929003715515,0.14602899551391602
80.0,45.0,0.5108723640441895,0.026932958513498306,0.30798518657684326,0.15420947968959808
80.0,90.0,0.7009943127632141,0.013906978070735931,0.12447158247232437,0.16062703728675842
