iteration,F_co,S_ED,S_MD,balance,learning_rate,projection_beta,elapsed_time_s
0,-4.074717998504639,0.511189877986908,0.0005651484243571758,0.001105554802027094,0.02,1.0,1.9508781433105469
1,-1.9515161514282227,0.548096239566803,0.03681948781013489,0.06717704875911684,0.019997806834748454,1.0471285480508996,3.8894882202148438
2,-1.3086804151535034,0.6287571787834167,0.11609450727701187,0.18464124338342933,0.019991228300988585,1.096478196143185,5.765126705169678
3,-0.8455178737640381,0.7567746639251709,0.2435711920261383,0.32185431626698924,0.019980267284282715,1.1481536214968828,7.659286022186279
4,-0.42646855115890503,0.9559949040412903,0.44577792286872864,0.46629738399631554,0.019964928592495042,1.202264434617413,9.54073452949524
5,-0.0006963983178138733,1.2785935401916504,0.7810208201408386,0.6108437088014377,0.019945218953682734,1.2589254117941673,11.43279504776001
6,0.4674608111381531,1.842209815979004,1.382586121559143,0.7505041551543606,0.01992114701314478,1.318256738556407,13.308835983276367
7,1.013800859451294,2.9370620250701904,2.5862059593200684,0.8805418262344603,0.019892723329629883,1.3803842646028848,15.159656763076782
8,1.6705986261367798,5.327803134918213,5.302923679351807,0.9953302599706917,0.01985996037070505,1.4454397707459274,17.024057149887085
9,2.387971878051758,10.438793182373047,11.363590240478516,0.9186175285683792,0.019822872507286888,1.5135612484362082,18.894958019256592
10,2.714340925216675,14.056442260742188,16.20956039428711,0.8671698626506471,0.019781476007338056,1.5848931924611134,20.755982637405396
11,2.3836286067962646,9.96358871459961,11.802600860595703,0.844185856344877,0.019735789028731604,1.6595869074375607,22.598249197006226
12,1.9859943389892578,6.667465686798096,7.962546348571777,0.8373534538977202,0.01968583161128631,1.7378008287493754,24.26533603668213
13,1.6997697353363037,5.006563663482666,5.982206344604492,0.836909222965433,0.019631625667976584,1.8197008586099834,26.077836990356445
14,1.5032439231872559,4.116939544677734,4.9105095863342285,0.8383935459843497,0.01957319497532067,1.9054607179632472,27.909215927124023
15,1.366370677947998,3.593944549560547,4.278022766113281,0.8400947694873814,0.019510565162951538,1.9952623149688797,29.618030548095703
16,1.269185185432434,3.2638282775878906,3.878582000732422,0.8415003929195556,0.019443763702374814,2.089296130854039,31.37144923210144
17,1.1992937326431274,3.0452029705047607,3.6147396564483643,0.8424404687268571,0.019372819894918916,2.1877616239495525,33.14131736755371
18,1.148274540901184,2.8946731090545654,3.4338324069976807,0.8429861350119402,0.019297764858882512,2.290867652767773,34.851399183273315
19,1.1107487678527832,2.7885196208953857,3.306818723678589,0.8432635272466713,0.019218631515885005,2.3988329190194904,36.55850839614868
20,1.0831488370895386,2.71284556388855,3.2165184020996094,0.8434105528875177,0.019135454576426007,2.51188643150958,38.259918451309204
21,1.0629945993423462,2.6589136123657227,3.152108669281006,0.8435348813565414,0.019048270524660196,2.6302679918953817,39.92110300064087
22,1.0479252338409424,2.619495153427124,3.104550361633301,0.8437599163468447,0.01895711760239413,2.7542287033381663,41.61686325073242
23,1.0368471145629883,2.5911343097686768,3.0697576999664307,0.8440843099102473,0.018862035792312146,2.884031503126606,43.426390409469604
24,1.0296114683151245,2.573094367980957,3.0468668937683105,0.844505013738147,0.018763066800438634,3.0199517204020156,45.20179104804993
25,1.0248652696609497,2.561605215072632,3.0316178798675537,0.8449630911873692,0.018660254037844385,3.162277660168379,46.95453763008118
