lam_nm,px_re,px_im,mx_re,mx_im,Tx_re,Tx_im,py_re,py_im,my_re,my_im,Ty_re,Ty_im,pz_re,pz_im,mz_re,mz_im,Tz_re,Tz_im,Cp,Cm,CQe,CQm,Csum,CT,CpT,S_ED_3slice,S_MD_3slice,S_ED_vol,S_MD_vol,order
1332.5,1.7205915723930895e-30,-5.840447520565634e-32,8.288590262810183e-27,3.309255355089691e-25,-5.856638488368382e-37,-6.5231744519630865e-37,4.093018095883612e-32,4.0554007979272935e-32,7.730285186269458e-24,-2.2559972710624288e-24,1.0807850508310806e-38,-7.235914176139992e-39,1.1765516303163704e-32,-1.3999831773101245e-32,1.4308452779808345e-21,1.904650893508861e-21,-3.580389110468961e-39,-2.939925804240454e-39,9.927567758611668e-13,2.1124306646322585e-11,1.4393008520541914e-11,9.34994006221399e-13,3.7445065948947064e-11,5.717949517476059e-12,2.354590367945317e-12,54.82725143432617,68.08309173583984,52.69978713989258,65.89239501953125,9
