lam_nm,px_re,px_im,mx_re,mx_im,Tx_re,Tx_im,py_re,py_im,my_re,my_im,Ty_re,Ty_im,pz_re,pz_im,mz_re,mz_im,Tz_re,Tz_im,Cp,Cm,CQe,CQm,Csum,CT,CpT,S_ED_3slice,S_MD_3slice,S_ED_vol,S_MD_vol,n_xy,nz
1332.5,1.3742077693412637e-30,-5.356414587146899e-32,6.508694036548643e-26,3.1059740798529597e-25,-7.019925771336669e-37,-5.658684454309313e-37,4.3890792376881e-32,1.6542220705918305e-32,7.284452240202201e-24,-1.4425047418949136e-24,4.4105232862998133e-39,-8.959605010568982e-39,1.061105638980237e-32,-1.7186279271056333e-32,1.7107824518513776e-21,1.6192255571093142e-21,-4.129679375340814e-39,-2.5327818972582236e-39,6.335991624765142e-13,2.065397645649853e-11,1.3906160963593441e-11,9.690660675254275e-13,3.616280265009391e-11,6.04830985982325e-12,1.7090063597036193e-12,53.3824462890625,66.32762908935547,50.94108581542969,64.13011169433594,64,11
1332.5,1.3748945417266286e-30,-5.308129290540711e-32,5.966157239537781e-26,3.0584787329168066e-25,-7.024734015805379e-37,-5.662179539040892e-37,4.387327723051031e-32,1.658957535867905e-32,7.157247929951816e-24,-1.4781140704867304e-24,4.418034741598376e-39,-8.957260054415378e-39,1.0624177618682943e-32,-1.720839320649291e-32,1.7117926324790852e-21,1.6202041380551848e-21,-4.1365849440275775e-39,-2.5386074625125807e-39,6.342139135979773e-13,2.067863935542826e-11,1.3923094990612786e-11,9.70348891187164e-13,3.6206297150826186e-11,6.05627698760631e-12,1.7105437868538557e-12,53.3824462890625,66.32762908935547,51.26032257080078,64.6277847290039,64,21
1332.5,1.440968110070345e-30,-1.2004747667417899e-31,-3.8971434447680423e-26,2.6038095809539302e-25,-6.982326405464066e-37,-5.616827802316728e-37,3.783463750786876e-32,2.2947496723838118e-32,7.241193908588305e-24,-1.4054428912885186e-24,6.785595041856186e-39,-6.879982442268427e-39,1.0322081758104298e-32,-1.6621515679774166e-32,1.717059113552492e-21,1.6261090903827328e-21,-4.254156290553302e-39,-2.593237851120292e-39,7.002459060120803e-13,2.0817213936356055e-11,1.4049646876371011e-11,9.541014138033773e-13,3.652120813254252e-11,5.974005789530974e-12,1.8413652640843453e-12,53.3824462890625,66.32762908935547,51.31962966918945,64.19474792480469,96,21
1332.5,1.4178745627475293e-30,-9.593294412383436e-32,-6.030777094188934e-26,2.3483508166093035e-25,-6.990773243315639e-37,-5.626577393668017e-37,3.7237455780072266e-32,2.3650014177440745e-32,7.185270391455816e-24,-1.4509279288505955e-24,6.071831819954178e-39,-7.42131098777194e-39,1.0506010222881204e-32,-1.6787933600234926e-32,1.7138608258425015e-21,1.6226046625744569e-21,-4.269480977567816e-39,-2.6124802582455822e-39,6.764158050740526e-13,2.073398851876646e-11,1.3972315053974385e-11,9.558878577861956e-13,3.6338607235601095e-11,5.990930045541192e-12,1.7930638787931153e-12,53.3824462890625,66.32762908935547,51.34925079345703,63.97821807861328,128,21
1332.5,1.441140353586673e-30,-1.199290120390007e-31,-3.988162298874203e-26,2.596589486228114e-25,-6.983528343555572e-37,-5.617702062323624e-37,3.7833090454138646e-32,2.2956036745131824e-32,7.208515524419272e-24,-1.41511156819992e-24,6.788382331474971e-39,-6.878451664360362e-39,1.0325546614373695e-32,-1.6626796722300077e-32,1.7173101752818285e-21,1.6263524612167243e-21,-4.255799641014897e-39,-2.5945894122404304e-39,7.00402645405578e-13,2.0823368181923394e-11,1.4053930699827211e-11,9.544139078632964e-13,3.6532115435019475e-11,5.9759852693631656e-12,1.8417644853659308e-12,53.3824462890625,66.32762908935547,51.47957992553711,64.44268035888672,96,41
1332.5,1.4180425447485778e-30,-9.580969797393148e-32,-6.090614664706363e-26,2.3442894720366325e-25,-6.991979576821118e-37,-5.627455358093175e-37,3.7235161898018565e-32,2.3660491833444578e-32,7.152766304190821e-24,-1.4604800819658202e-24,6.074068142016693e-39,-7.420298028756808e-39,1.0508751404521533e-32,-1.6792391804510465e-32,1.714113330930073e-21,1.622849224659011e-21,-4.270858370099443e-39,-2.6135444443246882e-39,6.765674479791546e-13,2.0740163273361946e-11,1.3976590059670209e-11,9.562040369213373e-13,3.634952481793265e-11,5.992919915200846e-12,1.79345016934838e-12,53.3824462890625,66.32762908935547,51.50914001464844,64.22509765625,128,41
