it,L,R_cross,R_co,T_tot,pb_err_deg
0,-0.10950444465811643,0.39378175139427185,0.27687332034111023,0.09402628242969513,79.96455383300781
1,-0.11474042601511418,0.39750614762306213,0.2715613543987274,0.09739171899855137,79.14652252197266
2,-0.11999586956143615,0.4013146758079529,0.26632973551750183,0.10045206733047962,78.33712005615234
3,-0.12497758032618972,0.4048497974872589,0.26121795177459717,0.10388637334108353,77.55077362060547
4,-0.12997598199298754,0.40855535864830017,0.2560047507286072,0.10707419738173485,76.7337646484375
5,-0.1346058992895865,0.41190776228904724,0.2509447932243347,0.11078162305057049,75.95436096191406
6,-0.13917803430208456,0.4152319133281708,0.2457723319530487,0.11449344083666801,75.1489486694336
7,-0.1438469638156416,0.41853854060173035,0.24080359935760498,0.11773946136236191,74.35238647460938
8,-0.14800138433957746,0.4216330349445343,0.23606331646442413,0.1215935219079256,73.6116714477539
9,-0.15213582274419374,0.4247133731842041,0.23105628788471222,0.1251201219856739,72.8388671875
10,-0.15584558023236617,0.42718327045440674,0.22691179811954498,0.12901257537305355,72.14710998535156
11,-0.15989598037141525,0.4303240478038788,0.22202759981155396,0.13230392336845398,71.3690185546875
12,-0.16343955572721694,0.43286100029945374,0.21761853992938995,0.13616449013352394,70.66053771972656
13,-0.16685561590201686,0.4353578984737396,0.2132824808359146,0.1398207452148199,69.96664428710938
14,-0.17039949822025904,0.438000351190567,0.2088366001844406,0.14349129982292652,69.2489242553711
15,-0.17357515599813517,0.4403723478317261,0.20474976301193237,0.1471040230244398,68.56607055664062
16,-0.17655880505364457,0.4425676465034485,0.20085205137729645,0.1504756398499012,67.92047882080078
17,-0.17976004625856262,0.4450675845146179,0.19666630029678345,0.1537910643965006,67.2169189453125
18,-0.18211744878223193,0.44671431183815,0.19315776228904724,0.1575428955256939,66.63542175292969
19,-0.18481747412455737,0.4485962390899658,0.18954408168792725,0.1606916133314371,65.9989013671875
20,-0.1874370919447532,0.4503299593925476,0.1860828697681427,0.1640729308128357,65.3953857421875
21,-0.19013249535722834,0.4527203142642975,0.18233005702495575,0.16710849292576313,64.77017211914062
22,-0.19249394282792512,0.4543454647064209,0.17889855802059174,0.16954887844622135,64.15251159667969
23,-0.19462289058388385,0.4560370147228241,0.17580103874206543,0.17212318442761898,63.59893798828125
24,-0.19668279122343293,0.4573037326335907,0.17296472191810608,0.17481260374188423,63.09366226196289
25,-0.19869419927537454,0.45924389362335205,0.16987577080726624,0.177185395732522,62.55303955078125
26,-0.20081381029339224,0.46076908707618713,0.16681814193725586,0.17919833585619926,61.9906120300293
27,-0.20259954223841306,0.46221837401390076,0.16426798701286316,0.18126829154789448,61.52261734008789
28,-0.23070838211062372,0.48398828506469727,0.14436005055904388,0.1680771466344595,57.20402145385742
29,-0.23213208719813197,0.48521921038627625,0.14194712042808533,0.1694535417482257,56.73857879638672
30,-0.23385385832209515,0.48651430010795593,0.14018931984901428,0.1715254746377468,56.36041259765625
31,-0.23499477527071383,0.4875551462173462,0.1374966949224472,0.17152288928627968,55.843719482421875
32,-0.23604997511681813,0.48834872245788574,0.13556748628616333,0.17225088458508253,55.42084503173828
33,-0.23764400499523033,0.4895242154598236,0.1336299628019333,0.17298058699816465,55.04469299316406
34,-0.2386899331188272,0.4908519983291626,0.13181643187999725,0.1736559346318245,54.694007873535156
35,-0.23982571560029428,0.49191662669181824,0.1300249695777893,0.17353047244250774,54.31840133666992
36,-0.24056314274104215,0.4927089810371399,0.12806923687458038,0.17265717685222626,53.927764892578125
37,-0.24185770390214878,0.49384912848472595,0.12692508101463318,0.17306718975305557,53.67150115966797
38,-0.24292942996519457,0.4948505759239197,0.1254248172044754,0.1725454954430461,53.35681915283203
39,-0.2434913672720771,0.495407372713089,0.12408846616744995,0.17106440849602222,53.061866760253906
40,-0.2447836393242157,0.49665164947509766,0.12300241738557816,0.17077332269400358,52.81975173950195
41,-0.24544000149246292,0.4972933530807495,0.12206289917230606,0.1694112839177251,52.613040924072266
42,-0.2466797667558929,0.4983469247817993,0.12154272198677063,0.16905307304114103,52.46916580200195
43,-0.2470294917824132,0.49875229597091675,0.12077461928129196,0.16792690567672253,52.29191207885742
44,-0.24802609195373135,0.4997152090072632,0.11948971450328827,0.1661919173784554,52.01285934448242
45,-0.24862175331111525,0.5002636909484863,0.11887766420841217,0.16518422216176987,51.856746673583984
46,-0.26667099564016883,0.5161226987838745,0.10606188327074051,0.14470968395471573,48.69950485229492
47,-0.2677373435557743,0.5169236063957214,0.1055629551410675,0.14472439792007208,48.59568786621094
48,-0.26777811372007826,0.5172536969184875,0.10463885217905045,0.14320569951087236,48.371219635009766
49,-0.2680208182088711,0.5177695751190186,0.10380684584379196,0.14214995363727212,48.191776275634766
50,-0.268093758546447,0.5179650783538818,0.10302083939313889,0.14142922265455127,48.011295318603516
51,-0.2683209288009219,0.5186166763305664,0.10213194042444229,0.14012057147920132,47.800437927246094
52,-0.26894451071700065,0.5188417434692383,0.10198381543159485,0.14127637445926666,47.76415252685547
53,-0.2688657916570531,0.5190335512161255,0.10144351422786713,0.14066724432632327,47.63935089111328
54,-0.26938050228692495,0.5196781754493713,0.10026489943265915,0.14022480649873614,47.393028259277344
55,-0.26932577632679255,0.519892692565918,0.09982218593358994,0.14054549857974052,47.26680374145508
56,-0.2694286122889386,0.5200188755989075,0.09915180504322052,0.1405976410023868,47.1099853515625
57,-0.26963804079351594,0.5204096436500549,0.09816498309373856,0.14044731808826327,46.922401428222656
58,-0.2699575628494611,0.520576000213623,0.09746259450912476,0.14059004886075854,46.7489128112793
59,-0.27008151647245215,0.5207299590110779,0.09709606319665909,0.14161348808556795,46.66408157348633
60,-0.2741554285296633,0.5254800915718079,0.09273102134466171,0.13458676962181926,45.54172134399414
61,-0.27471543705320867,0.5256484746932983,0.09200122952461243,0.13595099141821265,45.35664749145508
62,-0.27439862301127865,0.5258768200874329,0.09124854952096939,0.13656053552404046,45.20113754272461
63,-0.2744510065087249,0.5259047746658325,0.0908370241522789,0.13827030174434185,45.087425231933594
64,-0.27473179547950655,0.5259398221969604,0.09008748829364777,0.13939466094598174,44.907352447509766
65,-0.2743152592212094,0.5256226062774658,0.08936414867639542,0.14031033590435982,44.75367736816406
66,-0.2750143656108594,0.5261330008506775,0.08901423960924149,0.14263612544164062,44.66832733154297
