it,L,R_cross,R_co,T_tot,pb_err_deg
0,0.4492713102909522,0.007567179389297962,0.6446765661239624,0.2949560284614563,167.7171630859375
1,0.44890789043349066,0.007853247225284576,0.643554151058197,0.29741017520427704,167.47537231445312
2,0.4488662342420558,0.008221658878028393,0.6420072913169861,0.2995135188102722,167.20156860351562
3,0.4482375660196651,0.00846965704113245,0.6408302783966064,0.30285416543483734,166.9832305908203
4,0.4481941228263767,0.008897829800844193,0.6385664939880371,0.30516842007637024,166.67575073242188
5,0.4474559195122582,0.00926366075873375,0.6372272372245789,0.308634415268898,166.4101104736328
6,0.44691370638187056,0.009566975757479668,0.6358556151390076,0.3118814378976822,166.12745666503906
7,0.44632066556493194,0.009994066320359707,0.6340036988258362,0.3154221475124359,165.82334899902344
8,0.44572329935877575,0.01047902088612318,0.63216233253479,0.31921765208244324,165.5019989013672
9,0.4455724024166643,0.010981548577547073,0.6296321153640747,0.32242316007614136,165.1249237060547
10,0.4448839654373751,0.011530887335538864,0.6273146867752075,0.32664650678634644,164.7587127685547
11,0.4443347537006953,0.012058907188475132,0.6249237060546875,0.33079031109809875,164.38174438476562
12,0.443513818257535,0.012732093222439289,0.6227211356163025,0.33558665215969086,163.97731018066406
13,0.44239537886846714,0.013385712169110775,0.6204974055290222,0.34057559072971344,163.5441436767578
14,0.44172576785140266,0.014131305739283562,0.617181122303009,0.3456317186355591,163.09193420410156
15,0.44085747282772847,0.014842863194644451,0.6141002774238586,0.35089871287345886,162.62742614746094
16,0.4398332820567235,0.01568564772605896,0.6108900904655457,0.3565135598182678,162.12794494628906
17,0.4389929360380559,0.016598083078861237,0.6067265868186951,0.3626975119113922,161.61813354492188
18,0.4376755621576671,0.017509225755929947,0.6034064292907715,0.3687863200902939,161.06871032714844
19,0.4364218795938254,0.01850375160574913,0.5994762182235718,0.37576986849308014,160.50050354003906
20,0.43493696238698454,0.019655810669064522,0.5951759815216064,0.3832583427429199,159.90386962890625
21,0.43360497159547834,0.02065909281373024,0.5902908444404602,0.39072075486183167,159.3323211669922
22,0.43207201433861087,0.021961210295557976,0.5856702923774719,0.39879709482192993,158.68777465820312
23,0.4303635768045425,0.0232348944991827,0.580615758895874,0.407673642039299,158.03501892089844
24,0.42859069253438004,0.024532034993171692,0.575323760509491,0.41648274660110474,157.36964416503906
25,0.42659337016854815,0.025895675644278526,0.5692353844642639,0.4259020537137985,156.6885986328125
26,0.4245876081426261,0.02739221788942814,0.5633785128593445,0.43612027168273926,155.96670532226562
27,0.42229316820339025,0.028891930356621742,0.5568660497665405,0.4466601461172104,155.25343322753906
28,0.41981838394561244,0.030506078153848648,0.5501424074172974,0.45811961591243744,154.4810791015625
29,0.4171912385738513,0.032198891043663025,0.5431876182556152,0.46985214948654175,153.7107391357422
30,0.4144952104135231,0.03405363857746124,0.5359938144683838,0.4828431010246277,152.8811798095703
31,0.41153563972926355,0.03578730300068855,0.5281659364700317,0.49556396901607513,152.0940704345703
32,0.40842950464002264,0.03777952492237091,0.5201226472854614,0.5101759135723114,151.25827026367188
33,0.40502551408943005,0.03966127708554268,0.5115373730659485,0.5245300084352493,150.44061279296875
34,0.4015758912984113,0.04155172035098076,0.5026927590370178,0.5396653562784195,149.61842346191406
35,0.39787485872867895,0.043641261756420135,0.49372875690460205,0.5557792037725449,148.72561645507812
36,0.3939512601991143,0.04571915790438652,0.48408862948417664,0.5726852118968964,147.85549926757812
37,0.3898786711564528,0.047859784215688705,0.4743749499320984,0.5904222577810287,146.9632110595703
38,0.3857744572255917,0.049757663160562515,0.46431463956832886,0.607802003622055,146.15621948242188
39,0.381262296607447,0.05186920985579491,0.45387086272239685,0.626653641462326,145.25457763671875
40,0.3767740673492674,0.05395188182592392,0.4436008036136627,0.6460016071796417,144.4010772705078
41,0.37181487694367393,0.05618384853005409,0.4330751597881317,0.6666973680257797,143.4775848388672
42,0.36689672426688236,0.05831175297498703,0.422129362821579,0.6876780539751053,142.59628295898438
43,0.361927491498804,0.06021497771143913,0.41082847118377686,0.7086562067270279,141.7726593017578
44,0.3568145190437895,0.062086086720228195,0.39978596568107605,0.7300818562507629,140.96653747558594
45,0.3517749640982853,0.0639914870262146,0.38877588510513306,0.7526948004961014,140.16111755371094
46,0.34664633242833154,0.0656154528260231,0.37740281224250793,0.7746211588382721,139.4043426513672
47,0.3414448383533465,0.06725375354290009,0.36618855595588684,0.7973734736442566,138.6825714111328
48,0.3243889705497214,0.08994599431753159,0.3516172468662262,0.7785676270723343,130.60855102539062
49,0.318540310334062,0.09143153578042984,0.3399074077606201,0.8018908649682999,129.78854370117188
50,0.3126324380003368,0.09312507510185242,0.3288114368915558,0.827068954706192,128.94895935058594
51,0.3063704990260804,0.09473491460084915,0.3177621364593506,0.8521087914705276,128.13272094726562
52,0.3008546175252111,0.09553531557321548,0.3066353499889374,0.8756872415542603,127.48535919189453
53,0.2955316742594476,0.09631533175706863,0.29601702094078064,0.8995817601680756,126.87301635742188
54,0.2894597041997384,0.09744729846715927,0.28630954027175903,0.9250654727220535,126.22148895263672
55,0.2854343333829177,0.09733407199382782,0.276151567697525,0.9468364268541336,125.81072235107422
56,0.28075363063872716,0.09749588370323181,0.26677852869033813,0.9701525121927261,125.39970397949219
57,0.27605029760142036,0.09787441045045853,0.25836247205734253,0.9927792698144913,125.01245880126953
58,0.2725358954353664,0.09762212634086609,0.24996057152748108,1.0139994621276855,124.75694274902344
59,0.26892642802491185,0.09726964682340622,0.24240295588970184,1.034408614039421,124.56159973144531
60,0.26566419751408754,0.09723910689353943,0.23558346927165985,1.0537127554416656,124.39569854736328
61,0.26332746060493767,0.09670799970626831,0.22905784845352173,1.0713317692279816,124.31560516357422
62,0.26118827924370375,0.09627865254878998,0.223281592130661,1.0875778496265411,124.26082611083984
63,0.2592868822548648,0.09592421352863312,0.21823650598526,1.1022979319095612,124.24290466308594
64,0.25820409548894163,0.09542631357908249,0.21315835416316986,1.1151244342327118,124.20551300048828
65,0.25698206170709653,0.09496870636940002,0.2092660367488861,1.126536339521408,124.19517517089844
66,0.25622060321168755,0.09446468949317932,0.20553582906723022,1.136239469051361,124.17049407958984
67,0.2548896224855533,0.09472525864839554,0.20277632772922516,1.1445509493350983,124.1116943359375
68,0.2543368687119258,0.09433586895465851,0.20021703839302063,1.151235044002533,124.04571533203125
69,0.2535845836882225,0.09422366321086884,0.19839361310005188,1.1565898656845093,123.97954559326172
70,0.253171349383458,0.09427918493747711,0.19662746787071228,1.1605809926986694,123.8620834350586
71,0.25174708696890397,0.09494194388389587,0.19589084386825562,1.1634034216403961,123.70516204833984
72,0.25156001274528333,0.09510298818349838,0.19456928968429565,1.1653751730918884,123.52645874023438
73,0.2508888137516046,0.09541773796081543,0.19392971694469452,1.1661410927772522,123.31523895263672
74,0.2499609883890831,0.0961807444691658,0.193612739443779,1.166359692811966,123.07736206054688
75,0.24928811751082142,0.09649258852005005,0.1935647577047348,1.1658792793750763,122.86510467529297
76,0.2487695950172407,0.09696593135595322,0.1935615837574005,1.164889246225357,122.65367126464844
77,0.24844377149648522,0.09742668271064758,0.19331614673137665,1.1633422374725342,122.3763198852539
78,0.22627824407865663,0.1168929934501648,0.18443340063095093,1.1479021310806274,112.07845306396484
79,0.22589867119935436,0.11682222783565521,0.18508461117744446,1.1465077996253967,112.01481628417969
80,0.22599469693837776,0.117000050842762,0.18518774211406708,1.1447342336177826,111.92963409423828
81,0.2250111417596022,0.11788111180067062,0.18599599599838257,1.143816202878952,111.79745483398438
82,0.2254682537754487,0.11770833283662796,0.1861017942428589,1.1417463719844818,111.78034973144531
83,0.22490144282203156,0.11815105378627777,0.18651436269283295,1.1404807567596436,111.68445587158203
84,0.2243360371213677,0.11918958276510239,0.18674252927303314,1.139192909002304,111.49913787841797
85,0.2248074130942096,0.11883407831192017,0.1870366632938385,1.1374463737010956,111.54036712646484
86,0.2242279048658519,0.11940950155258179,0.18762604892253876,1.136274814605713,111.4505615234375
87,0.2244056464161957,0.11942631006240845,0.18776357173919678,1.134634554386139,111.41903686523438
88,0.22427301023492058,0.11944049596786499,0.18816807866096497,1.1333638727664948,111.40711975097656
89,0.22432483015414345,0.11990024894475937,0.18831267952919006,1.1319093704223633,111.32012939453125
90,0.22460794237386073,0.11953253298997879,0.18844927847385406,1.130167931318283,111.34770202636719
91,0.22388053629280869,0.12012755125761032,0.18904636800289154,1.1298766434192657,111.26139068603516
92,0.22386430273810978,0.12040503323078156,0.1892162710428238,1.1286677420139313,111.20823669433594
93,0.22380055410630417,0.1207038089632988,0.18946312367916107,1.1278028190135956,111.177734375
94,0.22374893188964967,0.1207311674952507,0.18970505893230438,1.1266351640224457,111.1550064086914
95,0.22404432883945935,0.12042691558599472,0.18975739181041718,1.1254313588142395,111.1935806274414
96,0.2241735911180469,0.12043307721614838,0.18988154828548431,1.1244330704212189,111.19221496582031
97,0.22346922798725566,0.12100150436162949,0.19044217467308044,1.12412628531456,111.113037109375
98,0.22391558124647376,0.12079587578773499,0.19032716751098633,1.1228187382221222,111.14850616455078
99,0.2233988128133152,0.12142814695835114,0.19082218408584595,1.1226758360862732,111.05667877197266
100,0.2234794559253251,0.12118600308895111,0.1908421516418457,1.1216903328895569,111.07845306396484
