theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,0.30656033754348755,0.20714397728443146,0.3213474750518799,0.16494816541671753
0.0,45.0,0.30656033754348755,0.20714397728443146,0.3213474750518799,0.16494816541671753
0.0,90.0,0.30656033754348755,0.20714397728443146,0.3213474750518799,0.16494816541671753
15.0,0.0,0.3029002249240875,0.18380656838417053,0.33787935972213745,0.1754138469696045
15.0,45.0,0.31054961681365967,0.19222575426101685,0.3270968794822693,0.170127734541893
15.0,90.0,0.31765878200531006,0.1989574432373047,0.3177573084831238,0.16562646627426147
30.0,0.0,0.25662386417388916,0.10805194824934006,0.4319721758365631,0.20335200428962708
30.0,45.0,0.31185081601142883,0.15099212527275085,0.35326579213142395,0.1838912069797516
30.0,90.0,0.35389184951782227,0.17396053671836853,0.3058311939239502,0.16631639003753662
45.0,0.0,0.13214321434497833,0.022990770637989044,0.6202611923217773,0.2246047854423523
45.0,45.0,0.29343292117118835,0.09977948665618896,0.4050626754760742,0.20172490179538727
45.0,90.0,0.41881275177001953,0.13311457633972168,0.27839940786361694,0.16967329382896423
60.0,0.0,0.08306410908699036,0.0006800718838348985,0.6980245113372803,0.21823132038116455
60.0,45.0,0.281154990196228,0.05784188210964203,0.4492696225643158,0.21173349022865295
60.0,90.0,0.5141311883926392,0.08070942759513855,0.22694939374923706,0.17820993065834045
75.0,0.0,0.27247822284698486,0.0022971767466515303,0.5515495538711548,0.17367497086524963
75.0,45.0,0.3885803818702698,0.025525879114866257,0.4025214612483978,0.18337216973304749
75.0,90.0,0.6500892043113708,0.02878529578447342,0.15215861797332764,0.16896674036979675
80.0,0.0,0.4266614019870758,0.0018203288782387972,0.43311941623687744,0.13839887082576752
80.0,45.0,0.4973719120025635,0.015028887428343296,0.3357449769973755,0.15185417234897614
80.0,90.0,0.728174090385437,0.015001753345131874,0.11696582287549973,0.13985826075077057
