order_x,order_y,geometry,F_co,S_ED,S_MD,balance,eval_time_s
15,15,projected,3.99886417388916,48.17597579956055,61.73604965209961,0.7803540229797363,19.62435007095337
15,15,binary,3.9932751655578613,47.90882873535156,61.39021301269531,0.7803984880447388,20.25792670249939
